"D" "g0" "sigma" "no3s"
0.162736877862 0.999999122957 1291.26149313 0
0.154875453573 0.796382056019 1487.39847199 2
0.186209656028 0.99999947829 1218.40185521 1
0.178077366186 0.830676777285 1328.49306287 1
0.171680403227 0.680327649596 1531.70633945 2
0.156283586628 0.999999372744 1294.11048239 0
0.19085319547 0.80055048716 1270.23923735 0
0.184714609719 0.954496289067 1238.98225221 2
0.146749085661 0.908014014229 1394.4138878 0
0.16099276634 0.725935228586 1484.85516614 3
0.177432099013 0.704013704423 1412.31687172 0
0.156940178631 0.99999979765 1257.07073177 0
0.148641556286 0.9173802459 1354.31002625 1
0.167440113441 0.934555156775 1311.78981367 1
0.159620299756 0.859081959837 1383.6056083 2
0.171125398296 0.999999750639 1225.55474782 0
0.15233009687 0.826720059729 1405.3278226 2
0.206763289268 0.999999413805 1121.74465862 0
0.173908630829 0.996138716261 1234.63719469 2
0.15115602936 0.999999469442 1310.61051559 0
0.166608519203 0.99999969176 1261.81174888 1
0.187600882606 0.999998453713 1179.00574466 1
0.163215326809 0.972981313886 1306.74636334 1
0.173264698144 0.922050863992 1265.81275136 0
0.163188891289 0.999999766672 1233.97310841 0
0.156414893815 0.999999819365 1268.52405244 0
0.154910170247 0.999999869354 1316.7974089 0
0.183783527286 0.762692617083 1348.92960934 1
0.176736681401 0.98216924408 1238.38040195 2
0.192339623117 0.999999434725 1129.43962446 0
0.183171066093 0.742705590288 1445.00846438 1
0.165401142227 0.999999483821 1236.41289386 1
0.1891379936 0.999999504948 1138.87828108 0
0.161315608649 0.999999775115 1238.79592044 0
0.178758262637 0.869607586809 1264.79340544 2
0.143252616991 0.963285421023 1392.79100307 5
0.235052556308 0.751112713931 1201.08772087 1
0.163411096321 0.999999615959 1250.38973366 1
0.13597450943 0.798951224077 1609.54190345 3
0.180592180654 0.999999735391 1216.61220999 0
0.176205107727 0.999996666592 1259.94250012 0
