"D" "g0" "sigma" "kappa" "logLik"
0.153789297963 0.811417565779 1424.22990408 96.7196809589 -1378.08
0.170959643109 0.848390784195 1342.09372789 103.778048372 -1424.02
0.201388342114 0.791168824345 1361.00262335 73.7621344342 -1612.91
0.180875787126 0.999999341378 1193.0744218 32.7670814305 -1396.69
0.155835511717 0.999999664074 1233.1763037 120.209712364 -1265.06
0.169899984637 0.999999634638 1247.46025186 75.5967431244 -1427.68
0.175813312242 0.999999858158 1253.56168244 90.4544687008 -1478.07
0.1533782229 0.999999831289 1292.22542271 94.4892088255 -1401.13
0.188377191068 0.999999730122 1204.06517774 46.3138961265 -1489.97
0.166603030261 0.999999891154 1226.04386979 61.7877474381 -1345.81
0.181660081422 0.854465953345 1260.85514991 74.883063093 -1342.04
0.192691489986 0.944909438398 1175.93583571 66.497641361 -1386.19
0.177531936929 0.999999841023 1212.61987821 66.0737510918 -1419.06
0.146814936319 0.999999923863 1358.96334784 122.175751115 -1431.09
0.146507971865 0.993555641504 1311.07350809 76.0648186001 -1328.55
0.175136076752 0.999999826487 1210.75838099 81.5628511149 -1379.19
0.160854009557 0.999999708444 1224.89474442 86.6626295868 -1294.39
0.193393402403 0.913839711475 1250.59941857 48.9090045183 -1501.5
0.143710021105 0.999999855733 1289.15938226 50.1000523755 -1287.22
0.154964171495 0.999999708076 1277.26494819 95.2766001263 -1336.35
0.187900666693 0.999999818653 1176.3476576 89.6488801451 -1397.17
0.168887318019 0.99999973307 1266.84255895 113.919654968 -1437.97
0.177793606504 0.999999174513 1196.91311537 67.168475757 -1371.81
0.184165827588 0.999994892821 1205.94638152 58.1474139242 -1440.58
0.185139499287 0.789932258006 1346.13108768 169.919632808 -1441.61
0.18058218143 0.99999956361 1238.84663616 60.7547519328 -1500.68
0.176429746923 0.999999338491 1199.00182672 120.233564862 -1362.5
0.164189055685 0.999999909121 1272.65938943 34.5027138972 -1428.85
0.167207446222 0.999999622038 1187.08675886 116.700772408 -1270.25
0.17416950715 0.956138200409 1320.06994922 61.6924264959 -1574.15
0.172738890969 0.999999922599 1227.16990864 55.4731234178 -1400.11
0.174789674956 0.959709360239 1254.34438441 52.404148303 -1421.71
0.181094975682 0.745531002535 1404.20136124 85.5807432746 -1448.84
0.176630222115 0.977459182232 1176.99527306 116.313282735 -1283.88
0.155131776314 0.999999902842 1269.24013748 105.747287825 -1321.72
0.167994690936 0.999999944864 1290.69119921 98.9358335116 -1485.14
0.164447745421 0.99944369189 1270.13744804 97.7178222037 -1416.97
0.138839283403 0.987996763188 1381.99892708 53.3258028049 -1417.51
0.174326422742 0.976373471285 1256.98896744 40.5824784144 -1440.7
0.183004594811 0.988741666313 1212.60847314 35.5817782321 -1456
0.197487137754 0.999999668944 1178.88333896 46.4765763393 -1477.41
0.169287993068 0.99999942888 1228.23617385 58.259498119 -1394.87
0.182456805775 0.971473557334 1185.12770645 43.1498655747 -1351.15
0.174777207151 0.999997063601 1215.50781884 64.4302408038 -1384.14
0.168355934749 0.999999783128 1260.83637399 79.3481660134 -1450.19
0.170525183418 0.999999554775 1256.4028766 85.506395925 -1456.02
0.169144971363 0.949802471578 1297.02836831 182.673425673 -1466.46
0.184490080435 0.999999802905 1225.0137327 129.044086695 -1485.14
0.178563246966 0.896334260608 1277.08890447 98.7632869178 -1412.76
0.1585996523 0.873009026822 1419.60071937 95.4920639408 -1487.75
0.1615745443 0.898759279296 1338.36578328 92.559271437 -1403.36
0.180474576394 0.999997992033 1171.89884772 53.5902062861 -1334.09
0.200036395781 0.937891740495 1193.81996389 85.7450628848 -1457.56
0.157517965338 0.839622007162 1391.07823074 133.840959184 -1399.98
0.177197652662 0.753538320501 1381.50911055 92.5314440355 -1406.84
0.173875469023 0.910800724145 1257.24937101 60.4548130203 -1343.04
0.150667722187 0.956189868309 1316.46855226 87.7483085088 -1339.4
0.152336369075 0.999999905221 1279.16566334 80.9395155372 -1332.47
0.164612083964 0.898840422356 1350.57159562 79.1877069025 -1449.91
0.16681628745 0.787734205734 1407.83677172 64.9253860548 -1419.8
0.176726093759 0.999998980371 1202.75928366 41.13607675 -1399.37
0.150157054568 0.829763730773 1414.35374543 57.3652940181 -1344.17
0.197846176664 0.836817744009 1259.67551067 50.7595169174 -1430.95
0.163189374236 0.836962080384 1396.60075993 47.5208777196 -1440.42
0.163738996251 0.829055010767 1372.86116787 150.197485591 -1393.64
0.154672853414 0.999999913557 1317.98245956 76.6937572007 -1418.28
0.184792579572 0.873346937806 1273.62876287 68.6130657776 -1421.87
0.173712330631 0.999998632351 1242.87735485 105.984071948 -1444.86
0.155473363073 0.999999316062 1294.50038612 68.351582444 -1381.78
0.171585572972 0.999999876054 1198.39463512 91.0723023215 -1325.47
0.157163982384 0.999999753674 1264.98257992 78.5983616948 -1347.07
0.17265730623 0.999999895114 1235.78261002 44.5615592338 -1436.59
0.181702665691 0.999999722494 1185.0867968 91.0475485121 -1363.09
0.180485523193 0.999999825787 1212.24091627 70.2617211533 -1425.23
0.19518858696 0.999999767924 1119.88301951 64.9551551667 -1342.18
0.204873049081 0.775207553865 1328.40154811 60.2811597764 -1542.5
0.162093983791 0.999999717787 1251.09039473 79.4272265433 -1367.17
0.180725470145 0.879882021359 1247.78941903 44.2982612208 -1340.09
0.157523584732 0.955224707241 1285.30832939 82.6740497627 -1334.86
0.166872898277 0.99999950372 1226.60406212 93.9427034922 -1341.08
0.150830012924 0.988890075992 1334.12370747 104.704293858 -1405.69
0.221201613138 0.669023575862 1316.68832695 96.9494932843 -1415.14
0.155634741761 0.976896320861 1301.65929848 86.2438693534 -1385.55
0.1573042685 0.990425583211 1333.97019209 92.5990938094 -1495.37
0.170246326481 0.999999798716 1259.26164569 59.9047579514 -1440.08
0.193925525083 0.856408701606 1288.33146898 52.0506960674 -1516.55
