"D" "g0" "sigma" "sigmatoa"
5913.40656279 0.999999990833 5.13459220217 0.00183600694093
4449.87075792 0.999999989496 5.33285838186 0.00202827806217
5566.71304235 0.999999991687 5.20755544249 0.00190903179931
5644.56222269 0.999999990241 5.02613242154 0.00206553835702
5384.36404467 0.999999991125 5.13361855795 0.0014193350828
5441.24400176 0.999999992448 5.21994336493 0.00187047031752
5719.96139653 0.999999991766 5.18774392871 0.00198997444079
6101.67334052 0.999999992511 5.07824206469 0.00178265514017
5457.30560483 0.999999990223 5.03288316878 0.00213878575961
5430.89303103 0.999999991102 5.2269347486 0.00204822073746
5216.40372331 0.999999990191 5.16348238868 0.00160600797106
5513.45178551 0.999999992286 5.21245780457 0.0019044156252
5452.38208125 0.999999991137 5.24318992117 0.00206391550517
5274.57517426 0.999999991118 5.19801903595 0.00201268701705
5393.29453227 0.999999991926 5.24216928165 0.00182387427383
5458.76403238 0.999999991733 5.16701529576 0.00211606704936
5936.57330931 0.999999990279 4.94717762444 0.00215409696747
5123.37082167 0.999999992805 5.29445636892 0.00207316740997
5590.0200007 0.99999999147 5.13182646324 0.00233368688818
5046.55841121 0.999999991212 5.28503054085 0.00172886955307
5278.95998274 0.99999999205 5.27956847999 0.00195435044259
4676.29007739 0.999999987514 5.30548871183 0.00170024803681
4772.57040872 0.999999992706 5.27684455062 0.00193227607803
4898.849985 0.999999988169 5.15790872894 0.00183675821219
5293.35131305 0.999999990297 5.17441954222 0.00204474741583
5911.19830933 0.999999992179 5.08803384481 0.00233170539543
5644.24753863 0.999999989649 5.21678103179 0.00156248615157
5880.0342207 0.999999988767 5.03932782427 0.00179115928756
5187.37878223 0.999999988773 5.23778120277 0.00221387078669
5613.52558432 0.999999993077 5.21691985473 0.00161066073812
4947.81469754 0.999999989931 5.31407646955 0.00183990191971
5161.8460657 0.999999990411 5.22353243792 0.00225421380451
5430.86849895 0.999999989455 5.1129973941 0.00176517827022
5388.96430411 0.999999991077 5.28641827913 0.00191692298701
5628.53471346 0.999999990062 5.05653354914 0.00220235834569
5066.58823497 0.999999989569 5.19319858073 0.00197259137913
4890.4337081 0.999999989243 5.09480830219 0.00212686550038
4665.92799654 0.999999992365 5.51282751562 0.0022468686578
5047.41599953 0.999999986994 5.11781777095 0.00185712291656
5128.77384035 0.999999989369 5.25803951666 0.00190617198692
5172.45660377 0.999999991618 5.23760643659 0.00204250786284
6625.11221648 0.99999999135 5.00907060011 0.00218530010754
5524.31902696 0.999999991896 5.25580430238 0.00215096384593
5036.41520656 0.99999998993 5.11446559724 0.00182080039934
5524.19049362 0.999999988912 4.98966368931 0.00194765398809
6466.49528248 0.999999988258 4.92730696914 0.00186472613461
5588.60877807 0.99999999214 5.16302005305 0.00207825552323
5565.33032944 0.999999990993 4.90118129951 0.00211102686443
5752.39584747 0.999999990881 5.14754074339 0.00219178739602
5542.79706108 0.999999990933 4.97778934389 0.00209977196186
6061.35620466 0.999999989952 5.05517078572 0.00188709903814
5806.07924163 0.999999989833 5.18193313487 0.00181877838901
5910.4043016 0.999999989848 5.10771425366 0.00234798920862
5558.0246336 0.999999991119 5.18301130988 0.00199917218335
5590.00560718 0.999999992113 5.1217202974 0.00200219561486
5756.78763035 0.99999998685 4.96652989589 0.0017897748672
5747.18324372 0.999999991799 5.04222767324 0.00203416676281
5508.08588182 0.99999999152 5.1650790884 0.00178127000927
5415.41394553 0.999999991116 5.24772951265 0.00202061679055
5701.2990406 0.999999988961 5.08086074817 0.00178400666462
5612.91825814 0.999999990675 5.24716798327 0.00181298622781
5697.39885869 0.999999992474 5.21202390856 0.00183682408728
5207.56675919 0.999999991837 5.20200438265 0.00186845615646
5331.48893049 0.999999992542 5.36761607445 0.00176767760984
5413.01127275 0.999999989259 5.22874606194 0.00196736188451
5839.23552335 0.999999991159 5.14188157181 0.00182377942193
5845.37817297 0.999999992909 5.22458057211 0.00210543050216
5342.02408113 0.999999992989 5.21480948471 0.00171305362673
5324.63543034 0.999999991566 5.24774160579 0.00198965450782
5084.11134512 0.999999993115 5.32306710897 0.00198760973236
5583.71677379 0.99999999181 5.13591107953 0.00238347029891
5502.0037562 0.999999989976 5.09721295626 0.00183764692352
5332.78307598 0.999999990888 5.22116115417 0.00193996660958
5672.12368894 0.999999990908 5.13921458091 0.00181946422373
5226.14514351 0.999999991899 5.26384398096 0.00196004141806
5480.83009567 0.999999989667 5.03845417159 0.00203029837387
5468.44091946 0.999999991444 5.13994796453 0.00192412046851
5610.86171544 0.999999991602 5.06778690956 0.00172875760374
5626.65351683 0.999999993288 5.25798248608 0.0020179702187
4281.69185402 0.999999992907 5.61626490134 0.00220684375773
5855.31605114 0.999999992266 5.1125959285 0.00185378102313
5880.77046795 0.999999991461 4.98041392505 0.00169957913854
4900.3181281 0.999999990312 5.28237600258 0.0020072276119
6103.2116799 0.999999992354 5.03998723305 0.00194303628742
5333.58924804 0.999999992075 5.26244636412 0.00172895243122
5620.12568566 0.999999991249 5.08213069282 0.00191832970065
5330.44202399 0.999999992463 5.12784004758 0.00193789160274
5510.51837385 0.999999989566 5.20424600411 0.00206634085953
5830.53626855 0.999999988339 5.08904168752 0.00225578652979
5401.6032291 0.999999993226 5.23650334985 0.00191904152569
5476.39753489 0.999999991683 5.14499093909 0.00221578733139
5598.15513569 0.999999992199 5.20699546284 0.00197165531124
5682.42366601 0.99999999097 5.14258258174 0.00176146355835
5795.79702878 0.999999988788 5.0909871675 0.00209040466603
5154.27556287 0.999999993154 5.48509729702 0.00218212290459
5103.6728458 0.999999991159 5.30876875639 0.00184915117662
5027.16197119 0.999999991473 5.34328669358 0.00202130485683
5121.14097617 0.999999992236 5.31769066227 0.0021392155658
5782.58014455 0.999999991184 5.05001381109 0.00185512784578
5152.59769223 0.99999999181 5.3698932612 0.0022621223561
5960.00916766 0.999999990435 5.13471691126 0.00184769106126
5652.77215636 0.999999993688 5.29992289784 0.00201004249911
5602.40341971 0.999999991951 5.14399243516 0.00205568653211
5310.59948159 0.999999992407 5.34094102693 0.0019170212473
5508.75156713 0.999999989725 5.16463931116 0.00190902559871
5798.72047074 0.999999991906 5.11850608443 0.00234242324981
4995.76060309 0.999999990258 5.38872320006 0.00181036128311
5442.02548101 0.99999999331 5.30124501931 0.0021468424094
4753.07703501 0.999999992419 5.28033693941 0.00192155564238
5686.79797712 0.999999991272 5.099988561 0.00185840516309
5256.44649894 0.999999992784 5.29541431989 0.00223167684332
5317.52397427 0.999999989388 5.18956694426 0.00203965785373
5111.02558577 0.999999990583 5.15033943871 0.00180940820105
5393.58144971 0.999999989029 5.15882132072 0.00189925687955
5352.502759 0.999999990665 5.19715645008 0.00217262920432
5502.69948576 0.999999992723 5.28038690038 0.00168355088759
5656.53696832 0.999999992613 5.1192297754 0.00215009293147
6096.68224913 0.999999990512 5.03443627026 0.00197231509458
5242.81445336 0.999999991428 5.2733181597 0.00187055217982
5992.65925539 0.999999991155 4.92393584098 0.0019820405206
5425.91562011 0.999999992922 5.23030408497 0.00191704150887
6315.73953314 0.999999991483 5.10963368514 0.00191286201878
4607.15780026 0.999999989624 5.37301383379 0.00216534305486
5484.269173 0.999999990996 5.20133193642 0.00196918134576
5495.77544424 0.999999990964 5.03915487774 0.00193515722335
5245.57957269 0.999999990901 5.33471317788 0.00203411603672
5025.53055701 0.999999992531 5.28949324945 0.0020805761114
5703.70991777 0.999999992273 5.16859557148 0.00177570270155
5418.55689236 0.999999990644 5.13162786348 0.00192672387489
5518.49889117 0.999999992108 5.04517432836 0.00179254322497
6134.17751016 0.999999990111 4.93761290301 0.0022045300252
5446.63098521 0.999999990315 5.03985935637 0.00207873317448
5451.27177279 0.9999999887 5.1410046604 0.0021325447741
5762.58507862 0.999999990796 5.30604866485 0.00212223285057
5276.07260919 0.999999992799 5.29211187131 0.00199603927276
5353.73570987 0.999999992098 5.29008028554 0.0018418186587
5693.99623216 0.999999990418 5.1352110071 0.00199385157829
5321.34598883 0.999999991629 5.112759688 0.00187088986525
5339.10843961 0.999999990721 5.19582601644 0.00184599193154
4818.67353244 0.999999991126 5.43588746688 0.00203207577432
5755.47775832 0.999999991669 4.98731687479 0.00171175814079
5490.02558515 0.999999989941 5.14626578532 0.00218422779863
5060.85204642 0.999999992678 5.34017975537 0.00199106612864
5351.16317196 0.999999990527 5.15605089557 0.00202627467583
5980.42182005 0.999999992527 5.08442640877 0.00175970619187
4715.34382126 0.99999999158 5.30992164143 0.00201238108954
5798.38249878 0.999999989877 4.98098409405 0.00174708214562
5268.00576673 0.999999991758 5.12777762313 0.00206549162218
4998.76682149 0.999999991335 5.25378910917 0.00196803005004
5405.70464628 0.9999999922 5.21302609247 0.00156492125369
5134.91402039 0.999999987942 5.07824254494 0.00181807125466
5290.75024521 0.999999992966 5.1442724404 0.00190146163259
4954.76841337 0.999999990882 5.24156336362 0.00220305401699
5462.15029381 0.999999987128 5.10269548827 0.00191545554973
5514.11241916 0.999999989291 5.04801243543 0.00201615698581
5386.39146075 0.999999989794 5.03731840378 0.00209581677568
5775.54311799 0.999999988811 5.10358644058 0.00253274725082
5535.00447003 0.999999990367 5.06544622221 0.00193881316557
6009.06927004 0.999999992036 5.13335880944 0.00174502815531
5369.55736261 0.999999989877 5.02720647966 0.00192909296315
5386.04866948 0.99999999163 5.23676395366 0.00170890585571
5259.11649492 0.999999991032 5.27241789542 0.00189533864714
4840.24252361 0.999999989708 5.17860870491 0.00170165178059
5460.4911663 0.999999991109 5.08299926009 0.00212098083541
4959.2145914 0.999999991255 5.19312529465 0.00197448781769
5275.01993781 0.999999992031 5.28233403452 0.00227279827181
5032.4407575 0.999999990703 5.12855670116 0.00194949165144
5659.52819989 0.999999991045 5.16718683973 0.00187581490341
5357.05468216 0.999999992541 5.23583675682 0.00199076441998
5708.23132066 0.999999992146 5.06653135066 0.00216641303785
5101.29444245 0.999999990456 5.33216743681 0.001905442365
5394.96531251 0.999999990552 5.323356029 0.00184104634315
5879.22743389 0.999999991263 5.00087508278 0.00206304056061
5541.31530379 0.999999990779 5.09215752828 0.00211484130763
5042.19867715 0.999999989306 5.12155344713 0.00214924852915
5074.15922819 0.999999991739 5.18774406535 0.00181645212205
4856.99392988 0.99999999357 5.55103325358 0.00213139847438
5485.65212726 0.999999990058 5.03532052537 0.00173754202137
5319.83914295 0.999999990365 5.26153223661 0.00166147992031
5581.41160137 0.999999991606 5.31761714789 0.00195254563629
5592.82293692 0.999999989036 5.08949135827 0.00220545935403
4861.60960809 0.999999992054 5.45844299313 0.00197364206644
5867.80145342 0.999999991191 5.07588421204 0.00195697313354
5139.0818222 0.999999991785 5.42235440805 0.00189931680383
5515.41222419 0.999999987611 4.92214393987 0.0020222294006
5807.47539192 0.999999991145 5.02484649157 0.00214025572265
4746.63313781 0.999999988282 5.17946952036 0.0020358054742
5247.95692973 0.999999991085 5.21654882187 0.00197795890222
4907.85136689 0.999999990717 5.34433118012 0.00213087617551
6061.77895459 0.999999990778 5.14847277046 0.00211043398868
5331.76165 0.999999991185 5.14812921403 0.00208172161176
5685.29748939 0.999999991487 5.10093881657 0.00201497623586
5172.31112663 0.999999990842 5.2700209952 0.0019837138765
5640.50729491 0.999999991387 5.17945166343 0.00200130573225
5000.95224678 0.999999991067 5.28553546404 0.00196980300404
5311.0658384 0.999999989483 5.13038965014 0.00188496376285
5501.06825335 0.999999993161 5.25115007819 0.00203903160467
5209.52270551 0.999999991209 5.25426520039 0.00155561846737
5732.15649737 0.999999989669 4.94144247412 0.00190784630871
6058.85539822 0.999999990089 5.05664593412 0.0015942124898
5696.83591194 0.999999993051 5.35850972602 0.00195112763168
4674.33312862 0.999999991228 5.30704491856 0.00191606910893
5292.96938296 0.99999999185 5.22763599194 0.00224933849879
5360.00373876 0.999999991466 5.12898832777 0.00205071711834
4934.8363299 0.999999989788 5.21115941213 0.00198137328766
5475.68627477 0.999999991587 5.30875135891 0.0018032436766
5822.9346135 0.999999991917 5.20029939183 0.00231177815779
5177.81203051 0.999999991217 5.29825924735 0.00160888003475
5027.90248182 0.999999992192 5.28774346734 0.00192468876947
5707.11137338 0.999999992042 5.18612755042 0.00216040196288
4729.23231751 0.99999998992 5.1333459817 0.00242257283123
5702.05421422 0.999999989586 5.06042286809 0.00234368957019
5102.92924406 0.999999991411 5.25491020639 0.00181632320295
4560.27697874 0.999999991032 5.30293829699 0.00211420287388
5265.39062355 0.999999991879 5.37296572941 0.00204134453785
6158.51864236 0.99999999054 5.00791175535 0.0020080985097
5214.711609 0.999990000005 5.45016695505 0.00197281047054
5203.69191607 0.999999993109 5.36471336893 0.00186253843459
5523.85766844 0.999999988023 5.03136915972 0.0021456514232
5011.52511695 0.999999992178 5.37687714387 0.00192330809057
5394.32924866 0.999999989313 5.11643953436 0.00199767745679
5445.185778 0.999999991832 5.21728642002 0.00196551424025
5304.8869543 0.99999999217 5.26144983405 0.00181420458656
5266.9606181 0.999999991953 5.27746054783 0.00155844404603
5189.51904404 0.999999991469 5.37494872863 0.00214809460775
5027.07107184 0.999999991108 5.24409593063 0.00194016006594
5607.82493607 0.999999990011 5.15054737049 0.00185178384293
5677.21447564 0.999999990987 5.2545317103 0.00233423367857
5870.60538039 0.999999993076 5.2373569736 0.00209918895044
5207.78167376 0.999999989421 5.23408126617 0.00172758697903
5323.40413286 0.999999990074 5.1007170513 0.00166660976686
5571.46560586 0.999999991863 5.17420437907 0.00195667062552
4997.01257861 0.999999989446 5.27734755785 0.0021651117621
4921.72805596 0.999999990287 5.32256424912 0.00192560637435
5690.3084712 0.999999989817 5.04777201519 0.00225635311546
5600.98478447 0.99999999002 5.07410069626 0.00182431484363
5356.93785279 0.999999992739 5.27749943804 0.00197382842293
5091.29032741 0.999999992114 5.33949794661 0.00212474155492
5685.87800016 0.999999990616 5.15030325144 0.00195974231287
5408.46714305 0.999999991809 5.22149958845 0.00189312662768
4967.82181594 0.999999992584 5.34356552424 0.00213882994649
5016.31597984 0.999999990265 5.1063458947 0.0018743329
5323.58901483 0.99999999074 5.30065821558 0.00184988691032
5732.13625501 0.999999992496 5.28714449022 0.00215288104011
5297.55562208 0.999999990747 4.95652257135 0.00196993977242
5451.03475044 0.999999988444 5.13079995546 0.00205626682348
5629.33103153 0.999999990089 5.20661494022 0.00187115160588
5070.02394546 0.999999990984 5.267859333 0.00227719001433
5475.70121931 0.999999991442 5.06262275658 0.00169637512926
5230.56202399 0.999999991463 5.19663017844 0.0018625013587
5450.207693 0.999999992367 5.31598129443 0.00215181411578
5619.83736754 0.999999992144 5.29211319731 0.00168405080991
5678.41891501 0.999999990356 5.11527703605 0.00225679573362
5612.61663717 0.999999993181 5.2771125729 0.00175324344487
5900.87857749 0.999999991176 5.0943163082 0.00211542867667
5262.79798101 0.999999992464 5.21683779238 0.00205561564992
5409.90266419 0.999999991211 5.23085737339 0.00216530295361
5389.27012471 0.999999990839 5.07772318407 0.00218518824702
4786.47991953 0.999999992111 5.4613290864 0.00191835725083
5222.12633528 0.999990000003 5.47983269299 0.00197734758012
5119.62701195 0.999999992331 5.32958178717 0.00197021107207
4956.89599311 0.999999990803 5.36290129621 0.00203861100778
5681.38126292 0.999999993366 5.28119716884 0.00181222160611
5454.36657872 0.999999992269 5.21110983744 0.00185423060239
5467.40878951 0.999999991536 5.08884880796 0.00228893435317
5871.98706855 0.999999991663 5.16009473498 0.00186949916658
5446.76232844 0.999999990014 5.15435947886 0.00188846594473
5465.40041697 0.999999986928 4.91175749348 0.00174653509433
5313.71650841 0.999999991123 5.44187459838 0.00181139225841
6154.25401675 0.999999991935 5.03825752749 0.00204731117615
5172.70372941 0.999999989088 5.22663309688 0.00209304769627
5208.23168258 0.99999999271 5.31910110943 0.00192498414986
5482.10657975 0.999999992296 5.3144886789 0.00186650610523
5708.70362634 0.999999992851 5.20476263116 0.00203682367639
5405.9597969 0.999999989338 5.21285288708 0.00221400865974
4593.81894796 0.999999989792 5.34801598726 0.00149647059189
5998.01458078 0.999999992338 5.15883354952 0.00180713586873
5515.89961686 0.999999992299 5.32175858709 0.00176791196127
5148.75807871 0.999999992846 5.39399585109 0.00241318321437
5158.5005269 0.999999991659 5.376245858 0.00174157826494
6143.20571825 0.999999991511 5.13709144647 0.00225111162488
4816.35776034 0.999999989554 5.21992925214 0.00202171673291
4958.99981263 0.999999992862 5.36131062038 0.00220627567882
5241.41528225 0.999999991108 5.19975884091 0.00184555069005
5794.8346358 0.999999992135 5.20836180326 0.00184432340511
5788.88543749 0.999999989358 5.0066003806 0.00158572708853
5370.76019929 0.99999999025 5.13226829199 0.00186984857042
5525.14507617 0.9999999898 5.27539020332 0.00187266555041
5222.38043168 0.999999992466 5.36181883248 0.00204839595841
5688.68131266 0.999999991318 5.21763869913 0.00209823370345
5217.33296941 0.999990000004 5.45401972827 0.00194541745491
5600.91918999 0.99999998861 5.13487293208 0.00245260304843
4975.22964645 0.999999991725 5.32690520215 0.00191131632743
5396.21072498 0.99999999043 5.13614083972 0.00225253606323
5007.1145612 0.999999990892 5.24763699856 0.00204269773874
5679.02104912 0.999999991038 5.23371520532 0.00205498845163
5214.4352475 0.99999999056 5.24009496183 0.00182765829138
5451.25051866 0.999999988781 5.01585223167 0.00213232452251
5293.02813631 0.999999990615 5.02461617554 0.00184388464497
6003.26056353 0.999999990259 5.13686082045 0.0021459256927
5024.49654336 0.999999991319 5.24598304 0.00209301134202
6026.45683487 0.999999990747 4.94271660021 0.00193468410736
5454.10967834 0.99999999114 5.09760815508 0.00216520246732
4948.673822 0.999999986453 5.09834229205 0.00208426492732
5796.60976823 0.999999991693 5.11982104093 0.00191233946456
6110.56495858 0.999999991487 5.04504175767 0.00200006152196
6148.53580427 0.999999990272 5.03227992965 0.00197221855514
4939.40388775 0.999999990299 5.43154697835 0.00193158214423
5364.32922561 0.999999991298 5.18909070453 0.00189238898995
5532.57430275 0.99999999173 5.07730361137 0.00176370688609
5681.09659244 0.999999988236 5.14342945445 0.00197382991618
5123.28595458 0.999999989208 5.27284830765 0.00147662860828
5183.5782527 0.99999999202 5.16479291652 0.00206407340109
5403.68885875 0.999999992891 5.11018396696 0.00220403833517
5498.69593296 0.999999993506 5.31331555561 0.00200558621932
5520.32981809 0.999999992135 5.18757230127 0.0021905171288
5201.76307764 0.999999990096 5.07585912855 0.00211086631507
5817.21588622 0.999999990353 5.0777390627 0.00185353870585
5729.70482421 0.999999992508 5.18153244825 0.00229910605554
5220.51725283 0.999999989441 5.17139790717 0.0016717074669
4985.33896847 0.999999989162 5.28601153718 0.00179977212023
4985.50837276 0.999999989951 5.21883052054 0.00197725387174
5491.37455031 0.999999992702 5.18637625482 0.00181482043837
5394.50979617 0.999999991271 5.12680705239 0.00191448017994
5797.82847426 0.999999992909 5.16773208475 0.00219001580759
5826.52647438 0.999999992269 5.09151486889 0.00154767916816
5427.88509804 0.999999992136 5.13581895736 0.00203727164583
5445.65135898 0.999999992784 5.28858973934 0.00169207798328
6068.51096248 0.999999991337 5.0978265768 0.00182033992324
5461.60772401 0.999999992251 5.22674000468 0.0018656106604
5365.38322339 0.999999991629 5.24053017057 0.0021126256522
5440.77267879 0.999999991053 5.31227425561 0.0023634854629
5695.95448963 0.999999992825 5.18341858951 0.00179989907978
5504.02733902 0.999999991963 5.20856217635 0.002215920758
5477.85723705 0.999999991835 5.15432020059 0.00212073171801
5874.38485625 0.999999990173 5.09121605403 0.00192827252499
5462.91813545 0.999999988758 5.07099273921 0.00188186397576
5451.32158467 0.999999991167 5.28473172773 0.00190434102931
4976.8274265 0.999999991653 5.25885543348 0.00193788136094
5534.70097429 0.999999990466 5.28906801839 0.0020591703398
5431.86356529 0.999999991317 5.24683198878 0.0017969155941
5122.42677957 0.99999999043 5.21904355264 0.00187329736723
