"D" "ssb0" "ssb1" "sigmass"
5762.74723946 5.16610550019 -0.0205165829892 5.56059097089
5200.34467134 5.15819069204 -0.0200689459881 5.99097103662
5257.83162485 5.16616830469 -0.0204158916133 6.02010304628
4992.15094348 5.15551474675 -0.0194244353947 6.46112196921
5361.35794486 5.16976215266 -0.0210834739724 6.29963209589
5183.65206651 5.15343913146 -0.0188401174035 6.66587253362
5273.78131985 5.16434698062 -0.0209606114064 6.26692273645
5277.21351461 5.15802402755 -0.0195723055923 6.0558508539
5475.06698506 5.16197802692 -0.0208109476628 6.11544243735
5596.38789973 5.16261099624 -0.0207673940001 5.8038034913
5035.90598941 5.16166369801 -0.019831263598 6.00939297414
5493.28596854 5.16393406873 -0.0210597687657 6.61620217262
5066.57365992 5.16471168261 -0.0205148353548 5.82649033471
5229.31205288 5.16232415873 -0.0201359298079 6.10934587647
4445.14046964 5.16184706702 -0.0198668028306 7.46107691812
4830.1737494 5.15853632415 -0.0198194483031 5.49509625073
4707.11111354 5.1592652518 -0.0198246865124 6.13116339732
5147.02023726 5.15754188613 -0.019969786927 6.7197345891
5687.35152062 5.15112557178 -0.0192496647392 6.31560568879
5405.77789749 5.15948700204 -0.0196231939657 6.33519551412
5691.2630115 5.15377419496 -0.0199417143565 6.4762250559
5112.92545873 5.16360901788 -0.020470060066 6.31741311665
5302.76294325 5.16371263642 -0.0197101589108 5.8383777017
4972.39727703 5.1652998439 -0.0206822471117 6.39901341141
5087.6320082 5.162973638 -0.0206519411411 6.81135017989
5207.44320808 5.15999417732 -0.0204366543888 7.03207035934
5280.08141195 5.16427858134 -0.0202004476206 6.22205036709
5421.8060725 5.15573771706 -0.0200117366499 6.43926413775
4882.90846103 5.16254525041 -0.0201418102429 6.2280688924
4532.21197895 5.15254540923 -0.0188558172743 6.40231665504
4732.08652454 5.16686365315 -0.019878526646 5.63842360002
4855.30216118 5.15479560773 -0.0198088672791 6.92947567946
5245.01942868 5.16113387495 -0.0206134886034 6.10835990124
4982.77442106 5.15906414685 -0.0192481035201 5.44233507842
6212.5153465 5.16954167209 -0.0216791585185 7.01677848345
5627.08430205 5.15940073522 -0.0203544738278 6.13274250189
4913.86965059 5.16565719562 -0.0209843261859 5.96526888878
5173.24449502 5.16407798573 -0.0207772875266 6.20585154646
6032.92563076 5.15688969 -0.0203789185198 6.81768203792
5461.28630011 5.16232347333 -0.0204191115542 6.07086881498
5016.59064701 5.15537735744 -0.0195959401303 6.39317591551
5784.26473984 5.15398924071 -0.0201494631721 6.60387036284
5275.35221149 5.16097588614 -0.0207038044063 6.1428644258
5878.25442972 5.16096324912 -0.0207744060128 6.46347539168
5685.14990067 5.16434820637 -0.0205431519947 5.88677145044
5618.91461709 5.15521357569 -0.0194591591365 6.29612310492
5315.45891275 5.15272062359 -0.0190458181661 6.55755517984
5628.73340826 5.16701732175 -0.0217329205837 6.14246050656
5388.35931205 5.15677057304 -0.0199940034958 6.21251908391
5407.36694422 5.16217114738 -0.0202144326225 5.75594499371
5432.89305319 5.15810124963 -0.0201647551534 6.36510226554
5311.71033719 5.16396185908 -0.0202482355771 5.94240896387
5409.17414981 5.15681587878 -0.0198184257952 6.50756390699
5559.6434724 5.1629921235 -0.0202235982459 5.74027184522
5775.69960678 5.15494621878 -0.0199916980255 6.3024183267
5031.67679021 5.16873385446 -0.0206388357056 5.55561969764
5360.04644337 5.15826769194 -0.0193892099527 5.7653277472
5431.00797004 5.15035297477 -0.0191484434671 6.17121767466
5622.09645059 5.16009943156 -0.0199933512415 6.04057949612
5628.84287948 5.16594150335 -0.0203039879287 5.99920776302
5109.63871572 5.1600352502 -0.0194643812608 5.77278738671
5371.45938764 5.15867253395 -0.0202448552795 6.39650558367
5060.27104653 5.16420327396 -0.0199349977627 5.21817101848
5383.5852708 5.1634171198 -0.0204247229369 5.99765782853
5333.17705735 5.16037860033 -0.0206067022969 6.73056800186
5293.06528613 5.1571508898 -0.0197306439124 5.91034779981
5350.86793578 5.16011550157 -0.019725842208 6.16010969298
5057.08805147 5.16520095423 -0.020272532918 6.40109262967
5138.46595722 5.15904155135 -0.0199040890874 6.04685290194
5361.26204654 5.16569670539 -0.020936804744 5.92460961754
5544.70726225 5.16493601667 -0.0214581016254 6.28363060177
5424.17460313 5.16453293981 -0.0201147667095 6.28267807901
4463.6372893 5.15761566533 -0.0188172058665 5.6200847047
5702.63005106 5.16028546499 -0.0203949442018 6.19951361959
5514.78884029 5.16483351219 -0.020727928784 5.62303605592
4954.08200314 5.16395020926 -0.0208176715168 6.54104780262
5711.59879568 5.15644706518 -0.0195103679546 5.91878967354
5173.14914255 5.15984131775 -0.0196201942248 6.21161708151
5455.12684915 5.16199203825 -0.0207403002356 6.33886195566
5161.89715246 5.16410414627 -0.0204489287384 5.51878262368
5445.35292596 5.16199432343 -0.0202177464482 5.62846408479
5590.10777419 5.15732140041 -0.0199294175414 6.30561337149
5333.59457975 5.16569754276 -0.0205224529213 5.67591585866
5269.29061143 5.16769141975 -0.021074605318 6.57114416745
5449.67588526 5.16292790147 -0.0202817354221 6.2086176625
5320.97787326 5.15118839687 -0.018684032424 6.46940983427
5545.0970318 5.16112666107 -0.020356279145 6.34006899852
5284.22331566 5.15492225314 -0.0188796679401 5.9240908298
5119.764613 5.16705175757 -0.0207682613159 6.08714570665
5002.30494967 5.16056393765 -0.0195499944414 5.62539087988
5098.96963016 5.15601769272 -0.0194086678121 6.36260664044
5527.3934022 5.16875923032 -0.0213449924376 6.03699688111
5169.08999179 5.15942403494 -0.0197230073593 6.40478973612
5797.81911431 5.16605377306 -0.0210438000794 6.39137215314
5446.96123229 5.15629236518 -0.0190289988793 6.40074727712
5386.92851572 5.16810324086 -0.0210003284248 6.26246999776
5301.76226106 5.1639083332 -0.0202423196567 6.27186533781
5447.71509144 5.16027375844 -0.0204604915615 6.33493304305
5553.74041478 5.16499404577 -0.0205057859419 5.78095283866
4892.46605686 5.15853757816 -0.0192916092259 6.70335726283
5346.51673231 5.15886236029 -0.0193876940722 5.79559236205
4658.24617986 5.16112534315 -0.0196871410638 5.74853543331
5368.19183644 5.15772890258 -0.0194633984281 5.72162576488
5154.19533492 5.15551424951 -0.018991704815 5.80099405271
5226.62198054 5.16797304038 -0.0211637081934 6.31006748552
5010.95758668 5.16226263635 -0.02073369225 6.61784522911
5233.33987636 5.14902060782 -0.0190511607175 6.84402263138
5124.1879045 5.15300631103 -0.0188635345591 6.12637660139
5386.45865286 5.15658184006 -0.019214498821 5.96700288081
5243.49177794 5.16458019918 -0.0201535456417 6.41982372666
6056.83508488 5.16263155963 -0.0213739028066 6.14657238319
5196.78561811 5.16167177648 -0.0200946606691 6.10534051077
5677.15889066 5.16566258522 -0.0214095519213 5.97879963333
5235.30479576 5.16271909218 -0.0198684967054 5.82247492523
5959.41399986 5.15648852306 -0.0195023722848 6.34124929967
4639.576766 5.16330113846 -0.0201883677657 6.31254832571
5154.91312227 5.15822174877 -0.0190796345625 5.88059333782
5080.23748449 5.16329697591 -0.020280974164 6.3192903411
5373.93106539 5.16665929426 -0.0209107245416 5.95261668008
4884.14443311 5.15397410808 -0.0187448751391 5.91586321678
5449.99282984 5.15968401407 -0.0197352578688 6.12174814699
5045.38103957 5.15668979382 -0.0192473673762 6.39215768271
5308.94178015 5.15698577134 -0.0199337370375 5.7552939566
5896.94944452 5.15816282553 -0.0206169374669 5.8782036059
5295.79455619 5.15801106014 -0.020479611487 6.34280333994
5364.77106087 5.15857431136 -0.0203451541812 6.49688909536
5954.57858528 5.16004783482 -0.0205148722612 6.31259182429
5131.9176845 5.16679499334 -0.0202438092722 5.92922411137
5194.58849959 5.1505394602 -0.0183366971253 5.95709496417
5556.01165397 5.15782927987 -0.0203243966565 6.94135399363
5080.68201674 5.15406036652 -0.0192788377667 6.06904182416
5232.90834656 5.14894890254 -0.0190478584666 6.85872288637
4797.67293612 5.15506763158 -0.0186401874473 5.89298082894
5242.93213592 5.15950344191 -0.0198012709657 6.23572806293
5376.25415065 5.16061149295 -0.0203819749639 6.22730934182
4911.54403569 5.15905620464 -0.0192158258193 6.21360529984
5253.47320649 5.16677727177 -0.0210177846325 5.92954342282
5905.95393938 5.16742425044 -0.021618487858 6.1315189966
4667.69838532 5.16421238734 -0.0201356194372 5.89292563558
5410.76343347 5.16773299278 -0.0211271110824 6.00087608023
4981.41775135 5.15247832108 -0.0188553046823 6.00291833212
4797.04023138 5.16217239333 -0.0196018566451 5.78167774362
5130.78428026 5.16055715955 -0.0193705817764 5.65667717757
5020.08320942 5.15834136549 -0.0204442370994 6.37109253259
4970.15929081 5.16183105436 -0.0196956436606 5.77309530715
4847.82613349 5.15936155181 -0.0198196793031 6.28629485541
5316.217451 5.16151812112 -0.020741156887 6.6169991249
5422.31872638 5.16267176529 -0.0213339617224 6.66468613048
5190.34032404 5.15930899345 -0.0204128201596 6.1098905235
5627.42050427 5.15535163941 -0.0200143608543 6.62756383123
5289.24804529 5.15874245445 -0.020046297943 6.02552776162
5910.77253675 5.16191883416 -0.0204748797026 5.68191290517
5071.89346382 5.15163402081 -0.0194024850363 6.59440993579
5252.54094144 5.15585298503 -0.0192326284683 5.91157907175
5262.32499827 5.16493778587 -0.0205265691138 5.77985087801
4605.41775327 5.15557903546 -0.0194271855788 6.82201134573
5081.71148384 5.15923333341 -0.0195307085729 5.82916425641
4853.94318436 5.16191379409 -0.0201648178846 5.80968927537
5160.07939125 5.1637134442 -0.0200741761099 6.0831761978
4905.50550535 5.15532843576 -0.0197355223293 6.19393764336
5471.28869839 5.15436683497 -0.0194737986255 6.56892865349
5272.82485926 5.16374350642 -0.0202162842038 5.61367547653
5531.59823308 5.16345417844 -0.0209491925447 6.29823967798
5095.93626888 5.16047051088 -0.0201538982356 6.94165586161
5403.57986385 5.15911493767 -0.0199958833976 6.74898685079
5582.06145809 5.16278751099 -0.0207415034689 6.05117423463
5251.68299175 5.15677442517 -0.0197975945307 6.6331967994
5003.55219494 5.16014329641 -0.0204597183679 5.68650693375
4803.06789757 5.16272975507 -0.019862401595 6.1313593589
4960.89403658 5.1590012082 -0.0191628782616 6.26935538517
5122.81552504 5.15773892528 -0.0199488502665 6.6811639243
5325.07803779 5.1571014252 -0.0198218273703 6.2708619733
5514.03459061 5.15641575311 -0.0192897810887 6.24725224064
5392.91273298 5.16070380463 -0.0203869443857 6.19949644712
4962.56056599 5.16213969254 -0.0198503878574 6.16308621263
5857.14738343 5.16300277792 -0.0213226311103 6.20480393907
5387.88327698 5.1619614682 -0.020506193463 6.39785955465
5137.00879079 5.15725934285 -0.0203470463697 6.63847727382
5522.2436087 5.15818134874 -0.0202693398987 6.50826010292
4668.96309289 5.15052471682 -0.0191652952381 6.4039982157
5062.03472118 5.15513728352 -0.0190992210822 6.00397954548
4836.66844664 5.15919839238 -0.0194536076132 6.21999306045
5793.60458671 5.16028926744 -0.020080821783 6.59055283863
5183.44107973 5.16343343124 -0.0204445692847 5.82077859576
5488.79458118 5.1586339376 -0.0201863894938 6.40992358554
4954.60001644 5.15040576701 -0.0183325065611 6.25868971755
5355.20758513 5.16669119687 -0.0203504334447 5.96690459153
4849.73777313 5.15794158916 -0.0192702564423 6.13303366641
5154.08352701 5.15760395592 -0.0200266376618 6.44053835359
5333.07696868 5.15835083413 -0.0195103269866 6.27193782156
4923.4466806 5.15734961069 -0.0188382364396 5.86558647221
5422.17455088 5.16203143656 -0.0208245825296 5.92363125662
5799.72050281 5.15886974276 -0.0201055780353 5.96124940392
5587.90135552 5.16430366859 -0.0199606552562 6.35493708493
4448.52428262 5.15953623155 -0.0192377191433 6.54552760997
5160.40125071 5.16336816731 -0.0203189976243 6.34634622573
5189.47675904 5.16088642917 -0.0202729506411 6.13890406799
4970.01605368 5.15499263948 -0.0196355903502 5.61040194493
5520.05341167 5.16055207308 -0.020008564426 5.91210053092
5579.36782978 5.1676735807 -0.0205311365299 5.98889847814
5236.14636325 5.16549036198 -0.020780301618 6.13077650463
4974.50273381 5.15949547787 -0.0198199945996 6.30198176748
5445.79749017 5.15225447612 -0.0187748350419 6.13344881067
4845.41656166 5.16301024471 -0.0214236671992 5.9939832261
5643.78225537 5.15404060076 -0.0201485638249 6.24631360333
5073.37655558 5.16426731176 -0.0204937921694 5.9918859443
4560.10602967 5.16049650528 -0.0200222539364 6.24874782778
5271.37491924 5.16732904951 -0.0205524835442 6.28086599217
5733.87776041 5.1594286326 -0.020196760093 6.61342113956
4830.3268026 5.15491980822 -0.0191541274535 6.06109284886
5195.74884302 5.15961084299 -0.0195443626682 6.01811778175
5240.33900881 5.15233098146 -0.0196410140751 6.84786354055
4955.44319435 5.15830859988 -0.019139816279 5.87799173313
5391.28958375 5.16049796122 -0.0207795243096 6.04962481268
5387.64268493 5.15952025214 -0.0200001622071 5.95876452789
5236.39081698 5.15452982152 -0.019204641512 6.03012185059
5159.6438956 5.16494207866 -0.0203815843991 6.39876935948
5343.20872109 5.16556566043 -0.0207794356488 6.22002013828
4845.19671903 5.16587289677 -0.0203867343785 6.43653484431
5574.92808758 5.16338507539 -0.0208798231508 6.0319944789
5574.12746764 5.16297646372 -0.0204454464673 6.79592209905
5774.67906188 5.15970794391 -0.0197424495014 5.68898543446
5222.62945071 5.16438173571 -0.0210197976176 6.70861164883
5146.59629168 5.15933157195 -0.0202869685947 6.39166426725
5433.74099909 5.16483023415 -0.0208752734103 6.69648677497
4738.39853499 5.15437176937 -0.0187313972697 6.56977706812
5056.58485539 5.16209744077 -0.0205287721256 6.13807432054
5324.30023956 5.16874870835 -0.0211601258237 6.50655420582
5609.58642007 5.15653568244 -0.0205564309682 6.15329194616
5186.32786147 5.1665871037 -0.0202526808128 6.05382708102
5091.94726364 5.16468676738 -0.0201950855484 5.79460797379
5486.85468888 5.15183111699 -0.018959738137 5.91763551613
5214.76192993 5.15591972174 -0.0193018200137 6.35965646974
4830.15372845 5.15722619697 -0.0189565067474 6.04496310218
4937.64736338 5.1556180681 -0.0200639413103 6.29291191462
5396.26560124 5.16109083586 -0.0204271390253 6.51534691359
5794.71690187 5.16095761967 -0.0203188826604 6.23726952027
4810.81731875 5.16246842787 -0.0200218629946 5.62985550681
5363.7051565 5.16102101154 -0.0206782367315 6.47750458089
5564.93725761 5.16234348796 -0.0205697732063 6.47843254225
5022.09535316 5.1587367453 -0.0197935713784 6.19585633586
5089.93298651 5.15591596028 -0.0192224520768 5.86315190573
4830.66385697 5.15332743627 -0.0183996635778 6.19824493802
5471.79400144 5.15790664141 -0.0195027155048 5.65646229743
5751.94130676 5.15782438966 -0.0199385684383 5.75001510824
5345.98975004 5.16894029185 -0.0208289393487 6.13119934039
5483.79024165 5.16382465521 -0.0201239306047 6.1724709841
5701.95456777 5.16443968257 -0.0209178839288 6.37298342613
5190.9840549 5.16793136072 -0.0210233590283 6.12594361122
5287.82385597 5.15547308952 -0.0193469173326 6.1715896774
5201.24055671 5.16397339017 -0.0208537113057 6.20056956993
4777.11982657 5.15476217809 -0.0186974975755 6.29713505063
4591.48115727 5.15574605211 -0.0191172101133 5.85886980541
4989.23543091 5.15637327868 -0.0192294216639 6.74858677099
5039.39301515 5.16389437088 -0.0204551503915 6.30687001791
5537.88469327 5.15853978725 -0.0194832143025 6.25352527018
5231.2612254 5.15237516746 -0.0186476543547 5.83283429826
5162.85444166 5.16222619081 -0.0201291729295 5.92822297034
5652.86079828 5.16058634029 -0.0200107762735 6.15389471835
5295.43677144 5.1510575416 -0.018991029737 5.98801578872
5107.94644522 5.15150086361 -0.0197080949797 6.53769962138
5543.80629053 5.15971853224 -0.0201026669907 6.46901278883
5782.63408084 5.16412330177 -0.0207196577596 6.49475134306
5174.09520097 5.15091891927 -0.0191039233897 5.98003511743
5365.1587825 5.1624721522 -0.0204638228666 5.66696552914
5559.06543941 5.15699844147 -0.0197339183458 6.12954268079
5545.58609693 5.16199675124 -0.0199803932698 5.75465894773
5449.29384279 5.16450694946 -0.0211877261345 6.62628030916
4728.6126037 5.16661648213 -0.0210749928601 6.35887148028
5700.15510362 5.16644799939 -0.0204926061253 6.13610281908
5366.03602727 5.16126808185 -0.0195958561869 6.24786549323
5043.44908023 5.15938998819 -0.0190152452322 5.7805110178
5260.07247115 5.15868082634 -0.0198288575318 6.30810813765
6072.41180828 5.1610635206 -0.0208501489612 6.77788773654
4720.64234907 5.16015558966 -0.0202605280131 6.85138769596
5044.70591241 5.15784466069 -0.0197002117437 6.16489789229
5072.33623631 5.1596169963 -0.0199908759537 6.62742335836
5579.25494745 5.16133007562 -0.0201097236955 6.72100350368
5474.2913178 5.15573220326 -0.0202379878478 7.15499298289
5317.00401755 5.16659710567 -0.0213400180714 6.16836112414
5534.14116589 5.15700116554 -0.0197416056686 6.22209069827
5216.94120459 5.1680229658 -0.0205268776244 5.95126276748
5787.97920309 5.15841043757 -0.0203158457898 5.94577914299
5079.54559445 5.14974624997 -0.0191780405373 6.42994814586
5496.07863328 5.151653348 -0.019386297499 6.23839400026
4989.13802167 5.15932899443 -0.0196698050633 5.83017795475
5126.2384457 5.15607578953 -0.0196001789719 6.72589152952
4899.35692534 5.16087519294 -0.0197841423274 5.77874440398
5699.25586784 5.15955063201 -0.0203424919431 6.43307671575
5257.78898804 5.15796745157 -0.0201147470192 6.21401429615
5230.92272426 5.15542679148 -0.0200279687584 6.2672100296
4897.69981828 5.15661829486 -0.0195658178099 6.29756572695
5734.01385278 5.1568066432 -0.0194901502159 6.02409683301
4784.01380918 5.15268837328 -0.018493598334 5.9861775465
5598.11204419 5.16102046266 -0.0203993147356 5.95160950678
5233.31092524 5.16844254134 -0.0210754956722 5.84789281032
4814.39155059 5.16027745684 -0.0204447951833 6.20861023562
5611.36040992 5.16350298901 -0.0206063457832 6.08034606107
5560.79919951 5.16075010827 -0.0195510381805 5.90584019308
5666.81128413 5.15065527696 -0.0188609848521 6.51556439541
5027.49747431 5.16230252885 -0.0200063464045 6.34647232631
5203.68775987 5.16352564828 -0.0202110183253 5.75816466229
5160.2506209 5.16202852709 -0.0199174025218 5.81718025325
5601.06350234 5.15391807886 -0.0197841725682 6.45677862499
5103.2406975 5.16230506384 -0.0201441069607 5.81031619283
4958.41939407 5.16298403493 -0.0201579153759 6.1196531926
5164.35672949 5.17490194318 -0.0215845281597 5.41658867052
5427.17299806 5.16496481334 -0.0200223121474 5.49284312403
5385.74609594 5.1690034526 -0.0209933814759 5.82070094222
5062.98978347 5.16543610954 -0.021036520588 5.78550325515
5554.50515466 5.15315873486 -0.0194131659354 6.29892501095
5712.90519948 5.17069941831 -0.0217167343857 6.12888672508
5041.76972005 5.15333669082 -0.0192567566118 6.41536169095
4872.00466996 5.15748491807 -0.0193584144376 6.19640386089
4886.68867486 5.1583650301 -0.0197638003606 6.117145822
5176.52267337 5.16319811619 -0.0199504292018 6.37843157005
5283.10963512 5.16193763011 -0.0205627204966 6.03868310041
5610.07062747 5.161541878 -0.0200196258091 5.73398617234
5606.07375431 5.15441250149 -0.0194750044923 5.91538664197
5070.86729407 5.1599124579 -0.0194326156547 5.80643295994
5286.9883067 5.16320149172 -0.01988635912 6.13690954957
