"D" "sigmatoa" "ssb0" "ssb1" "sigmass"
5224.45418743 0.00234596777005 5.1576418244 -0.0197961194264 6.11615905061
5019.91025995 0.00234135816846 5.16552760628 -0.0207242129275 5.86921547607
4919.35311104 0.00193286329719 5.15459942063 -0.0190814008862 5.71766524902
5022.98687851 0.00207177021094 5.1586783924 -0.0195349159724 6.48687313305
5692.76870743 0.00186638321464 5.15622617907 -0.0194792646149 6.46080046465
5381.31496431 0.00189735441802 5.15357546521 -0.0196188102269 6.06449129165
5732.04714372 0.00180563577423 5.16099708181 -0.020770255728 6.13811907447
5583.25041287 0.00187694926823 5.16194397703 -0.0203670677333 6.1660709694
5104.42290678 0.00214438029 5.15519650847 -0.0187423810394 5.96726032506
5263.73013147 0.0022364379515 5.16200315717 -0.0200539519384 5.82435897265
5487.09324639 0.00219273170177 5.15595213531 -0.0195977941549 5.96087852555
4697.24564974 0.00214819080857 5.16696391825 -0.0206676248178 6.1750887637
4900.62106053 0.0018900440435 5.15708679922 -0.0193880018154 6.15846259989
5230.47975175 0.00181410058087 5.1647533703 -0.0207081700515 6.35188105709
5956.02652511 0.002295413154 5.16083757947 -0.0203854942877 6.2677195113
5181.06288377 0.00226778447687 5.16066942731 -0.0198940409454 5.89167963267
6077.25820768 0.00201229239383 5.15438142017 -0.0194725126621 6.32033840211
5662.97404281 0.00243471900974 5.16690419772 -0.0213344994047 6.25852018772
5650.13742019 0.00187048598832 5.1491156229 -0.0188506004394 6.16860760226
5489.93198876 0.00222867190813 5.16312525837 -0.0205569843247 6.31549558911
5755.45815927 0.001885144435 5.16153113904 -0.019680660277 6.18416583536
5449.31826803 0.00190041065107 5.1613842593 -0.0202768745274 6.32820693531
6044.2544238 0.00235146141447 5.16500361439 -0.020858625304 5.85622268613
5816.19248621 0.00218833334231 5.16229161608 -0.0200809328549 6.02672776092
5059.67360819 0.00196264657859 5.16040563705 -0.0195116161983 5.71025469072
4912.62131404 0.00189267986284 5.15778003858 -0.0195715923668 6.32452277934
5471.76900401 0.00207472758418 5.16361147572 -0.0198515888287 6.28444564821
5228.43303432 0.00219881983177 5.16335377469 -0.0210457544548 6.53903776369
5028.05458625 0.00230913220212 5.1678099595 -0.0211526099121 6.35283637098
5987.29096119 0.002023490836 5.15872840888 -0.019859792157 5.75371282525
4868.99995204 0.00181311803904 5.16571175894 -0.0205638166648 6.97704438401
5064.49674727 0.00197950618674 5.15963286527 -0.0196481704385 6.28103130838
5087.55415982 0.00211369679537 5.16019251186 -0.0207472346743 6.38898218926
5610.14605185 0.00187316668843 5.1651237622 -0.0210108450037 6.75436138323
5455.14073223 0.00230997575512 5.16073681391 -0.0198448379386 5.68236291303
4943.13405522 0.00217659840152 5.15750005601 -0.0196657750496 6.40113488377
5465.41401462 0.0022769013952 5.16092509401 -0.0200065838574 6.10212102411
5335.8333208 0.00213312729147 5.15658155526 -0.0198693895799 6.11924092396
4943.07027509 0.00210406095325 5.15967292502 -0.0195449163315 5.77890034027
5372.88751987 0.00197003400815 5.15711737418 -0.0198946226425 6.54358040126
5828.57034053 0.00229391483586 5.16293168372 -0.0205404034682 6.28186420192
4868.48916972 0.00215974683693 5.16305428069 -0.0205930926361 6.18817775114
5491.20670019 0.00205617538551 5.15945960445 -0.0197287668527 6.41584441123
5358.86799707 0.00202357450796 5.16373958655 -0.0215088519791 6.51632568923
5173.3370615 0.00193448919661 5.16140190751 -0.0200051766933 6.38666024164
4939.52145027 0.0016808558323 5.16090112445 -0.0195722668569 6.2451307131
5032.02359112 0.00221502041708 5.15846700816 -0.0203960482338 6.62038435206
5324.91106547 0.00187535413865 5.1642353659 -0.0211822715385 6.4525541165
5138.09633916 0.00239158587378 5.16383687995 -0.0209179768284 6.29862045959
5552.35102325 0.00241301293946 5.16167010941 -0.0202247426535 6.11663927058
5174.70482032 0.00231926566285 5.15636785988 -0.0194390271299 6.54252376049
5401.66480414 0.00184855084573 5.15729144231 -0.0198024430602 6.26793003243
5476.90757338 0.00263107267084 5.16463657883 -0.020103293525 5.40554234685
5423.86802107 0.00182868359899 5.15598843537 -0.0194871419276 6.13792135544
5377.45506303 0.00203775381014 5.16234168454 -0.0207240529604 6.44072160907
5451.06633017 0.00214039878044 5.16054596494 -0.0199078815125 6.07142831837
4965.12049182 0.00187503239601 5.16047370577 -0.0199766955207 5.98300203533
5581.65758942 0.00199387050204 5.15751286057 -0.0197093213672 6.18352530632
4927.36610573 0.00191192565113 5.16572810709 -0.0205709494543 6.10211740154
5174.65672252 0.00224208684951 5.16217809866 -0.0197792876428 6.13661933455
4929.68562567 0.00216231836325 5.17106420659 -0.0207982314297 6.34375290369
5419.22466717 0.00203955779488 5.15661035707 -0.0194099029759 6.11438927571
5276.75332294 0.00195975350947 5.15559501729 -0.0194732699116 6.4278669395
5658.30738457 0.00188169259063 5.16145339582 -0.0207259230965 6.20695204433
5672.59052897 0.00253604869882 5.16410297133 -0.0211563083505 6.37077704359
4887.03580246 0.00220135987217 5.15969621281 -0.0197403488441 6.01834479037
6081.13645038 0.00215914555679 5.1621401766 -0.0208815517049 6.35509164585
4915.70189599 0.0018462110396 5.15849216585 -0.0192776654667 6.27588456939
5458.81545664 0.00218253081719 5.16593823692 -0.0209827077607 6.30850177233
5326.98610223 0.0023314670361 5.15465965617 -0.0192417987289 5.84789141218
5470.97294831 0.00219421060765 5.16321649737 -0.0203671738489 6.05331035886
5407.39302657 0.00209042826937 5.1567972106 -0.0202218133464 6.74735973392
5309.9367504 0.00192128453702 5.15991556731 -0.0197732835062 5.9705642756
5606.02798808 0.00257661245118 5.16307711646 -0.0198709271801 5.79606835496
5497.67382048 0.00236298735024 5.16064072841 -0.0205062757807 6.3065426009
4809.39015078 0.00211135480765 5.16398285921 -0.0196919074926 5.73068794333
5486.5980949 0.00198558119391 5.15678679374 -0.019080349019 5.89178876529
4760.83738916 0.00214930547804 5.15937448326 -0.0196486693792 5.80832112989
5515.9602139 0.00194416185373 5.15368106792 -0.0189925190678 5.97476235968
5198.58765562 0.00185012799525 5.15818695098 -0.0193350683603 5.99744313597
5707.53325349 0.00246765921585 5.1679849805 -0.0210117768507 6.28030727281
4986.24207566 0.00201472606931 5.16125969943 -0.0201331920542 6.47643489076
5647.89289199 0.00194775079398 5.16135798696 -0.0196816411591 6.28376689858
5575.36040183 0.00190414961021 5.1523962427 -0.019089042877 5.87340435642
4565.22205335 0.00232501803366 5.15567323415 -0.0190752372082 6.25592233459
5143.26857411 0.00196467218605 5.16460150518 -0.0203042907605 6.06344665034
5268.98574038 0.00232064190087 5.15974763757 -0.0197749293527 6.11916009974
4748.26277604 0.0017106543071 5.16131554211 -0.0206988693015 6.58187686309
5641.35260556 0.00224244102176 5.16500913512 -0.0211711680156 6.24180453819
4654.04515991 0.00181903592744 5.15019674064 -0.0182269312677 6.1508173031
5176.98741441 0.001924373777 5.16034593308 -0.0200972902698 6.32185486407
5247.53033924 0.00199876272755 5.16133532399 -0.0207707476438 5.76174757014
4912.3991554 0.00188309960403 5.15792431507 -0.019759335627 6.3994762743
5127.08207291 0.0021357807134 5.15656587777 -0.0190654574564 5.6473396932
5188.02917218 0.00197113247946 5.15540536498 -0.0198945999756 6.73568755185
4514.92921841 0.0021526333549 5.17010147294 -0.0209791401952 6.3582199083
5052.20930349 0.00174608574821 5.15463760158 -0.019160265985 5.80350443323
4916.0280303 0.00194974232315 5.15963828907 -0.0195981480801 6.16625969641
5124.45288596 0.00227632660499 5.16546314673 -0.0208978417625 5.9668397446
5434.93421424 0.00175730957563 5.1630451313 -0.02055672884 6.64979274154
4831.21599043 0.00212316358383 5.15079673652 -0.0190947516167 6.30247052824
5269.34336496 0.00160668567339 5.15462443392 -0.0197153673733 6.13796132451
4559.62900645 0.00176146988107 5.1570892052 -0.0195906167561 5.90644139102
5718.43546244 0.00192352678785 5.15314733462 -0.0192375308205 5.97445298832
4455.52014177 0.00205622286975 5.16026314055 -0.0199284487849 6.35630802357
5481.85778323 0.00202894597789 5.15857317019 -0.0200378823361 6.44192478566
5328.41663022 0.00238278237696 5.15576518332 -0.0196367346447 5.94419802813
5209.80574588 0.00146014365043 5.16278638244 -0.0205469326016 6.34197577616
5220.12081185 0.00191326148813 5.16008306173 -0.0196008430977 6.06106557947
5496.39791353 0.00195303476169 5.15560432992 -0.019153527986 5.83579024655
5783.40914639 0.00186816136449 5.16040237942 -0.0200802186581 6.09075263337
5190.44923977 0.00231707490417 5.1604668752 -0.0202869894349 5.9158308075
5201.81313293 0.00219720209249 5.16048568258 -0.0197607055115 6.49851070607
5025.26515776 0.00173614557175 5.1587118781 -0.0198048748664 6.20687089902
5408.58585346 0.00195990544904 5.16792171601 -0.0210142445871 6.301686009
5210.04165274 0.00209260169748 5.15468140377 -0.0189504585076 6.4036919008
5166.63328853 0.0021226288005 5.16267788741 -0.020408193359 6.2465462452
5297.33246898 0.00196534796215 5.15662577454 -0.0194891539568 6.1148474047
5341.95083352 0.00232063853134 5.15860931055 -0.0200924922525 6.37210642616
5575.81439989 0.00224922194203 5.16398880705 -0.0208528042666 5.74114828202
5038.00793583 0.00210495693653 5.15949603831 -0.0195552169983 5.93298303362
5454.24116137 0.00239428349369 5.16307417173 -0.0208279617249 6.59670836496
5040.35582554 0.00198038317967 5.1584428049 -0.0198415736773 6.26119973056
5245.6624092 0.00207562125265 5.15792091423 -0.0198197445538 6.50894154997
4546.08226469 0.00183259855624 5.1653936739 -0.02044305894 7.04302937615
4845.69607314 0.00217270588188 5.15724958309 -0.0197860738144 5.69682315896
4626.87972152 0.0018735227203 5.16010886009 -0.0195778639167 5.933586476
5109.44206251 0.00215323040509 5.16091912188 -0.0201804204351 6.54336075531
5804.1709708 0.00239289082438 5.15745175701 -0.0202101673017 5.97447549195
5366.88548058 0.00168476787521 5.16056967455 -0.0196335876549 6.32988690056
5612.19668279 0.00208576210747 5.15564922731 -0.0198910052839 6.33871658935
5113.53745122 0.00242523038874 5.16169637372 -0.0203161276216 6.5016674576
5376.8553918 0.0017022533938 5.16398871131 -0.0199991346612 5.93538319458
4834.5885822 0.00195904720779 5.16277550861 -0.0199782516889 6.52432305026
5037.86645815 0.00253130189587 5.16470948142 -0.020638298557 6.66930391659
5219.95958857 0.00183745196281 5.1625829673 -0.020643477162 6.69104895988
5321.61361328 0.00203968284485 5.16441240827 -0.0203979937655 6.36525071548
5350.16474379 0.00222854970588 5.15968060692 -0.020123030657 6.05005244533
4883.79453187 0.00201214727658 5.16219003841 -0.0201554249366 6.36563870248
4629.26333374 0.00210335648898 5.15828918148 -0.0196595406535 5.89364314802
4645.18935505 0.00230084954977 5.16626531638 -0.0195010505038 5.59489862024
4877.66601818 0.00194726051395 5.15633184657 -0.0200247869578 6.83787854006
5161.4675268 0.0021916536086 5.16152270461 -0.0203001195097 5.85335063653
4968.48765418 0.00215496500089 5.15733007261 -0.019029233836 5.52594841707
6224.90005696 0.00221890769647 5.17127343329 -0.0218092987239 6.73146279631
5531.32072387 0.00235515862923 5.1567794134 -0.0198079024552 6.25911082781
4816.2101049 0.0020714389426 5.16219127699 -0.0204323373828 6.50397526235
5234.71509666 0.00199943183676 5.16270105422 -0.0209236130354 6.50566421866
6037.83189024 0.00197232980503 5.15652936624 -0.0202977040314 6.69460885264
5456.11357538 0.00226775911383 5.16014559639 -0.0202139288908 6.26285693688
5097.51346418 0.00213759621115 5.1596711365 -0.0203492165372 6.34872914919
5782.59525018 0.00226280539306 5.15535666884 -0.0202511717974 6.45129443331
5287.54667393 0.00216796096075 5.16056776245 -0.0207425509407 6.27547931775
5863.00629381 0.00197191091789 5.15835250859 -0.0204236109562 6.4913109059
5641.01715762 0.00202799417814 5.16082980199 -0.0201407683162 6.28393724803
5689.19305591 0.00256652840092 5.15555713431 -0.0196914880617 6.28765446459
5381.31045327 0.00211176337528 5.15569242296 -0.0194801553276 6.30427838286
5480.82577272 0.00213458817289 5.16237912772 -0.0208429110698 6.52200381692
5341.31161147 0.00190542311373 5.15580152695 -0.0197158601322 6.15853504869
5446.65087119 0.00231189165034 5.16144564691 -0.0203163742526 5.95091865687
5382.8401603 0.00179308343173 5.15812674175 -0.0199122275976 6.08919539868
5358.77072099 0.00206849686823 5.16143087478 -0.0201680563079 6.15101677853
5434.27749639 0.00175756910692 5.15723366456 -0.019949905206 6.52831006023
5449.77465311 0.00196601264157 5.15810042102 -0.0194882995924 6.18568070894
5663.33369098 0.00196170359956 5.15032692492 -0.0192941575604 6.71253844649
5041.25670692 0.00198662603035 5.16807506535 -0.0207575040884 6.03067847089
5201.8542079 0.00178950929075 5.15667170929 -0.0187566065244 5.79769845834
5359.80203877 0.00199535865053 5.15248671803 -0.0191168255466 5.95279917599
5564.33974387 0.00186258585777 5.15586567258 -0.0194127311314 6.26258014795
5718.26032818 0.00210918846832 5.16407927688 -0.0204110716747 6.1847057707
5097.71772428 0.00176433499477 5.16183830509 -0.019567963824 5.5725984109
5361.49161829 0.0020501952025 5.15798140289 -0.0202104827384 6.59525192249
5050.86133576 0.00220252772687 5.16301255079 -0.019856900451 5.49966345098
5408.71111385 0.00245450285097 5.16478726741 -0.0206558076891 5.96572286262
5347.08248414 0.00190061547056 5.15880127201 -0.0204215058721 6.63722179235
5216.86756558 0.0020522717914 5.1583370969 -0.0196444354703 5.91729010485
5343.43665131 0.00189403927542 5.16240639554 -0.019919271369 6.01805446608
5094.30093009 0.0020595857908 5.16641686205 -0.0204751389153 6.24458447907
5152.01864916 0.00217492864274 5.15906722535 -0.0200286486087 6.25510112883
5297.87037931 0.00203037117119 5.16428335508 -0.020624412496 6.09035267293
5541.76595651 0.00202232419699 5.16298188323 -0.0214237910674 6.84206363887
5467.54639826 0.00200006379791 5.16374917649 -0.0200816647935 6.09513069264
4457.16986466 0.00222210009837 5.15514888486 -0.0185662050498 5.76838564469
5710.73382313 0.00191940867644 5.1607429558 -0.0204387495851 6.10586706573
5494.0236328 0.00178993546651 5.1633293294 -0.0205848980998 5.91898401307
4882.28771131 0.00206644906742 5.16450614418 -0.0205868231312 6.40056189199
5789.76007764 0.00198977523902 5.15669325314 -0.0197959582067 6.02616781318
5158.72374017 0.00175522447687 5.15965558626 -0.0195692591659 6.24907701667
5408.46043651 0.0019484634739 5.16306016204 -0.0206485845307 6.13333178153
5173.66304786 0.00218354330728 5.16383683675 -0.0204759069734 5.58116325632
5363.97303322 0.00230256603784 5.16180624694 -0.0199659033321 5.67815440576
5535.43695725 0.00245897666673 5.15747877496 -0.0197466448567 6.18950307407
5302.30033705 0.00206514117473 5.164615012 -0.0203678468975 5.88359985046
5239.98004116 0.00216800071229 5.1699236792 -0.02111504372 6.22441676885
5516.05155097 0.00220822978791 5.16450131046 -0.0206554338848 6.17068322007
5451.37516468 0.00180661642868 5.15411547456 -0.0192371483619 6.08320642769
5551.72346773 0.00218593050327 5.15961896125 -0.0201736944992 6.28505987437
5282.7779687 0.00230355993169 5.15537596326 -0.0189704651637 6.03564289561
5078.10918909 0.00205251589613 5.16191315153 -0.0201558603039 6.4350884471
5003.14310644 0.00215325072772 5.15952395905 -0.0194782287414 5.76019955816
5113.12315679 0.00222219448398 5.15547349275 -0.0193765394672 6.33440407388
5473.49417798 0.00193641030433 5.16554829918 -0.0208742635253 6.27358899578
5162.14340539 0.00234194434401 5.15892816301 -0.019668271695 6.4659096682
5761.74230109 0.00216852569235 5.1646329533 -0.0208111181752 6.50446672104
5620.81223937 0.00204288280181 5.15777484406 -0.0197170001774 6.48513465548
5399.14179672 0.00230505144971 5.16479788281 -0.0206851742529 6.37233128863
5357.95137218 0.00206718729356 5.16491963907 -0.0205417721651 6.29116676677
5428.79934088 0.00200841850373 5.15711687288 -0.0201903092086 6.75392058601
5586.38900275 0.00258662419816 5.16303463138 -0.0204737720897 6.07551371879
4883.84075519 0.00189084323754 5.15912048505 -0.0192442406114 6.4883766489
5397.51506135 0.00217237491884 5.16233601695 -0.0198603141797 5.54532618751
4771.17335856 0.00201564860913 5.16197008465 -0.0202361153045 5.91794231291
5398.22517651 0.00188901523868 5.15800056811 -0.0196835585983 5.99245709386
5161.7773043 0.00226507840817 5.15674696236 -0.0191620100571 5.81009703598
5182.1386565 0.00211783924842 5.16683231018 -0.0209366743839 6.45551296998
4957.86101429 0.00188932732237 5.1620889568 -0.0205064555711 6.54119412645
5278.77995237 0.00187075668845 5.15280200887 -0.0194083794187 6.30658446114
5114.49132245 0.0021592006072 5.15451239967 -0.0188878226403 5.80314913211
5421.51526124 0.00181481641381 5.15829508809 -0.0195521180106 6.06150495557
5391.5775018 0.00225115275865 5.16958455805 -0.0211496898617 6.27635694712
5994.15431101 0.00211225708591 5.16173194908 -0.0210826547042 6.15325293996
5196.07586199 0.00190127404376 5.16412972573 -0.0203378714887 5.97820270916
5594.88877108 0.00206716450624 5.16252845197 -0.0208119159239 6.09646696596
5321.4535076 0.00198565492382 5.16217296622 -0.0201041520067 5.92346129787
5992.46910162 0.00193825038242 5.15985278214 -0.0198392949473 5.9528953248
4581.01895228 0.00227310695822 5.16203507254 -0.0199180716922 6.5203128586
5216.22811405 0.00202375649572 5.15810398439 -0.0192467156905 5.87798519163
5204.41374877 0.00199263163747 5.16355022748 -0.0206952379281 6.281266442
5254.21536094 0.00215796958636 5.16397121648 -0.0202178613167 5.966997015
4967.3292977 0.00218727170265 5.15563076458 -0.0191728246604 5.85560175277
5441.57250306 0.00198803081775 5.15969970137 -0.0196760692659 6.02441611389
5106.06925297 0.00201964421298 5.15439708956 -0.0191912301351 6.46006982138
5352.78850474 0.00201711395365 5.15648594913 -0.0200630946415 5.91013217643
5862.48473026 0.00223010273026 5.15796347552 -0.0204931786412 5.87807492767
5268.7994575 0.00211040220299 5.15980665327 -0.0205362883848 6.1355696944
5300.45083885 0.00227785153517 5.15915052451 -0.0201847825 6.41174083936
5835.63525831 0.00214651779129 5.15820497853 -0.0199195684027 6.19870243794
5118.53736208 0.00211576851039 5.16427864037 -0.0199729222197 6.10619869694
5270.20510306 0.00197069259245 5.15234844046 -0.0187719985034 5.98611663897
5552.44574237 0.0020211596119 5.16029506276 -0.0204508267768 6.55264759366
5154.47751335 0.00200709165399 5.15729250561 -0.0198662384378 5.99601660091
5331.92413438 0.00186064248453 5.1535687929 -0.0196914748547 6.39206365171
4813.27971949 0.00201381669673 5.15506365119 -0.0186870862541 5.89033181659
5376.12120979 0.00182689517958 5.1639369115 -0.0207101465705 6.15651904054
5343.27577567 0.00216779961759 5.16074875298 -0.0202606607166 6.12989571792
4978.5409632 0.00212096446517 5.16159674891 -0.0196748338491 6.09843629555
5172.03518154 0.00220840374321 5.16579861079 -0.0206409267051 5.94786326478
5780.99376594 0.00188107672217 5.16564664573 -0.0210538611177 6.20331082444
4710.02179488 0.00218329557766 5.16359799413 -0.0202054808386 5.87974922278
5464.63328752 0.00176225961046 5.1645260898 -0.021031391404 6.33977677991
5143.76771465 0.00209764578485 5.15531614356 -0.0196614244588 5.92452906755
4801.75370013 0.00216822408361 5.15877590147 -0.0193313700196 6.07700226128
5120.81597131 0.00158799439154 5.1594968687 -0.0191642878269 5.5069770926
4951.55400151 0.0019491106007 5.15823795349 -0.0201920593815 6.33381961939
5024.12377663 0.00197938320179 5.16235512984 -0.0199335101552 5.7814612603
4873.86073391 0.00243529797994 5.16034468488 -0.0201174320864 6.53245537923
5329.92478242 0.00197419203207 5.16128860349 -0.0206857149476 6.43768070284
5467.25105572 0.00212925298504 5.16533583128 -0.0217058711741 6.39488363197
5273.62146981 0.00221965246183 5.1619700171 -0.0209913909699 6.05894711261
5585.42158932 0.0025113152724 5.15742754819 -0.019998330083 6.26030977227
5271.84998544 0.00217250584744 5.1571242186 -0.0198772556806 6.23324898774
5863.85752069 0.00186085958309 5.15929429375 -0.0201786238718 6.10948987713
5103.0873381 0.00201678300726 5.1553261936 -0.0197973973279 6.23521736621
5249.06046429 0.00183066828363 5.15406760925 -0.0191196419308 6.19175644627
5004.08337969 0.00203285518974 5.15923540995 -0.0191520498808 6.05352922249
4725.43056473 0.00171756585621 5.16242308401 -0.0204008803504 6.22137514417
5106.12165648 0.00242441482445 5.15780854083 -0.019586840348 6.22507357452
4806.24821009 0.00216255891528 5.15953976717 -0.019727036564 5.82611098727
5217.2595926 0.00246791797553 5.16447851406 -0.0203637045712 6.13701533574
4856.84290563 0.00208752102271 5.15591172315 -0.0196424141094 6.18009668668
5557.43597522 0.00192798016441 5.15654351728 -0.0199108025986 6.402120017
5297.50687969 0.00209914897686 5.16468327059 -0.020473252189 5.80419836556
5505.91445634 0.00224452184616 5.16259972529 -0.0206734374715 6.05019976513
5088.55768165 0.00204559349459 5.16156909293 -0.0201674216359 6.71846061407
5392.12698293 0.00186523112511 5.16054197419 -0.0200505703123 6.55334825676
5533.79457705 0.00209204019663 5.16258304978 -0.0205453140979 5.98201775283
5407.3143873 0.00216472467729 5.16276407823 -0.020855092615 6.2810724666
4890.83286401 0.00229202716251 5.15947946675 -0.0199901443371 5.65554211975
4759.21829388 0.00184827983474 5.16067848492 -0.019500784581 6.18476652303
4930.489765 0.00214865168435 5.15976215964 -0.0191400084016 6.22825988178
5129.61624861 0.00180694576524 5.15853765515 -0.019950249491 6.39554703802
5156.51141335 0.00176962096088 5.15574885231 -0.0191905502277 6.3444341029
5522.19550485 0.0020375677201 5.15541801735 -0.019219128797 6.30557332312
5417.49178254 0.00227635716943 5.16329033694 -0.0207142193385 6.03091635503
4958.60038809 0.0019586253952 5.16240400004 -0.0198335893691 6.06964020863
5765.81509701 0.00209382121086 5.16095197359 -0.0207989374015 6.20879443234
5285.50411362 0.00194423673827 5.16165528646 -0.0201235418816 6.31197264657
5158.31325957 0.00227184099866 5.15978592921 -0.0205936662377 6.30993249996
5554.7463831 0.00209275052843 5.16169780626 -0.0206635597569 6.17217600167
4639.41723731 0.00221740769635 5.15356349621 -0.0193614512928 6.23263644038
5099.97230264 0.00210603839368 5.1550404387 -0.0192505549394 6.12944336158
4823.69759906 0.00225703649659 5.1593606583 -0.0193736304539 6.06968210571
5854.07155345 0.00214153748068 5.16166564569 -0.0203449812561 6.42175162207
5228.22015346 0.00234356086204 5.16478351736 -0.0207702535873 5.86898028007
5495.24274667 0.00210857309946 5.15881818286 -0.0202322443168 6.42169735517
4969.12398396 0.00198974098864 5.15337984737 -0.0186022203877 5.96747528731
5328.19244736 0.00215416541272 5.16364556936 -0.020005350587 6.21938870183
4869.70881507 0.00202624012569 5.15864208702 -0.0194344183159 6.18393576472
5188.28105505 0.00202590080267 5.15859184391 -0.0202136225587 6.341997904
5349.90403427 0.00204053623998 5.16082834105 -0.0198193157927 6.19393631022
5025.4931345 0.00166529143253 5.15884444887 -0.0193536104787 5.94475748993
5343.75491938 0.0021586029797 5.16033444109 -0.0204097525271 6.03019816191
5766.51791987 0.00176504958982 5.15883961975 -0.0199897020419 5.91025016031
5612.93853308 0.00203814812805 5.16737335673 -0.0203075717297 6.14243223481
4504.54313969 0.00189874749257 5.16229181802 -0.0196416663107 6.28528380289
5212.26127295 0.00215034662299 5.16441760558 -0.0205628656367 6.22701229067
5240.40017074 0.00212716232961 5.16139905543 -0.0204927902946 6.13020820716
4971.77611651 0.00230314436411 5.15360382851 -0.0195347163573 5.78521808779
5370.76743851 0.00192818114253 5.15895770519 -0.0194289483648 6.03180980354
5620.65802944 0.00247754524674 5.16592954862 -0.0205299934374 6.21442616959
5136.10965186 0.00179986297533 5.16226114999 -0.0201972876559 6.44626309039
4997.66630415 0.0019386622363 5.16083575726 -0.0200825348515 6.38036098266
5498.75758922 0.00222461006283 5.15397970234 -0.0190622835862 5.97534200423
4757.17874083 0.00269888176807 5.16131542261 -0.0209163911431 6.06234705966
5571.43576796 0.00240837134124 5.15686543663 -0.0201834146976 5.97348952848
4989.27476118 0.0018155906556 5.1609755199 -0.0198560458169 6.06267907017
4489.54447613 0.00219884320196 5.16017809612 -0.0196569032953 6.03877781307
5296.66098873 0.00216653590623 5.16572329455 -0.0205679502913 6.60667731996
5782.21863753 0.00198700906284 5.1641673098 -0.0207216528558 6.14331011773
4866.4306937 0.00189993237254 5.15656788393 -0.0194220529004 5.95047403366
5224.04361137 0.00186994199569 5.16003337023 -0.0196877191578 6.04029254373
5338.96864536 0.00212803151767 5.15806687997 -0.0204815188852 6.48053938256
4936.84036072 0.00212139915634 5.15587086822 -0.0189462054157 6.25681572584
5288.54712784 0.00218813498432 5.15764988882 -0.0201590775075 6.18293385871
5429.82027182 0.00210837382553 5.15499705135 -0.0196769462273 6.21270050011
5259.33746872 0.0018747291719 5.15345197472 -0.0191592141753 6.06902866396
5165.87186854 0.00165378513106 5.168014318 -0.0207168730062 6.27913978934
5161.56852414 0.00232974954884 5.16263688082 -0.0198481503845 6.16630241373
4804.35356818 0.00217094437982 5.1633597647 -0.0199654494335 6.45180015
5539.1217162 0.00190335249783 5.15826334268 -0.020242768076 6.28870958406
5585.18936281 0.00246948383964 5.16547009231 -0.0206866164488 6.58312944186
5775.73985853 0.0022799643562 5.15889563857 -0.0196652731835 5.73629510676
