"D" "g0" "sigma"
5557.6442591 0.999999986739 5.28373836173
5186.12408123 0.999999989915 5.49299984247
4168.36894776 0.999999989163 5.98173251396
5084.78705885 0.999999989362 5.57928695558
5220.70500257 0.999999986543 5.29959073588
4627.41846477 0.999999990016 5.60251985234
5230.06763181 0.999999987751 5.36682178273
5469.10174907 0.999999990114 5.49329107638
4547.94650689 0.999999986551 5.49345268932
4913.31669859 0.999999989656 5.78766074639
5209.43769148 0.999999987879 5.18992220065
4662.17615713 0.999999987627 5.74410343086
4672.0521782 0.999999988611 5.63398223935
4300.64283823 0.999999986435 5.79537557059
4923.88634755 0.999999987464 5.45451998028
5026.3594559 0.999999986197 5.27783744255
5205.27138278 0.999999989171 5.52048842611
4677.8389041 0.999999988842 5.74209438707
5031.42585259 0.999999989178 5.53502287086
5279.48859896 0.999999990099 5.46642006249
5374.85553853 0.999999986681 5.32702271905
4585.79502376 0.999999987847 5.82092027634
5114.63839959 0.999999989423 5.5567031
4598.79423752 0.999999988893 5.58018394833
5536.59801923 0.999999987022 5.31780620518
4589.81191128 0.999999986605 5.57608296267
4686.05301876 0.999999988632 5.77985824063
4779.66556517 0.999999990425 5.53461154766
5161.30780616 0.99999998948 5.51134053866
5124.1492133 0.999999988235 5.42272114667
5521.96985086 0.999999984826 5.25737394979
5484.09656988 0.999999988592 5.282823997
4438.76402283 0.999999989207 5.69456693745
5690.36137845 0.999999988373 5.41094285046
4536.55388463 0.999999990062 5.7378323266
5052.42932448 0.999999989679 5.52970838579
4832.73917565 0.999999990293 5.65856196142
4865.73665934 0.999999990796 5.72980651721
5116.44671679 0.999999987645 5.40706280845
4533.45488836 0.999999989399 5.93484157311
5399.67970676 0.999999988742 5.51230568844
5056.71885284 0.999999990005 5.51578790662
4534.73491541 0.999999989631 5.65800371088
5217.5218051 0.99999998956 5.58359249212
4436.87060018 0.999999987703 5.58850113354
5065.95660647 0.999999989722 5.6566804899
4768.11976879 0.999999990628 5.71130468244
5104.60473019 0.999999991278 5.71003759474
4604.77634548 0.999999989202 5.6215558676
5381.57156834 0.999999990333 5.59498200353
5046.25038409 0.99999998931 5.64038839115
4318.71927472 0.999999988007 5.60764598413
4801.61289719 0.999999990183 5.59530844619
4535.82796159 0.999999990336 5.91011975994
4646.25769818 0.999999980419 5.28182083195
5539.74439401 0.999999986965 5.23545147729
4201.77948098 0.999999988153 5.83914822806
4883.97828062 0.999999988167 5.50764851661
5089.00836022 0.999999988637 5.23213635274
4680.16865061 0.999999986088 5.48960866809
4699.32166666 0.999999990815 5.701624828
4638.48418322 0.999999985643 5.66209964945
4379.33388183 0.999999987286 5.46747534189
4657.14686123 0.999999988467 5.61215829737
4285.63731545 0.999999990223 5.90576382967
4632.55340374 0.999999989078 5.59822235017
5642.62772633 0.999999984258 5.14814453817
4413.30188737 0.999999985912 5.59704058306
4841.97738052 0.999999988665 5.51852333851
4466.57832312 0.999999988638 5.35592734039
5524.9343561 0.999999988129 5.38542771593
3849.93525106 0.999999986593 5.89454235629
5219.10827783 0.999999988893 5.44800391762
5333.40396713 0.999999987176 5.23121359949
4865.44044749 0.999999988305 5.51112573154
4953.66603182 0.999999990523 5.57348999228
5252.85533295 0.999999988274 5.50628390444
5491.24682455 0.999999990404 5.46799623992
5040.12169099 0.999999988083 5.32271377184
5153.77860443 0.999999989128 5.42216276349
4675.23336319 0.999999986244 5.57424654825
4917.4023282 0.999999990093 5.64522030297
5007.41764 0.999999988868 5.56413614103
4866.42562508 0.999999988252 5.49924749544
4847.38537486 0.999999989611 5.64675510974
5147.15764718 0.999999989756 5.3845196735
5444.78385379 0.999999987468 5.25855960949
4637.91258091 0.999999990681 5.67399617625
5241.89562687 0.999999989289 5.36884114589
4591.50590403 0.999999988533 5.64435236635
4800.09083009 0.999999989794 5.64092896483
4273.96073293 0.999999982737 5.648161474
4315.70859324 0.999999990809 5.65962613338
4543.27133986 0.999999985135 5.43764198891
4929.7871536 0.999999988081 5.43892952014
5344.67654426 0.999999989312 5.46064284191
5295.96149111 0.999999987261 5.45457667193
5584.20169914 0.999999986735 5.22615658917
4756.74926365 0.999999985609 5.5643772828
5035.02816094 0.999999990395 5.62795751704
4768.98650206 0.99999998712 5.45248864294
4833.15621796 0.999999988167 5.4695658382
4908.37184792 0.999999984774 5.48860857889
4759.09538041 0.999999987374 5.76284879544
5278.78505949 0.999999986791 5.29020525938
4713.69799249 0.999999986107 5.46241175302
4252.31076636 0.999999984667 5.6180310866
4345.43618341 0.999999990228 5.79038299689
4620.22702311 0.999999979787 5.44527360261
4758.42621745 0.999999986959 5.54043927792
4640.70437099 0.999999988702 5.6488024079
6132.11252528 0.999999989303 5.28963315329
5212.21134496 0.999999989447 5.47386362609
4878.21042253 0.999999987768 5.23072154817
5056.43936155 0.99999998406 5.310677542
6146.25351549 0.999999983323 5.10767810017
5156.97940197 0.999999989592 5.4620578616
5104.26495196 0.999999988713 5.21017630021
5339.13421312 0.999999988139 5.42380352557
5000.58633155 0.999999987435 5.352128392
5619.79092425 0.999999987971 5.3315206347
5276.81941132 0.999999986102 5.54002812808
5321.64785532 0.999999986531 5.49742891776
4927.82655312 0.999999988075 5.63697037988
5161.03509593 0.99999999012 5.41684464717
5432.9827242 0.999999983957 5.17392411366
5258.38815136 0.999999989667 5.36752056372
5121.3138498 0.999999988598 5.43546273319
4845.54475966 0.999999988089 5.67011293394
5075.4697469 0.999999983232 5.5122658571
5278.62958915 0.999999989016 5.47731678906
5411.31143744 0.99999999071 5.40358903035
4689.00980408 0.999999990328 5.59714254219
5037.52264032 0.999999989697 5.58365745514
4965.77075101 0.999999984345 5.55326406904
5389.18460463 0.999999987534 5.43929829432
5243.00667387 0.999999990521 5.63606519422
4807.12640326 0.999999990295 5.61307682523
4904.083666 0.999999989306 5.55788885407
4580.04721777 0.999999991094 5.72327512471
5005.3103463 0.999999988662 5.54430311976
5082.8465396 0.999999987944 5.38894785468
4976.23184945 0.999999988185 5.48007869966
5181.47004555 0.999999987311 5.47552418482
4677.77245563 0.999999989109 5.6858866065
4994.93132569 0.999999986406 5.37836834608
5038.44111948 0.999999988542 5.44368721233
5052.85019757 0.999999988916 5.45441378246
5140.06592111 0.999999991559 5.60019658337
3757.96473343 0.999999990981 6.13969402958
5239.18825248 0.999999989345 5.52655024264
5341.45140957 0.999999988408 5.32966893489
4510.45645139 0.999999987698 5.59651367733
5464.44108266 0.999999990013 5.44690435592
4913.62406863 0.999999990367 5.57224406337
5198.44747202 0.999999987863 5.36849578841
4759.76178594 0.999999990355 5.55065638643
5135.6780559 0.999999987632 5.46725113085
5492.13214983 0.999999983611 5.30769007526
4882.4592873 0.999999990952 5.61869891491
5087.84449323 0.999999989254 5.41751836667
5024.89491933 0.999999989764 5.61461021045
5027.10491777 0.999999987799 5.60229147736
5408.36096323 0.999999986495 5.3447408551
4615.29517961 0.999999991406 5.91860242528
4732.76554742 0.999999989491 5.59519280252
4526.98326168 0.999999988535 5.74616766705
4619.9275264 0.999999990158 5.71203880879
5373.17607437 0.999999989134 5.31790618938
4711.61058193 0.999999989 5.71375318129
5542.40879859 0.999999988962 5.40322872665
4833.64346539 0.999999991465 5.90614161068
5101.62847751 0.99999999005 5.49260846171
4683.77196425 0.999999989917 5.82623381913
5078.76726913 0.999999986799 5.46713684417
5235.16516445 0.999999989528 5.49856950621
4631.42518428 0.999999987538 5.67947468718
4785.77169037 0.999999991294 5.79537941257
4170.2773916 0.99999999034 5.78215529107
5143.69818383 0.999999988104 5.47187010601
4776.45690432 0.999999990824 5.6601818039
4866.23401826 0.999999988024 5.52158972623
4699.7579231 0.999999987356 5.46213307141
4955.6851304 0.999999985524 5.47400808042
5021.79839997 0.999999987408 5.434569038
4944.52653235 0.999999990568 5.68815153577
4983.69001536 0.999999990117 5.59320522348
5550.71532392 0.999999987503 5.37783248486
4800.31284036 0.999999988571 5.6074781933
5542.69322041 0.999999989192 5.20321505574
4760.51224017 0.99999999012 5.7286294719
5738.75815633 0.999999988497 5.46465282276
4209.96863654 0.999999986182 5.71971765404
4818.41310461 0.999999987601 5.69210233501
4911.28327225 0.999999987785 5.4531968872
4958.07756 0.99999998796 5.54840442872
4458.78322285 0.999999990614 5.74778119518
5130.60197925 0.999999990289 5.56564001065
4900.81572929 0.999999988216 5.50552283471
4926.46390866 0.999999989501 5.46356382319
5664.39070959 0.999999986514 5.22349095022
4990.88310731 0.999999987506 5.3594027335
5110.50370675 0.999999985547 5.37930050173
5392.16748404 0.99999998803 5.55755879804
4734.34503777 0.99999999064 5.70598327728
4799.62527791 0.999999990179 5.70743892062
5395.20801114 0.999999988193 5.33342199684
4775.75201872 0.999999988097 5.51519068906
4827.54248741 0.999999987578 5.57448263775
4395.37404774 0.999999987867 5.79270872728
5160.59278437 0.999999989331 5.38535484066
5079.1720199 0.999999986252 5.43470537296
4521.27315151 0.999999990818 5.77429517393
5051.95148607 0.999999988508 5.36854097778
5659.32745586 0.999999990724 5.28581894986
4178.83760051 0.999999989928 5.77402501986
5242.58640238 0.999999986157 5.34735863746
4707.635688 0.999999989536 5.54762492556
4604.68219652 0.999999988962 5.56360024893
4960.06799882 0.999999990172 5.53601576901
4852.0253409 0.99999998441 5.28492198343
4783.77581165 0.999999991368 5.52004490084
4594.21299552 0.999999988515 5.52559446289
4959.66728312 0.999999981573 5.46000181679
4954.43655012 0.999999986716 5.44206214987
4698.29662413 0.999999986266 5.54383226788
5360.75395913 0.999999985121 5.37788037536
5053.896155 0.999999987087 5.39965331815
5516.31951286 0.999999990181 5.45068043523
4842.12039183 0.999999986158 5.40623451556
4889.22151872 0.999999989826 5.60241397005
5044.45949204 0.999999988094 5.42835534702
4215.99587619 0.999999984136 5.70159420318
5220.49490539 0.999990000008 5.4828279848
4639.26561788 0.999999988506 5.44143749208
4756.12726607 0.99999998928 5.6768581784
4680.59852076 0.999999987976 5.39619620545
4940.64427501 0.99999998709 5.68053887451
4658.59594954 0.999999990991 5.76960884756
5246.88351917 0.999999990189 5.37574248836
4732.75699777 0.999999987223 5.61774662648
4902.9047297 0.999999986682 5.68911333688
5370.93277829 0.999999987704 5.32974615267
4856.09724509 0.999999986597 5.58486238275
4631.49092995 0.999999985405 5.43604268481
4654.67943629 0.999999989283 5.51048426342
4435.15496378 0.999999991373 5.90897871318
5043.34934816 0.999999987552 5.34221556674
5114.53003483 0.999999987922 5.40847665361
5065.55214462 0.99999998827 5.68832919039
5147.72041412 0.999999985692 5.39475496837
4392.77052697 0.999999988753 5.85414408832
5397.05300507 0.999999989361 5.38311527564
4780.98420585 0.999999989032 5.70071911358
5044.60131251 0.999999984911 5.24235180554
5244.13806276 0.999999986751 5.39861331618
4443.13094798 0.999999985198 5.42494198471
4801.0004377 0.9999999892 5.55116632955
4534.40261951 0.999999987735 5.646590897
5518.16789486 0.999999987325 5.49855508407
4699.88319937 0.999999988221 5.62223873983
5263.47689075 0.999999989297 5.38475562132
4789.78211784 0.999999986828 5.56017709671
5132.64199316 0.999999988613 5.53269492472
4549.03844588 0.999999988365 5.64571754242
4797.96295677 0.999999986377 5.50870274701
4999.25992704 0.999999991026 5.61319405934
4628.29658293 0.999999988653 5.70492597418
5424.30837766 0.999999987376 5.13820682151
5687.11887783 0.999999987684 5.28722151143
5112.7516186 0.999999990518 5.77560616697
4218.94934065 0.99999998824 5.69884478992
4710.82665947 0.999999989019 5.66958797247
4848.19504846 0.999999988179 5.50246635222
4544.67318208 0.999999987902 5.51997223808
5216.18044729 0.999999990357 5.49174279227
5306.57789081 0.999999989347 5.54888301501
4838.13037326 0.999999988994 5.55493617805
4536.90217078 0.999999989752 5.67947825157
5193.90751888 0.999999989263 5.5392367681
4360.91335058 0.999999986953 5.43368836327
5368.84539377 0.999999985714 5.27963532009
4660.96775324 0.999999988454 5.59752451139
4292.2077073 0.999999988832 5.53181601249
4745.6112375 0.999999989678 5.77408501293
5701.72883189 0.999999987753 5.28745308833
4541.27334821 0.999999987695 5.57018901257
4591.45125487 0.999999990895 5.84988715077
5002.01678215 0.999999981775 5.39497168172
4529.43616306 0.999999990444 5.76714977434
5083.2456043 0.999999986251 5.33456252617
4936.95947527 0.99999998965 5.58654491046
4689.70616539 0.999999989654 5.73210037656
4674.58944708 0.999999989362 5.73361283799
4988.07324811 0.999999990037 5.52523157191
4746.99898174 0.999999989191 5.45861910546
5130.07887566 0.99999998687 5.48197246706
5104.11006864 0.999999987591 5.65866222483
5258.59390866 0.999999990672 5.65482871354
4916.61785043 0.999999986118 5.44907523203
4815.33990901 0.999999986794 5.4723789239
4936.04095491 0.999999988724 5.63048803902
4523.82281482 0.999999985814 5.65570330661
4641.43663084 0.999999988467 5.54460098355
5393.15864315 0.999999986093 5.24226208675
5151.27714658 0.999999987205 5.38151155934
4786.83623025 0.999999990831 5.70693181607
4794.12996845 0.999999990164 5.5678716703
5248.86999957 0.999999986916 5.44721919434
4828.57767013 0.999999987974 5.65094570407
4328.73650282 0.999999990546 5.87747877921
4582.25644846 0.999999986686 5.44107100388
4989.90013293 0.999999988025 5.54540430199
5232.33869044 0.999999990165 5.63384332529
4938.26240583 0.99999998863 5.20861655021
5008.81139058 0.999999984981 5.44438431985
5221.21701617 0.99999998862 5.48805874287
4804.2703888 0.999999988771 5.46986025591
4978.18039562 0.999999988451 5.41298655286
4544.83042285 0.999999988898 5.73064521396
5106.73960698 0.999999989857 5.56265936834
5372.13367644 0.999999990647 5.46143821384
5209.28243183 0.999999986705 5.43425957849
4960.30615877 0.999999991089 5.74996604552
5352.255338 0.999999988657 5.45525780255
4846.90865746 0.999999990299 5.52575020942
4712.59825879 0.999999986809 5.75748808447
4910.47362394 0.999999987996 5.42053555078
4212.80048741 0.999999989407 5.96299677427
4467.43983311 0.999999986655 5.45316843322
4433.26439681 0.999999988641 5.88750100451
4714.08299998 0.999999987938 5.55376185477
5124.48765733 0.999999991198 5.67415102725
4917.69913774 0.999999989886 5.60167881012
4903.15516802 0.999999989557 5.49266834614
5411.60444765 0.999999989045 5.46382109612
5016.42611563 0.999999988379 5.46031477878
4924.84288909 0.999999981867 5.28647230844
4911.10314114 0.999999988643 5.74686951035
5533.3549823 0.999999988905 5.42913349538
4897.69148974 0.999999986355 5.4303955094
4619.93221 0.999999990105 5.78012041582
4985.09481335 0.999999989588 5.67743273843
5269.2084799 0.999999990955 5.50466271325
5170.33117823 0.999999987434 5.37826729355
4305.83586005 0.999999987596 5.59446176525
5474.88542083 0.999999990034 5.49913805614
5024.92454559 0.999999989974 5.67797761977
4743.38566622 0.999999991319 5.70960286997
4704.2957561 0.999999989905 5.73103971271
5755.78052522 0.99999999012 5.37746364407
4499.21117849 0.999999987126 5.47466731533
4425.59358207 0.999999990916 5.80091012428
4928.48519222 0.999999988704 5.42887164325
5317.14545163 0.999999988724 5.53110857459
5347.56778089 0.999999985479 5.29435719429
4975.42067259 0.999999988162 5.41508082768
5123.2371292 0.999999986728 5.56071558359
4781.2849477 0.999999990343 5.70047164929
5492.99489624 0.99999998967 5.34731768864
4828.04140372 0.999999985254 5.40590743142
5455.81885343 0.999999986785 5.23063669979
4613.95431161 0.999999989889 5.61382243982
5043.72562204 0.999999987374 5.38553649165
4410.85967954 0.999999987019 5.73126291767
5342.24060322 0.999999988951 5.46237616215
4811.55317031 0.999999987902 5.54271937645
5124.36503327 0.999999986047 5.23946328736
4686.76286092 0.999999987501 5.47266969387
5535.58960296 0.999999985947 5.43745385632
4481.00579883 0.999999987352 5.68112567997
5491.60508951 0.999999987333 5.27775670442
5115.09302402 0.999999989575 5.33288815524
4580.79464938 0.999999981716 5.38262858518
5359.36817678 0.999999989105 5.4095121594
5428.16006424 0.999999988722 5.48221442492
5579.95002246 0.999999986903 5.3876485209
4623.26986694 0.999999988851 5.68637824981
4949.36043177 0.99999998883 5.48981874509
5053.68170668 0.999999989256 5.41063692606
5366.62013781 0.999999982861 5.3532836434
4848.1734519 0.999999987121 5.48015595966
4853.25218577 0.999999989755 5.40885009829
4990.36494475 0.999999990929 5.40376128367
4813.45833503 0.999999990971 5.82658056891
4978.22722116 0.999999988869 5.5759640491
4730.63143151 0.99999998745 5.42575314715
5147.2806179 0.999999985705 5.53223617969
5199.63296741 0.999999990609 5.54535017382
4740.41859633 0.999999985406 5.53234035417
4647.97691781 0.999999985407 5.5507549882
4678.70592691 0.999999987794 5.45602083389
4992.22527031 0.999999991321 5.54361263229
4888.57722527 0.999999988922 5.49298606329
5369.54563672 0.999999991461 5.45314960677
5289.73056732 0.999999990211 5.4487706475
5048.65418309 0.999999989847 5.4035657365
4668.99502808 0.999999990788 5.88311136701
5595.08460952 0.999999989182 5.3970601371
4847.79959781 0.999999988419 5.67920716655
4792.96060285 0.999999988353 5.66884325229
4925.1704996 0.999999988494 5.69283219012
5028.84229491 0.999999990624 5.65386201821
4916.3862089 0.999999989363 5.63521984642
5051.19780738 0.999999989846 5.45565626475
5319.2587205 0.999999985079 5.45838165618
5059.45048656 0.999999985989 5.35210335786
4899.73926063 0.999999987375 5.69164561189
4475.61341823 0.999999988274 5.66220161516
5182.96428177 0.999999987633 5.53697004338
4802.67442548 0.999999987771 5.7159088551
4722.95906597 0.99999998834 5.52372617652
4547.290692 0.999999988807 5.70536977116
5412.9552114 0.999999982503 5.24940308588
6613.02687281 0.999999988092 5.0931469592
4669.08514996 0.999999988516 5.52179443128
5096.09804742 0.999999985059 5.31429540613
5445.91229946 0.999999989719 5.34931132873
5303.08538837 0.999999987965 5.41863751718
4390.65740681 0.999999988457 5.68947548438
4706.46488869 0.999999987401 5.61680237587
4987.60092085 0.999999987318 5.41680985435
5225.84280985 0.99999999219 5.80969029697
4715.72274936 0.999999989983 5.48378688174
4680.11419312 0.999999989946 5.55875859976
5484.69138194 0.999999990194 5.21126471573
4659.22923159 0.999999989941 5.71277427913
4482.39394961 0.999999986032 5.65628989028
4881.7886272 0.999999986541 5.45386389511
4565.87603005 0.999999985888 5.47844161996
5405.81669067 0.999999986443 5.1818274044
