"D" "ssb0" "ssb1" "sigmass" "logLik" "AIC" "maxgrad"
5499.29851313 5.15285019307 -0.019721341416 6.13506462878 -2879.77 5767.54 -1.59294e-06
5299.11171297 5.15488096524 -0.0193707229986 6.10275621236 -2942.44 5892.88 -2.25986e-05
4505.29511556 5.15821514029 -0.0194655490195 6.63980823991 -2614.51 5237.02 -8.19365e-05
5145.77231021 5.1632897818 -0.0205257115432 5.46095077932 -2698.94 5405.88 -0.00191677
5036.60678652 5.15890033891 -0.0193034228513 5.69495835649 -2763.57 5535.14 -8.45032e-05
5702.53240622 5.15556945986 -0.0197848679613 6.10071940856 -2999.29 6006.58 -0.000685307
5106.54474986 5.15549646666 -0.0199410434437 6.15162417062 -2676.78 5361.56 -2.89613e-05
4904.94477953 5.16368221211 -0.020397318635 5.95038285038 -2774.97 5557.94 -3.86123e-05
4696.07968137 5.16333101277 -0.0203496023863 6.34505635871 -2651.47 5310.94 -0.000486948
5273.72485353 5.16114812066 -0.0206265970945 6.28571985075 -2862.07 5732.14 -8.31208e-06
5068.61413425 5.16122384001 -0.0192991204476 5.64846052257 -2928.59 5865.18 -0.000165384
4588.28190854 5.1658950855 -0.0201353243563 6.11650081774 -2698.75 5405.5 -1.48082e-06
5129.48705097 5.14787328563 -0.0192058126961 6.78468397723 -2686.31 5380.62 -4.02143e-06
5702.51995847 5.15514992282 -0.0201706058333 6.7618423348 -2998.19 6004.38 -0.00122816
4825.63044161 5.15215659721 -0.0193148322599 6.37149754282 -2515.45 5038.9 -1.07066e-05
5609.66581774 5.1510346471 -0.0191455581929 6.30096231174 -3003.05 6014.1 -0.000517192
4853.5497506 5.15379299021 -0.0193057115539 6.35841050385 -2613.87 5235.74 -4.07521e-05
5783.14845202 5.16609210388 -0.0209631192749 5.65105490024 -3003.98 6015.96 -4.17974e-05
5801.37883846 5.15302943193 -0.0203743522499 6.34273491833 -2897.42 5802.84 -9.50721e-05
5265.10120566 5.15517287411 -0.0192823006039 6.155689106 -2934.16 5876.32 -6.8908e-05
5315.86556071 5.16389444321 -0.0207815944451 5.96530032592 -2821.96 5651.92 -2.49456e-05
5231.81442399 5.16346515543 -0.0207555410231 6.23498328222 -2735.33 5478.66 -2.87585e-06
4965.55055914 5.15898519246 -0.0192797676677 5.83726800129 -2838.31 5684.62 -1.61865e-05
5682.0251691 5.16737862486 -0.0213789421105 6.19098943239 -2976.82 5961.64 -6.27892e-06
5688.47622291 5.16140621625 -0.0203570930893 5.83989194642 -3050.83 6109.66 -0.000138717
5439.7562597 5.15717828633 -0.0205057837906 6.86533284938 -2834.14 5676.28 -1.39966e-05
5489.66046267 5.16609100769 -0.0207331094884 5.69068005576 -2938.54 5885.08 -4.05477e-07
5405.23213891 5.16408228585 -0.0212163102028 5.89764462019 -2787.26 5582.52 -5.63685e-06
5121.4290164 5.15934420568 -0.0197461939198 5.91904683037 -2808.34 5624.68 -1.22429e-06
5190.56221735 5.15725001615 -0.0203518919066 5.96073994187 -2713.65 5435.3 -6.71195e-05
5003.77795134 5.16444425652 -0.0208494150401 6.43283105625 -2775.11 5558.22 -5.5776e-05
5590.33092351 5.15072558744 -0.0196186697282 6.43618221979 -2850.65 5709.3 -4.24185e-05
5332.52016623 5.15420413958 -0.0197731500332 6.62306211432 -2805.65 5619.3 -1.98018e-05
5636.38449165 5.1614227793 -0.0211614152495 6.29601874718 -2880.21 5768.42 -1.25514e-05
5458.12313796 5.15637928488 -0.0189039277544 5.86560295784 -3105.29 6218.58 -0.000118368
5860.58094785 5.157519022 -0.0201487541202 6.49963974368 -3229.95 6467.9 -3.00821e-05
5164.36926995 5.15611291872 -0.0199730478862 6.55607201004 -2727.03 5462.06 -3.5069e-07
5429.68947505 5.16322624793 -0.0199361014662 5.69010168203 -3046.86 6101.72 -1.81101e-05
5372.56752861 5.1543688163 -0.0198878071938 6.22163618844 -2876.33 5760.66 -4.79509e-06
5469.23232489 5.17336849873 -0.0224554236548 5.78647011479 -2750.1 5508.2 -9.767e-05
5177.02560135 5.15799110387 -0.0196845105525 5.9725433352 -2825.77 5659.54 -0.000210825
5248.73936362 5.15534035985 -0.0191489612193 6.10688619627 -3022.66 6053.32 -3.31201e-06
5351.06031327 5.16875477433 -0.0215329345501 5.32188354016 -2669.92 5347.84 -4.45144e-06
4992.4301979 5.16380310778 -0.0205626522799 5.83289850116 -2630.61 5269.22 -0.00205767
5417.90915233 5.15874201035 -0.0191401069558 5.96267903009 -3041.27 6090.54 -1.79179e-05
5346.92079841 5.15716750511 -0.0202642076604 6.50618263225 -2769.23 5546.46 -0.00022865
5601.18689425 5.15102748573 -0.0193976000298 6.36363787026 -2983.4 5974.8 -0.00647425
4958.7138314 5.16590443415 -0.021124590001 6.27577364179 -2641.75 5291.5 -1.04429e-05
5769.63332723 5.15414311209 -0.0192797142072 5.94306346929 -3108.8 6225.6 -0.00073179
5219.44762468 5.15613956786 -0.0193406310818 6.01943625356 -2818.47 5644.94 -7.15704e-05
5096.50276146 5.15383374704 -0.0187103286755 5.91162951905 -2903.91 5815.82 -7.59561e-05
5296.66736887 5.15451463292 -0.0196054364068 6.48995718152 -2871.94 5751.88 -7.19101e-07
5177.5240682 5.16485038787 -0.0204291357084 5.8934021736 -2818.89 5645.78 -1.99254e-06
4905.40134291 5.15536963605 -0.019684849251 5.91898477802 -2569.65 5147.3 -4.82672e-06
5213.14776947 5.16875613396 -0.0213197553691 5.90647524992 -2803.19 5614.38 -3.14551e-06
5579.59768428 5.1549667364 -0.0198775036828 6.30614355012 -2932.09 5872.18 -0.000692964
5395.30169465 5.15704317054 -0.0202594281631 6.03124089895 -2762.02 5532.04 -9.12449e-05
5359.5591484 5.15931589315 -0.0199827452919 6.08280731583 -2977.98 5963.96 -5.54449e-05
5400.04334012 5.15560558944 -0.019566814706 5.59581114304 -2807.15 5622.3 -5.63873e-05
4957.57051976 5.15690699514 -0.0198401709367 6.29825392552 -2608.81 5225.62 -2.42126e-05
5789.41726817 5.16494733349 -0.0207893529093 5.50001090525 -3060.14 6128.28 -0.000191517
5155.370825 5.16771738787 -0.0211773735796 5.9761142736 -2726.27 5460.54 -5.39055e-05
5314.74780466 5.16350966212 -0.0212799470297 6.23344219643 -2665.93 5339.86 -0.00128083
5362.33288448 5.16145988519 -0.020129686974 5.2131160364 -2922.64 5853.28 -3.61319e-05
5118.58714944 5.15484836544 -0.0195285477048 6.17227565023 -2670.63 5349.26 -4.8142e-05
5429.53036727 5.1614363642 -0.0210848924663 6.61398003365 -2779.77 5567.54 -2.33292e-05
5435.81145684 5.15222750829 -0.0186133243729 5.79173718582 -3054.09 6116.18 -4.9058e-05
4767.52189406 5.15799653423 -0.0194362184407 6.26106661211 -2719.56 5447.12 -6.07635e-05
4990.97462523 5.15381178309 -0.0192931392842 6.06037877502 -2700.86 5409.72 -2.12958e-05
5281.26360105 5.16181335388 -0.0200595805601 5.62062669489 -2851.38 5710.76 -2.47287e-06
5218.80117649 5.15528672582 -0.0202815895124 6.31129249649 -2647.39 5302.78 -1.66036e-05
5528.91213327 5.15875046432 -0.0201153742252 6.67826345566 -3020.36 6048.72 -0.00135699
5393.49090275 5.15781468739 -0.0203199210785 5.95230499562 -2795.62 5599.24 -1.46025e-06
4952.6879547 5.16051966301 -0.0192344075887 5.31265246893 -2873.73 5755.46 -0.00174384
4677.27614261 5.15843385531 -0.0190401732381 5.85621026661 -2681.11 5370.22 -1.24319e-05
5915.85455615 5.16328944177 -0.0208437515809 5.95590522264 -3118.71 6245.42 -0.000140838
5065.32444322 5.16355469854 -0.0209128260395 5.92152639853 -2620.61 5249.22 -7.83154e-05
5435.43679755 5.15215889157 -0.0195636725931 6.19168128 -2831.12 5670.24 -0.000102534
5270.20368705 5.16339992564 -0.0205751897257 6.09408661492 -2928.21 5864.42 -8.36236e-06
5037.90813744 5.15834958912 -0.0195011228452 5.90373394131 -2822.4 5652.8 -7.17371e-05
5252.5922436 5.1581689924 -0.0199063500658 6.37222209529 -2903.93 5815.86 -0.000608601
5365.93968273 5.1525717472 -0.0198033442148 5.64392570939 -2651.95 5311.9 -0.000419422
5273.36295749 5.16254294973 -0.0202895425208 6.2085883338 -2940.99 5889.98 -7.91132e-06
4831.90827726 5.15733840547 -0.0188211443207 5.99097800882 -2795.23 5598.46 -0.00320291
5485.41532504 5.16378405441 -0.020848465331 6.30090437066 -2943.12 5894.24 -1.28321e-05
5503.32293405 5.16297275566 -0.0211323939766 5.87933952014 -2805.22 5618.44 -1.19117e-05
5610.86343054 5.15970484657 -0.0214245239827 6.20108130326 -2654.07 5316.14 -2.97844e-05
5378.03143065 5.15663064449 -0.0201610952012 6.29023990165 -2893.15 5794.3 -0.000418203
5291.31786328 5.16290260013 -0.0203203180837 5.4932919214 -2799.37 5606.74 -0.00013874
5163.21563869 5.16011881299 -0.0197548941791 5.96610282676 -2828.44 5664.88 -9.81988e-05
5707.14650974 5.15492175374 -0.0195335726725 6.57732143789 -3126.34 6260.68 -2.18855e-05
4816.20469876 5.15670706649 -0.019540556035 5.88055397951 -2646.39 5300.78 -3.17356e-05
5359.74953417 5.16590669577 -0.0209026001151 5.48177195214 -2796.08 5600.16 -9.9486e-05
4838.46219264 5.15739334951 -0.0192176875873 6.25359448295 -2758.31 5524.62 -1.71338e-05
5110.75096845 5.16431891668 -0.0205461231465 5.63586662289 -2887.8 5783.6 -2.9951e-05
5385.93247935 5.16060728223 -0.0203390543014 5.90813249031 -2824.74 5657.48 -2.08628e-05
5049.55786111 5.15700145479 -0.0202410978945 6.15315612706 -2615.06 5238.12 -2.89215e-05
4958.22510095 5.1535126803 -0.0193268768393 6.25972326049 -2614.7 5237.4 -0.000767301
5619.80963989 5.16301970931 -0.0202001527895 6.14293440309 -3068.41 6144.82 -1.53234e-05
4593.56193032 5.16521029488 -0.0204497809628 5.85143631099 -2543.59 5095.18 -0.000105895
5618.78686658 5.15710363651 -0.0200356234319 6.32271085824 -2944.46 5896.92 -9.77367e-06
4955.45127635 5.15362883057 -0.0198507282492 6.59438945472 -2620.32 5248.64 -0.000110102
5131.8790706 5.16111439476 -0.0202335975967 6.06441696293 -2790.24 5588.48 -0.000216432
5430.427124 5.1588683286 -0.020540184306 6.14503331452 -2941.36 5890.72 -0.000172758
5505.45744776 5.15862579353 -0.0202502624998 5.71887981945 -2951.87 5911.74 -0.00637279
5127.18656234 5.15789296257 -0.0194083555507 5.40722665974 -2773.07 5554.14 -0.000394423
4766.80014363 5.16215663354 -0.0196910179429 5.77760803115 -2732.1 5472.2 -3.81971e-05
5405.40844815 5.162555688 -0.0207238084397 6.393839391 -2904.06 5816.12 -0.000190934
5302.3514522 5.1586049415 -0.0193673257115 5.82433483425 -2954.85 5917.7 -1.24575e-05
5632.38700682 5.16226955707 -0.0205746752643 6.22805897977 -2949.48 5906.96 -0.000170061
4502.41767435 5.15845186053 -0.019318069993 6.22282527676 -2570.08 5148.16 -2.84847e-06
5320.15912543 5.16253586467 -0.0203102960547 5.74218960647 -2853.33 5714.66 -2.37945e-06
5671.13453415 5.15898587821 -0.0195415800928 6.04564741602 -3237.8 6483.6 -0.00296894
5169.66792932 5.16404713809 -0.021019133387 6.08402938423 -2719.86 5447.72 -2.01445e-05
5337.34851787 5.15555258499 -0.0197350699772 6.19939152248 -2865.14 5738.28 -0.000137343
5228.92783739 5.16354441205 -0.0202725049497 5.83336760473 -2882.02 5772.04 -0.00172824
5587.30428672 5.16024096934 -0.0207620827281 6.15113315727 -2923.21 5854.42 -0.00294418
4935.89475377 5.16273292855 -0.0201249658537 5.91429494106 -2698.62 5405.24 -5.56538e-05
5281.40497659 5.1615990151 -0.0198563374914 6.47367231116 -3059.08 6126.16 -2.1533e-05
5246.63111861 5.15342331595 -0.0194661182232 6.16307417498 -2870.22 5748.44 -7.23871e-06
5257.36576636 5.15812021994 -0.0203786049119 6.1041595718 -2694.36 5396.72 -0.00043251
4951.07443043 5.16280850071 -0.0204362318388 5.91971999239 -2622.44 5252.88 -8.75785e-06
5785.53769988 5.15627547567 -0.0201299329397 6.49891624424 -2947.61 5903.22 -0.00208059
5445.56430364 5.15670788772 -0.0205689220287 6.774489178 -2848.67 5705.34 -0.00144012
5109.97923096 5.15793791627 -0.0192712962483 6.03025862055 -2898.48 5804.96 -2.02662e-05
4558.56339722 5.17053496066 -0.021495589175 6.09023497071 -2434.66 4877.32 -1.91888e-05
5142.77130465 5.16171154119 -0.0200537523241 5.9343913333 -2864.38 5736.76 -0.000482365
5250.77960514 5.16381455661 -0.0200142829993 6.10920424515 -3034.33 6076.66 -0.000284633
4893.19657372 5.16426264543 -0.0205925033024 5.98317379766 -2637.35 5282.7 -0.00044497
4843.08810933 5.15813427918 -0.0197475577874 6.0057789548 -2675.08 5358.16 -0.000560648
4823.83152296 5.16007451187 -0.019367567178 5.56421552232 -2760.92 5529.84 -4.85844e-05
5244.15681232 5.16647676283 -0.0211057545644 5.94336649865 -2761.4 5530.8 -9.42235e-05
4946.31389536 5.15743544376 -0.0191299603334 5.95844684171 -2851.15 5710.3 -1.77599e-05
5549.47097107 5.16089469961 -0.0204043651473 5.90457253083 -3004.31 6016.62 -1.37158e-06
5266.70191408 5.16483188068 -0.0207802554049 6.07993947962 -2880.38 5768.76 -1.67321e-05
5425.91545701 5.16241091639 -0.0204450134356 6.27575298003 -2864.67 5737.34 -4.6532e-05
4965.76942987 5.16439421784 -0.0202585642939 5.87138851517 -2780.08 5568.16 -6.83775e-06
4470.53689766 5.15800550476 -0.0199314675465 6.22547236352 -2438.91 4885.82 -0.000158459
5192.8419403 5.15212693302 -0.0198429564453 6.73932815723 -2673.54 5355.08 -5.5566e-05
5386.90987681 5.16023985789 -0.0202908021651 6.26373805209 -2880.94 5769.88 -6.77292e-06
5206.57319011 5.16371351302 -0.021004325357 6.23894232405 -2777.62 5563.24 -0.000338811
5503.30870063 5.16173853228 -0.0201725810594 6.33790787828 -3063 6134 -1.77731e-05
4972.20815909 5.16528070137 -0.0202145749716 6.07161657584 -2955.99 5919.98 -0.000176123
5187.99582005 5.16035261532 -0.019878483668 5.49966562384 -2821.02 5650.04 -5.92971e-05
5272.55884122 5.16284217761 -0.0208693560109 6.12793638129 -2813.78 5635.56 -4.96341e-05
4613.73994665 5.155005708 -0.019278783772 6.67458834634 -2567.8 5143.6 -2.73924e-05
5270.18555536 5.15939994603 -0.0200104663362 5.61024942079 -2858.22 5724.44 -3.35491e-05
5023.20705316 5.15400773646 -0.018972393991 6.31656895838 -2860.4 5728.8 -1.61421e-05
5725.49003474 5.15959944475 -0.0204810762322 6.23806049785 -3058.28 6124.56 -1.09019e-05
5149.02606944 5.16441666451 -0.0211913467715 6.19283539159 -2702.98 5413.96 -5.40507e-05
4794.68846957 5.16367405267 -0.0204837189367 6.37149678393 -2708.26 5424.52 -4.01354e-05
4938.63485324 5.16021565895 -0.0198118235838 6.11113308063 -2848.24 5704.48 -3.39415e-05
5418.8428571 5.16431707513 -0.0209917266306 6.17095920208 -2916.89 5841.78 -0.000773059
5167.69902545 5.14745848905 -0.0184754595933 6.35519876689 -2808.97 5625.94 -0.00200434
5214.28768283 5.15864368835 -0.0200056958279 6.0662321578 -2780.38 5568.76 -1.87973e-05
5358.53867932 5.16509270231 -0.0205771614593 4.78627614918 -2750.87 5509.74 -0.00109525
5737.23373968 5.16464533233 -0.0221945829841 6.45103362291 -2767.57 5543.14 -3.83931e-06
5095.27486858 5.16086487672 -0.0201543130671 5.8543253804 -2754.61 5517.22 -0.000338697
5152.96522147 5.16374940347 -0.0210040860848 5.86953901145 -2659.77 5327.54 -0.000321326
5099.38370487 5.16023702455 -0.0203624655676 6.05736497961 -2778.06 5564.12 -1.96334e-06
5343.72178065 5.16160706932 -0.0207362148264 6.09916412134 -2847.27 5702.54 -0.000613863
4839.58831929 5.16845334902 -0.0209984117537 6.36689085891 -2716.72 5441.44 -4.06791e-05
5686.34115703 5.15917641955 -0.0197713433099 5.70225361871 -3217.24 6442.48 -0.00116465
5347.43247458 5.15605533849 -0.019705766224 5.75911774087 -2821.31 5650.62 -0.000432556
5347.62387346 5.15225896229 -0.0190283179335 6.31994208055 -2967.92 5943.84 -0.000424368
5814.97224067 5.15842322547 -0.0203193693743 6.09950159223 -3058.47 6124.94 -5.66972e-06
5023.30276352 5.15302042282 -0.0193317902344 6.60549424796 -2801.46 5610.92 -4.91118e-05
5654.28813338 5.16011494807 -0.0208232336499 6.31861606507 -2832.78 5673.56 -1.29564e-05
4934.46880129 5.15844497385 -0.0190269657829 5.94539346308 -2856.14 5720.28 -5.54823e-06
5460.2145785 5.16824700937 -0.0209456088451 5.53740876945 -2924.27 5856.54 -9.41289e-05
5616.74164726 5.16523640149 -0.0209194215979 6.31497074153 -3078.59 6165.18 -0.00029298
4946.53414514 5.15906827209 -0.0192190030716 5.92959037667 -2854.13 5716.26 -5.04548e-05
4979.2592447 5.16182909356 -0.020252557571 6.29445882023 -2786.59 5581.18 -0.000709346
5184.50342702 5.16193326676 -0.0201413202238 6.24860451562 -2799.06 5606.12 -6.85782e-06
5026.33286656 5.1575129997 -0.0197153399152 5.7011360129 -2689.73 5387.46 -0.000753738
5239.59618931 5.15792528177 -0.0203733670598 6.17206941101 -2712.88 5433.76 -7.2875e-05
5757.5152534 5.15621934586 -0.0201470436921 6.43112017213 -3140.04 6288.08 -7.75868e-06
4994.33692908 5.16024068583 -0.0202261913951 6.46140751539 -2684.67 5377.34 -3.96606e-05
5273.15779829 5.15408947464 -0.0194605189211 5.84915867539 -2780.33 5568.66 -0.000637881
5322.54439057 5.16498889813 -0.0201469926062 5.60284012256 -3003.64 6015.28 -0.000746539
5156.49335568 5.15366643334 -0.0194050399896 5.79480108846 -2619.78 5247.56 -8.32819e-06
5337.86190061 5.16371721537 -0.021228528385 6.23519840697 -2759.05 5526.1 -1.0214e-05
5507.56740088 5.1561895032 -0.0194766869337 5.62959316817 -2940.46 5888.92 -2.116e-06
5551.20612269 5.16095746425 -0.0195645174236 5.60408999263 -3135.56 6279.12 -0.000908293
5247.19218112 5.15684797466 -0.0202697162535 6.05743433114 -2787.33 5582.66 -6.34267e-06
5519.17845075 5.15878923206 -0.0207039896454 6.50943286942 -2862.26 5732.52 -4.65189e-05
5096.57568699 5.15634114628 -0.0197059789356 5.97782227149 -2649.67 5307.34 -0.000366693
5336.0575414 5.15619727354 -0.0208445457846 6.63852625911 -2515.25 5038.5 -0.00087879
5685.20740229 5.15521713751 -0.0204772859049 6.28576094972 -2817.08 5642.16 -2.19506e-05
4337.66903212 5.15131503702 -0.0185148598917 6.55066868605 -2453.37 4914.74 -4.61922e-05
4911.95139073 5.16065673207 -0.0199653164817 5.83208269037 -2677.99 5363.98 -6.87211e-06
5225.55049379 5.16144107808 -0.0209545525019 5.71761650948 -2601.88 5211.76 -1.45992e-05
5093.31687193 5.15504040839 -0.0195335019396 6.32410979431 -2733.54 5475.08 -8.49654e-06
6015.77580442 5.15155371327 -0.01968304584 6.51309631509 -3104.26 6216.52 -4.09759e-05
5236.51149353 5.15674633898 -0.0196536959067 5.80141199258 -2749.14 5506.28 -0.000156565
5064.05313506 5.16305971865 -0.0213294580079 6.63915120069 -2633.12 5274.24 -1.55873e-05
5608.96252446 5.16486435982 -0.0214907763754 6.11772987821 -2906.93 5821.86 -1.46321e-05
5759.27783107 5.16538633345 -0.0208819250141 5.99561594637 -3031.1 6070.2 -5.82414e-05
5464.14639172 5.16278332534 -0.0204304475629 5.53138304735 -2847.9 5703.8 -3.40636e-05
5387.55293108 5.16889975264 -0.0216663952518 6.47885801021 -2803.97 5615.94 -0.000879589
4905.47055432 5.16203779937 -0.0201002507283 5.94434371366 -2604.39 5216.78 -4.30096e-06
4782.09236231 5.16020451126 -0.0192160143388 5.86772584697 -2643.79 5295.58 -0.00056727
5522.02700834 5.1625570299 -0.0208267520659 5.96044581128 -2888.32 5784.64 -2.89168e-05
5624.2967699 5.16053947155 -0.0210212959684 6.56031136176 -2855.92 5719.84 -1.48148e-05
5911.01040373 5.15901134096 -0.0205060020655 6.26223035743 -3122.95 6253.9 -2.00497e-05
5107.01535853 5.15480536651 -0.0191313944384 6.18204427488 -2780.19 5568.38 -0.00294855
4888.92658098 5.15807940624 -0.019480464853 6.19365806557 -2709.82 5427.64 -0.000120127
5507.18805003 5.15422732407 -0.0195811881514 6.5196409211 -3044.48 6096.96 -1.06671e-05
5089.40453885 5.15948223935 -0.0195922721499 6.09748199364 -2789.29 5586.58 -0.000138986
5394.12536312 5.15295161042 -0.0202300059502 6.6475849875 -2651.9 5311.8 -1.71944e-05
5893.08266197 5.16088691873 -0.0207530301222 5.5842107828 -2982.34 5972.68 -0.000326587
5759.65365075 5.16188955827 -0.0210850266823 5.96027400855 -2900.36 5808.72 -0.000327042
4925.89237271 5.16072137493 -0.0196692336976 6.05992892267 -2800.77 5609.54 -3.77181e-05
5164.24181346 5.1664979979 -0.0204534010875 6.3151464306 -2964.81 5937.62 -1.86982e-06
4979.02256476 5.1609950317 -0.019656237008 5.98441541086 -2915.7 5839.4 -0.00109459
4629.74003534 5.15534740365 -0.0189305252274 6.0482160529 -2643.21 5294.42 -1.63336e-06
4962.40341411 5.16195676667 -0.0201473628686 5.57318029846 -2670.21 5348.42 -1.93515e-05
4958.35373835 5.15917361558 -0.0200773720691 6.32996620222 -2752.08 5512.16 -3.54517e-06
