"D" "g01" "sigma1" "g02" "sigma2"
1.65127342355 0.999999826666 204.165248161 0.293015297882 323.497214434
1.83962595157 0.907644848417 211.188410799 0.281005828607 330.834525578
1.87356548054 0.55576196691 225.329802829 0.351907415413 228.980233245
1.74360260674 0.999998850795 186.691159474 0.197864768757 377.476062003
3.11753802773 0.649097383959 208.176486713 0.183747418331 342.798585305
2.37228545696 0.741980321679 196.475426376 0.188661352618 297.671135029
1.9133738649 0.89206014704 202.797204232 0.221328303694 336.057493379
1.77985668426 0.99999966775 207.321344211 0.356349382256 293.648013054
3.23520060741 0.334736169103 262.099423652 0.159798905114 322.354562767
2.02565109686 0.890732225649 199.962265876 0.215262406345 317.73469882
1.9325641476 0.829481957404 222.788336837 0.270362872069 306.557814327
2.20995819977 0.595430176706 245.745552454 0.202405083273 362.821491047
1.59637927322 0.75275595906 223.490839746 0.342286296159 319.042996929
1.92783620179 0.774671890896 217.75232382 0.160454049984 378.689810427
1.34227940984 0.99999988295 219.461433839 0.329895744309 326.19852407
1.79885527585 0.834155016204 234.936113947 0.272720068781 323.471597857
1.39118470632 0.739571679018 254.642338753 0.269764520076 347.259590753
2.2391848542 0.658452022546 237.132163444 0.196288398096 339.209164297
1.80824961671 0.759256199356 226.677366269 0.269074821784 321.738579529
1.94969480005 0.936915617842 194.553976503 0.321484625761 304.310659934
2.25092819384 0.910197013785 208.255439041 0.234927549292 306.121800985
1.96018491994 0.999999886567 211.72042467 0.235314164011 320.892284615
1.27315696874 0.927974007837 242.263697502 0.404465491895 287.452894846
1.84134860137 0.760208209208 223.272917064 0.360780363852 260.228136619
1.79188905935 0.677354159525 247.871376922 0.267904395837 302.832012076
1.82794796522 0.999999383463 199.153081968 0.22903447152 332.765671766
2.20667686901 0.999999763258 201.801679739 0.156703916782 316.997474462
1.596258975 0.999999892463 243.025136381 0.322000579338 307.307311613
1.82457030595 0.811977056782 213.803325604 0.36862807563 281.067163399
1.67782266969 0.902820063054 225.923161403 0.234012213124 363.647980014
2.31234557058 0.946333793394 211.659913332 0.314373556684 304.938116324
1.17175162351 0.999991806151 191.144193384 0.333566934065 361.617702072
3.07931538046 0.999999851378 198.015856312 0.3351033133 264.729690828
1.33611046671 0.99999983664 220.310914194 0.245759566861 379.699341476
1.61835350676 0.689873288536 259.746846007 0.364118288824 320.691818429
1.75397444346 0.742630152182 229.902630437 0.159295901351 383.440373453
1.75630511245 0.795574686095 202.946657363 0.287299977312 353.666739974
2.00152328045 0.999999704098 211.934964972 0.252729564379 335.204888597
1.62111040702 0.828098247132 246.110672428 0.337894274469 351.368746651
2.69372187334 0.999999104576 161.791574888 0.167368099263 345.304609793
2.91912715666 0.7350524861 184.467716359 0.173513237041 322.609162568
1.43306858602 0.670055040046 240.443773343 0.285518801787 333.995433836
1.51511856394 0.999999217974 191.971801963 0.245737129787 397.187854894
1.2897923507 0.953462748283 256.397962675 0.353792863594 331.13923706
2.21650700016 0.774559740513 219.020258907 0.257060386609 298.512729777
1.40679438654 0.999995687676 189.834533227 0.150049398507 378.129545712
2.14105227991 0.542770567422 222.680549027 0.216255871448 304.020328188
2.29036671295 0.567128030589 237.873113074 0.250682788419 316.87870717
2.15453913599 0.907842519317 199.170771015 0.297275668881 309.269702305
2.85787858378 0.651601222449 213.761429619 0.169738364615 344.07391901
1.95813112946 0.999997760612 198.130992361 0.247960791155 347.001299163
1.40002447968 0.721090173936 243.161790191 0.282680441027 369.16515542
1.11423233973 0.999999860984 226.830293359 0.467840762005 307.058925291
1.93176354912 0.99999983628 204.810948283 0.369061517448 302.415588671
1.37183913673 0.802375102659 248.481924683 0.293702459836 334.854093861
4.05810313131 0.299914301562 219.444218406 0.145602016263 310.310111581
1.22542378467 0.694607652994 267.280445596 0.397982703426 333.33673141
2.36119749308 0.89523596132 211.304268472 0.0870251715311 465.506435435
2.50443780714 0.598029625411 212.453926886 0.173334218736 352.680116961
1.49094347424 0.871441488992 243.430123574 0.210690840258 389.571468993
2.093428908 0.806547097393 189.11255762 0.235505597232 335.359040634
2.03608651606 0.479378168908 244.185555575 0.182823427925 345.314948831
2.32258507427 0.821999286398 214.148071227 0.141918997778 393.136413344
1.7319107315 0.999999695118 221.503311604 0.348938848625 321.475808061
1.43795816365 0.999999743413 233.285391914 0.325063514624 327.105205223
2.38802801422 0.999999779789 195.770787748 0.12823704128 329.955823478
2.06420417426 0.683590921914 204.265361221 0.333950806907 251.780186662
2.06906459188 0.803544423752 210.702971549 0.324308921549 285.473013768
1.80430751451 0.974970932219 224.388657729 0.246633887574 285.804041451
1.41469988502 0.838735754843 236.379388294 0.311195348198 322.538532732
2.33155211249 0.632710555895 224.827414647 0.236916720991 300.101095756
3.0209551527 0.546134581512 223.348232054 0.141627360428 291.91486515
1.95671151504 0.548575353754 245.625525718 0.388923618507 242.512553808
1.20454879404 0.877603028305 234.22769527 0.302690989949 322.154507038
2.1628562108 0.590804281512 233.822825885 0.278368420231 312.477072909
1.90604796391 0.790168765387 242.210727381 0.419084919128 273.414196965
1.79817024049 0.69985194481 223.253673413 0.232972220037 312.258419109
1.65724243217 0.999987571047 204.795373684 0.174156872347 348.134377974
1.65145235265 0.938917075567 230.144364172 0.248038306127 366.533170743
1.66399216073 0.74313492483 246.318291238 0.251386893885 322.553903087
2.19185168349 0.915624471066 207.114093533 0.168475257865 301.569531987
1.91009766337 0.792936813061 237.999008066 0.257953588315 292.341079508
1.58798486583 0.999999124249 206.834803696 0.245799802322 317.207248324
1.92686055445 0.763562969388 233.204101938 0.253180517588 344.89002987
2.09193296574 0.934782727956 199.911877718 0.364689351689 267.881061571
1.21762917527 0.999999816465 245.443273051 0.256009556445 394.046201221
2.70415450587 0.745758985726 207.075386332 0.184186033517 323.579040266
1.09192559439 0.837245206321 258.640478655 0.367728002789 378.862229525
1.66837088589 0.514762565272 262.302065838 0.206695496956 365.456061913
1.73890020161 0.696202712507 252.493317337 0.179720256146 415.313976489
3.22825614019 0.426787526776 226.561599943 0.182912611161 324.328202261
1.3446638969 0.999999692947 234.005846974 0.308142395065 348.147740381
1.56129054685 0.754663748251 252.260766338 0.376507211772 305.321228259
1.76673171093 0.999999489584 211.301206813 0.172682096458 382.135451301
1.33296457205 0.999999535704 206.275592482 0.326070076199 304.548506776
2.23339301497 0.652068313253 227.54123615 0.142746768565 404.408719096
3.04055010614 0.728732425767 191.360316084 0.232432589368 267.883031915
1.59256115517 0.99999981106 214.387898523 0.221784904177 371.707027983
1.59699085622 0.637327627197 253.574538033 0.349043767774 324.068101087
1.87501496551 0.99999978079 220.183440977 0.212756411091 384.385452215
2.05339638626 0.884361469616 211.11350367 0.20013580165 318.661837258
1.94910840801 0.999999607251 188.322730855 0.193177477827 350.589250771
1.58768941882 0.934959349659 219.741576602 0.20575527411 381.826953996
2.52808192713 0.562579815361 210.321980002 0.199802658765 332.616836301
1.25183498567 0.999999668079 234.177607174 0.249285096656 396.586842381
1.91201330324 0.999999562182 210.729626122 0.244048457917 306.185776766
1.57256649924 0.999996716654 224.067968276 0.44330181663 286.892078038
2.46570588947 0.491704223315 246.657727233 0.127189624479 375.413787699
1.915096004 0.874246832116 215.223709295 0.241695368854 351.000784459
1.74086752791 0.99999975093 216.300056339 0.21556946475 342.844805311
2.77891407663 0.837329019608 191.321966721 0.217531790019 311.870684224
1.89307058363 0.456575125684 249.275643341 0.258886597585 341.711080412
1.73411768278 0.914905047867 233.925558491 0.324033735795 324.033745816
2.3692172002 0.999999755063 195.912824294 0.215726830865 324.920380755
1.63434657474 0.92225474193 237.184972807 0.212009044365 407.540980913
2.57078705546 0.666113421763 205.302709438 0.264458217873 301.551681186
1.26218651642 0.887972366853 255.600017486 0.372632840623 355.217271761
1.57181987981 0.883599576358 221.582089778 0.280978390354 359.580851109
1.79462277261 0.999999798617 190.976989403 0.287905699242 300.460287064
1.32101705685 0.829946222215 249.022470557 0.387018322935 339.528689465
1.64952825288 0.805607731509 234.07096327 0.304922057795 335.826476576
1.06587644821 0.982578941966 236.944976145 0.242336126964 436.8599519
1.85158581245 0.770048950802 225.337040765 0.22309771871 297.413560934
2.48450874318 0.758265505796 206.21295106 0.16506442628 362.957206655
2.54512325659 0.621624776811 210.313476421 0.177477582826 384.869759077
1.75621410192 0.757025627355 221.582414313 0.15152440381 422.595244018
2.17003961467 0.999999755661 211.591379781 0.341822096643 299.77653086
2.44467800448 0.472080200154 245.609003585 0.226155865911 338.202665495
2.12242924347 0.960552327195 175.529348133 0.218818881841 327.190322146
0.728418148022 0.953269745648 293.135330924 0.538166059077 297.033008307
2.37242991918 0.797064405384 243.128632046 0.27234724361 337.971570745
2.10609351625 0.87228325816 204.857560428 0.306874917941 291.514646897
1.97799506219 0.99999613309 203.083739105 0.188592524623 358.10468717
1.53937407821 0.852770561244 213.398401728 0.439565837658 317.311945303
1.81156821766 0.791830914317 218.507530534 0.296546642971 310.287286797
2.20938016215 0.950446707875 198.31157442 0.366186498576 298.498623442
1.57711961268 0.929729703191 206.078349764 0.218249012147 325.929306431
1.1798388988 0.901603586066 247.251029215 0.223811958713 376.594914503
1.70719456349 0.670926456022 240.70072745 0.296368332623 343.904114048
1.56407932161 0.761918780067 232.2609979 0.221410805006 358.10012155
1.69322489363 0.851745381323 211.880272953 0.320588909222 322.282293272
1.6101703193 0.878274630707 219.568743018 0.364839235092 268.020363652
2.34194799109 0.901201062962 185.37177562 0.157733771128 353.91107714
1.81104045649 0.999998781848 204.82199918 0.118710994745 446.618201199
1.00465973873 0.999999830901 273.883986047 0.259154341659 446.140001765
1.80592116816 0.999999579986 206.432799424 0.169293304637 374.371350932
2.07573339628 0.597585913483 234.483540181 0.240899119212 348.960248143
1.34661171658 0.887583039825 230.656312821 0.250803418073 378.179808864
2.52723885152 0.881798616099 196.513168879 0.189932595042 363.614952751
2.38485031168 0.625648943509 246.345547325 0.357478910138 282.164898644
3.12237961042 0.304329573507 252.996878323 0.127180801239 314.875306567
1.61642637608 0.999999681729 220.923511988 0.410922981874 295.748166821
1.91793458892 0.508856624637 265.190246158 0.174423430045 377.220455377
1.22350082843 0.849580410257 236.99374549 0.263595595346 358.518382245
1.5288387889 0.580983010468 271.081155098 0.335517614608 359.999916391
2.49636432081 0.467507354589 232.910415349 0.0936998490942 377.280905395
1.56367395143 0.800862591258 251.01948476 0.338417939003 339.233808477
1.64698408245 0.699570062251 242.372419016 0.137554269316 417.820007793
2.09969192588 0.54329086966 243.414364531 0.235243985382 325.805957828
2.23704759161 0.830378093197 201.906441266 0.151296218856 388.437723552
1.91275244532 0.999999540412 200.05918242 0.212406865632 351.951624842
1.9885647129 0.999999852781 193.912913168 0.221700883088 339.182924557
1.62601321296 0.928979963035 215.484054853 0.358178341955 307.080274068
2.09886041325 0.515523224205 230.204879634 0.224263483817 283.961907164
1.77987561911 0.999999422899 223.207286579 0.291576519696 334.696525174
1.39027696022 0.999997212795 239.660459888 0.336109636462 329.376915177
1.51930555359 0.999999845493 230.044462255 0.267379451772 328.50636945
3.18815090439 0.604220271202 209.158983815 0.162056828228 303.312998432
1.86599162788 0.87308594062 225.525665583 0.25797123252 295.581209508
1.63782296614 0.5525568316 235.29955777 0.403365040477 332.839733973
2.01313546944 0.660495409036 231.953464131 0.276614255148 274.150114739
2.13202689947 0.927830046545 197.436638856 0.260876993219 338.220560018
2.00626541491 0.718418718881 208.762266238 0.145813111039 375.581220331
1.75875730091 0.99999987951 183.481716257 0.284120065181 301.331012577
1.45393792561 0.654118891924 254.273930669 0.201713684557 395.896851947
1.66070067698 0.999999856652 225.398476047 0.389412143813 307.478913427
1.65903536464 0.999999729271 189.821341402 0.290690634607 338.634254138
1.98450278988 0.999999340159 209.877936027 0.37547082281 310.858285152
1.90545111911 0.723530247179 197.748767417 0.212528471481 363.842406479
1.84275555926 0.748435445523 238.277536642 0.402634672887 307.87604671
1.39552528977 0.856089481004 215.816790088 0.26016572482 347.865771041
1.63767309158 0.999999553255 207.350465757 0.335621683477 351.968378833
2.1919916271 0.667494968812 222.295878444 0.239994633329 320.397632975
1.95627146149 0.910423610464 211.624360319 0.255471151896 339.046818345
1.17295441138 0.999999502822 217.106185611 0.328178309843 335.993132385
2.08744752039 0.999999602979 199.920576352 0.22170705043 309.039798798
1.49467228594 0.788306004098 256.074707289 0.327612569811 334.805360317
1.72934610521 0.846952797209 233.824579375 0.205970800035 346.042619619
1.53460650298 0.999999584654 196.870634548 0.191318633933 337.075812449
1.5660632513 0.95163599272 211.717873403 0.290186737753 338.856987908
1.58459580457 0.999999346713 206.031803192 0.215569963425 391.341524283
2.02165403862 0.683596760484 210.696872448 0.228981750201 351.545273151
1.66083359288 0.837950774454 228.035845503 0.217372404264 354.594886197
1.90815170331 0.656984027381 249.12506886 0.185937853424 405.834017581
1.92143530531 0.964073442337 193.962059739 0.19336892978 375.380634837
2.09738897916 0.883013468849 214.800749221 0.260435323278 319.024646786
2.27333469827 0.683981121418 229.492160927 0.220962509708 358.717042796
1.82292810846 0.900957159134 214.10664325 0.302092323081 330.336735089
1.92245022679 0.886468313886 224.362656479 0.245439555116 366.004157549
2.10788445032 0.677091555658 220.973091091 0.247448271371 334.918896991
1.25071069057 0.999999870258 232.389567474 0.295191003476 387.153168191
2.76449093617 0.533310452098 218.171343387 0.120084478135 403.768033844
2.39099107735 0.834281138094 186.57316903 0.201628158401 319.558227195
2.48982274242 0.999999413727 180.426615309 0.120266907987 364.463891441
2.11124206451 0.657841718045 220.27418221 0.322011241256 308.645009641
2.06952661119 0.599307714493 222.832795313 0.318409568831 281.830214592
1.28012654921 0.739134721667 252.119478092 0.34402835414 360.389251879
1.13139628777 0.869189489654 251.789376349 0.212355345718 396.704441437
1.81220117801 0.999999867578 202.594898257 0.550305721532 276.809912587
2.01219902962 0.919202244782 208.176267724 0.189158887731 370.783986314
2.20962621533 0.665164298197 227.820237937 0.198624204238 360.685277083
1.28181561476 0.721780628644 271.436826033 0.267967941995 383.996048268
2.54530783672 0.869333311188 184.10441822 0.189773011369 362.992077218
1.54767477722 0.999999784935 224.075661213 0.283690214437 321.389330103
1.6559634386 0.73329266562 230.660639416 0.224515379459 357.409530317
2.33828160168 0.837027736599 199.374427857 0.217497465418 330.542859677
2.2677709155 0.944498683873 189.107756321 0.297496816881 286.726687254
2.03612374738 0.910107560234 209.678469817 0.160606593179 355.079459136
1.56630249881 0.956256181871 220.43983113 0.305755402533 341.747935814
2.09096293613 0.772497056479 232.027132898 0.362296837393 311.152686211
1.72476165572 0.999999654762 212.68307247 0.211065694114 378.958100927
1.86657344026 0.674399888753 234.866536585 0.246878152897 341.042018118
2.24366713542 0.606015134147 235.360509423 0.297362371174 302.851377581
1.66192911655 0.802070728722 239.568968406 0.161122219735 442.33506147
1.47658952288 0.999999881909 218.38344842 0.263854336842 392.257534256
1.93301381568 0.897639508312 218.750172438 0.289261276526 325.517751539
1.64762956056 0.635269147385 242.320541299 0.151384156288 428.786963346
1.41302942125 0.69276743676 259.282729374 0.304742400073 342.040509902
2.23068730154 0.783093730081 191.224811723 0.293336773714 305.299024733
1.73631907741 0.99999861379 216.467688644 0.238167207671 336.936155301
2.9110529487 0.284736061026 262.884141889 0.0804764839271 377.337195368
1.47890167335 0.956026915784 247.142766462 0.475130372706 292.53844683
1.5545236598 0.84074999136 185.258620462 0.293499730955 323.752131055
1.75309335382 0.849974437413 219.051089504 0.370066256986 305.551361132
2.45655228936 0.809685696087 213.656259928 0.205537296967 357.705981392
1.20768617884 0.99999966244 215.156472124 0.314088107971 320.47585006
2.04781843705 0.825372725515 190.645488637 0.187085200479 333.9618327
1.54924244544 0.933588333757 216.345442087 0.310289505216 323.359004001
1.87397413698 0.670382087604 246.30353736 0.219775306826 314.784543384
1.30378401964 0.99999830157 236.755140732 0.311745713216 359.865616835
1.27538770656 0.999999795747 230.565614042 0.306018520644 359.149745163
1.26504470233 0.999999495467 238.182052642 0.383120176213 306.943721954
0.881566242228 0.999999918799 256.703485465 0.420534263298 356.525225121
2.18821099573 0.999999707 188.29510429 0.186689856952 304.756207654
1.36056426681 0.871092191326 195.510295571 0.517242853703 304.348601848
2.17271605707 0.62475217076 253.638329034 0.371672264561 290.056376826
1.58681056073 0.999998921684 189.798796345 0.251376015605 327.245524115
1.37933178213 0.999999784685 197.56118351 0.335423283539 334.827406269
2.23861766346 0.999999791799 200.30146232 0.142323588369 386.462531841
1.20394793579 0.999998578671 227.323139739 0.31542835846 358.734888304
1.52432595435 0.919185140139 241.817584096 0.392768661979 328.68035299
1.82059943232 0.765182916787 228.50794139 0.312220632728 334.783838561
3.86801069507 0.278847116089 227.328030184 0.167143391036 296.298519285
1.64165274152 0.99999982784 213.758967291 0.234195237219 339.03454054
2.27772365968 0.999996033157 200.035117344 0.160020351897 379.038786198
1.33541658842 0.999999804217 227.924399644 0.251235587247 386.802256349
1.52390250974 0.854250692872 248.619664214 0.390531682291 331.436851429
2.81102803257 0.631777577635 205.145614359 0.137816676825 362.236154223
1.74899000838 0.751221814457 236.999939881 0.354106770003 288.73127028
1.88271455648 0.90439047095 198.44754308 0.251561263045 325.863527096
1.75078922471 0.738766985175 243.805521955 0.288008729466 271.781174527
1.8360989007 0.999997773988 194.48364095 0.250920741617 346.157746357
1.46003619195 0.999999822845 190.707676436 0.330391920368 312.893501254
1.80682656059 0.682697868911 219.02238494 0.176129496078 405.57481331
1.59493158125 0.999998794807 234.69709043 0.32137383477 316.415905139
2.5434337636 0.799873658938 191.422353035 0.204387247983 318.805548406
2.34000239185 0.648491840672 206.847417317 0.218688048261 284.601022497
1.64878599662 0.881310681469 241.612269956 0.240408360288 373.451001322
2.02872107447 0.574840930791 232.044586308 0.358278051346 276.169958629
1.53447736739 0.989582424604 212.024747649 0.228974443424 298.210622138
1.31033303652 0.933007487199 229.230804935 0.429047223483 314.535534273
2.35027248219 0.928242068899 189.016463613 0.220687642717 307.797464439
1.89260803696 0.964114933997 230.301717343 0.262182698051 301.001535614
2.35395122283 0.86188822749 187.611941353 0.271395529408 294.404078121
1.73265126135 0.727203422485 256.09605524 0.27784728419 336.295922035
1.64108169276 0.60217486709 227.673969318 0.218245031405 364.301371033
1.70882377692 0.901645912424 234.426891667 0.319195881414 308.21157677
1.63931586084 0.999999654044 221.307791494 0.192449395711 401.797246441
1.5125890096 0.880746463825 219.352486571 0.305465613041 360.369997422
1.8262073076 0.579277013726 228.228415538 0.218903987738 367.068116385
1.52348728633 0.874470576949 247.037066025 0.436441998561 267.796163221
1.17488259122 0.971072269457 232.522188606 0.524015184727 300.576219437
1.87818700037 0.659828298029 234.518114519 0.266396073264 337.799031339
2.5014990801 0.456947299964 216.984962322 0.19506952603 351.886936022
1.40238752278 0.926735484958 239.302404201 0.304045260016 332.405045251
2.37523394842 0.71015385131 209.613209666 0.234599155313 311.402446168
1.71474925925 0.638229765568 247.899352275 0.272277384083 301.123822533
1.25923158567 0.978669442452 210.695395794 0.290749104671 320.309937353
1.79759448438 0.860550513 194.234703923 0.234477924279 303.742204956
2.47966204237 0.785198698439 194.898939483 0.115504999114 421.367089317
6.40638133653 0.164165423068 243.633885309 0.0476963701102 314.123658273
1.70755682372 0.819335327897 237.972315642 0.237642227812 379.442917838
2.15951724836 0.999999763328 213.470614966 0.265151965873 318.42548442
1.90649315224 0.653965868927 252.204461178 0.247499778712 316.594291257
1.72786777108 0.999999082359 191.282503755 0.345963665155 286.257926835
1.39056161585 0.999999809434 215.634086893 0.396916173169 281.829113754
1.62917531132 0.999999349104 219.861603422 0.1785758854 362.152447336
1.08527034581 0.970705159139 230.941811687 0.508169354204 330.016696432
2.26766335154 0.730457536382 219.173111598 0.183752042649 380.487111783
1.70759555385 0.999999514281 220.698430925 0.301012089018 337.361074997
1.60129784432 0.87879736431 242.937361845 0.217696601122 368.452045019
1.7276684805 0.835095733899 227.779208984 0.332694114812 286.004637751
1.70270295641 0.918986922554 218.698935496 0.296305423867 314.573664166
2.02841207164 0.586285528212 246.835510025 0.201833424403 367.863508554
1.78153792274 0.895905604433 209.945111088 0.244168750109 340.090292937
1.43836823008 0.999999877304 207.268778813 0.267398802398 351.625199171
2.7126904778 0.468950796128 228.911742099 0.213920240349 294.892419978
1.2993616072 0.999999382977 218.165652557 0.297626184092 313.884742972
2.24412519678 0.999993101582 193.161977204 0.164986742263 319.49404583
1.67810617069 0.82367881162 216.808952264 0.154635772179 407.669872915
4.2207044082 0.513253176681 205.872630246 0.123187042718 275.948747966
1.35957153313 0.618853825001 256.316407037 0.223073228551 394.919670675
1.34810358432 0.999986724598 202.101779842 0.381117694569 272.096608098
2.63514233212 0.919253592943 181.438757863 0.148798868464 371.00822958
1.50580026781 0.986444575191 215.108701243 0.330214432653 323.539396961
1.78609849133 0.820084463789 204.359799735 0.419821718877 272.093821774
1.45232557647 0.999998870461 224.617228773 0.359454162966 300.256926675
2.28631459875 0.961050598689 191.462076817 0.310719372358 266.790370468
2.23002696864 0.63546481557 224.551277104 0.257937916301 314.624302369
2.25163541701 0.482180355627 238.872220786 0.176521148046 368.512350173
1.97966752435 0.797972163423 228.034082429 0.414203989897 294.750849345
1.35036394844 0.999999823932 226.261131971 0.28526743301 354.19008811
2.01842256797 0.877262037191 203.959778789 0.201736937557 270.095121516
1.73505155243 0.731404536042 219.208848932 0.228176731116 340.663125243
1.6865524699 0.91888114228 213.392392288 0.174055387207 393.96087462
1.86536208147 0.671081090776 215.62954377 0.277970774259 293.310179609
1.45879764379 0.999999240441 224.658169473 0.354229804085 347.926246934
1.95214009402 0.99999963817 214.859252733 0.1718232614 382.088461162
1.35852920025 0.999994103153 227.96042332 0.254200766928 370.746402923
1.53029791061 0.980409565928 226.585536931 0.198631910705 409.062117026
1.4966944184 0.999999375269 225.255608462 0.121360603563 448.004274167
2.10677531531 0.724994929471 212.614638243 0.202092809583 351.408819193
1.48881592055 0.94702041573 236.12152976 0.320437752197 320.950946004
1.56236804605 0.999999844616 216.734327715 0.287740798221 370.49524365
2.00262271766 0.99999732563 191.303424937 0.214241869979 297.983789848
1.57312788907 0.653665235947 233.377566306 0.322629393796 357.565799367
2.36309822266 0.495489275089 247.571204918 0.20816577758 298.08488513
1.47508858461 0.803530133376 227.923655726 0.402263605366 298.111433442
1.65282167952 0.924495433426 198.481072367 0.154683247841 393.236177359
1.58470116474 0.757313887176 247.795563781 0.26776850412 339.849676042
2.50094570609 0.793423798199 196.058618207 0.230948709272 315.200371037
1.96192655455 0.999999733053 195.892461193 0.23418257112 338.045960792
1.75417826931 0.720191567345 247.330431713 0.328583506577 357.277578192
1.0557386243 0.999999820298 260.566735727 0.24647209964 379.140318296
1.59064030836 0.784646988052 201.554221867 0.240567112063 358.896287636
1.84257324953 0.999999745756 208.561388308 0.334752157893 314.578660831
1.87491772663 0.721607745184 216.573368037 0.149766380336 396.423064883
1.68774242915 0.99999987259 216.889893039 0.210319475684 372.525541623
1.5916744478 0.888413409313 223.901001517 0.373727972776 276.151376883
1.75551127524 0.787786852314 237.949313401 0.253491269207 321.237646513
2.60724463685 0.999998987425 196.127959131 0.205456322197 352.724375792
2.6642664519 0.584151676318 214.506368205 0.183574810032 351.767343394
