"D" "g01" "sigma1" "g02" "sigma2" "alpha"
2.05887923377 0.848746713365 218.815309517 0.231102772278 342.430909288 9.07695341757
1.35267549939 0.999999768239 226.693312718 0.23030994725 383.423664563 7.18320912937
1.7252536233 0.999999857905 199.98635179 0.308204005005 309.863800574 12.4392506315
1.8777416233 0.999996066306 200.080222568 0.296267143804 320.176778228 13.714117792
1.79791716515 0.627517929882 217.585690511 0.37267008809 228.605221231 18.0773393734
1.71092737755 0.999999748959 192.159769312 0.254854627745 335.987895558 9.12014015662
2.82935062601 0.887393021646 189.481055221 0.222742763201 328.893377005 7.65929785543
2.22577762332 0.852989097922 190.652128425 0.210646168313 291.534033553 16.1356293197
1.86140745595 0.999998652261 196.424599361 0.256097429956 317.724626191 8.2099138875
1.91584730302 0.999999816119 199.076885712 0.357072791917 284.215273286 13.3635684738
2.95309229292 0.42549814457 245.286182958 0.187940333925 312.346100744 8.64817392186
2.01423028257 0.999999601985 190.661645327 0.243149448525 301.56955502 7.16321995607
1.88810064805 0.982870298191 208.958426103 0.301997031093 295.785073773 11.1692161832
1.85126824981 0.801399358486 236.74991186 0.267449013747 346.131305432 6.1942385209
1.55611525332 0.807727001264 221.259087117 0.383141110223 305.94190827 16.0045128387
1.76550101205 0.929949875863 209.518479231 0.182669697506 371.676075966 14.0544730001
1.28914349751 0.999999883693 225.91719375 0.364466886413 316.912549231 10.5715113738
1.78302837495 0.999999496079 218.562257732 0.320544554585 301.943381026 7.94832810152
1.37507314979 0.93849508885 233.654631465 0.375151802187 299.39272934 6.6180445286
2.10659878985 0.759177962491 229.740102325 0.225863261108 327.090398204 14.8110098133
1.69412570084 0.892729226668 218.243332189 0.303067448133 314.983315894 8.30150658823
1.88826134728 0.999999623177 192.954576385 0.350765594587 297.062027143 9.30281774966
2.22266336447 0.942427280602 206.491368673 0.243391986325 303.01146011 45.0011022417
2.01806188427 0.999999887298 209.47458476 0.253635345735 305.186227769 9.82816202057
1.30420906297 0.999999609796 230.019146393 0.419124941455 283.48325464 11.5254360098
1.68411790069 0.982477596483 208.515616191 0.413810586278 257.822206019 8.15561678528
1.71507436031 0.738377629395 244.145853087 0.299856838506 294.351331014 10.2968025538
1.81000470723 0.999999683351 200.989353795 0.244875216549 323.686410022 11.113332626
2.29946885422 0.999999803856 197.622860318 0.158114309543 309.722576572 14.054142782
1.69844163178 0.999999904882 236.243494752 0.356830440767 285.592650955 8.92042244338
1.74572483691 0.999995518559 199.4515184 0.404340882423 276.791180072 9.61886168444
1.8309787353 0.999999632195 206.491248856 0.253973122727 336.020834819 9.70391029441
2.50442313554 0.999999788303 198.015361445 0.328166767409 288.810562262 10.9266996613
1.14935899687 0.999999729233 198.270520369 0.407046681941 330.498303573 8.3859977921
3.00111263063 0.999999873313 200.186770667 0.337820450068 268.220649044 14.3113570155
1.35700778947 0.999999843594 218.09214416 0.241897462064 380.286210337 13.3570943828
1.55345036279 0.900892621276 237.363724129 0.45798907193 296.439886883 7.06865279896
1.63860550684 0.999999255978 207.482266731 0.188867861054 365.741559179 5.69083698097
1.72809988541 0.999999503093 185.183211406 0.319195176235 339.400694664 8.16058243515
2.03700141754 0.999999809977 209.995257041 0.256488830614 330.57409503 9.36023966358
1.48679303313 0.999949323299 237.234957326 0.3769494704 349.407573439 11.9119896445
2.78718582658 0.999999763461 160.625842855 0.193807446776 315.435797924 8.00422901026
2.58097672678 0.866191847029 182.953162098 0.204424859984 316.392914089 14.8880624019
1.30118394948 0.800297584935 234.884605772 0.341785842905 321.893537509 8.21574890878
1.48429474267 0.999999762611 199.181913932 0.314544557681 354.401637452 8.29283580847
1.33002909797 0.999999437929 247.22652782 0.37391265269 319.331241369 19.7639243572
2.05720865898 0.88221201715 215.577833569 0.301639094921 287.548737864 9.35245909416
1.4429105577 0.999999063129 187.696423037 0.15462376481 367.951893099 21.3700568789
2.00197609601 0.619770771366 216.731307624 0.233919846904 303.199449885 12.2678898344
1.99557823599 0.871331805309 209.597455192 0.301228325132 312.922242825 9.1680187743
2.21344200191 0.999999608444 187.972766317 0.312035549724 299.222000172 14.6159498907
2.56554295031 0.75891605409 212.042019642 0.211053490292 325.984409679 9.16466840914
2.08117894585 0.99999980256 193.698375364 0.276134818879 319.431058798 12.5006357621
1.33477008335 0.879860777841 229.563719929 0.334500105739 349.128222186 9.50580235573
1.16690324625 0.999999895587 223.535520229 0.522943385678 285.441916574 9.27687828829
1.92716378966 0.999999866988 206.020650806 0.388889834165 295.241535851 16.7470295759
1.36520431071 0.865264458196 241.045150568 0.312094886502 326.80851468 14.5772637451
3.86767722849 0.344014072256 210.676632345 0.157307845624 306.262665116 17.8700483206
1.22494148713 0.999999437223 226.087796482 0.45991834796 317.40690067 5.54456550184
2.29436351584 0.999999685489 204.405713823 0.107037090459 426.047327946 5.61486776763
2.24786839698 0.743951877411 203.961263784 0.209250442069 339.214502998 9.75500715956
1.37915101561 0.999998108292 239.083184593 0.244561300741 376.9070282 11.7909611698
2.04475907872 0.999999407538 177.791539273 0.327577461456 288.506993734 7.19682574984
1.85752346837 0.591778203764 233.223287286 0.226544735556 325.762428583 10.2906121676
2.12220025997 0.999999211935 205.063017944 0.163992483927 382.992050898 8.53069256122
1.84388996849 0.999999852172 213.691633706 0.350125602423 312.956538719 9.83057111745
1.52375225215 0.99999985072 225.881610445 0.338533509476 314.513060112 7.01348507285
2.45800235166 0.999999795756 193.217703197 0.134088692784 318.389051316 14.090925848
2.1073589318 0.787914753745 189.044701518 0.352585488902 244.668748155 10.9556941242
1.98533720575 0.889166396813 207.242285354 0.372025345545 273.082078698 9.13496359839
1.83032956014 0.999999299571 219.494945955 0.243988322486 287.079940907 11.7484161588
1.3184717762 0.999998899369 226.209437085 0.336653856858 323.54473374 10.3253874202
2.37511177392 0.814273092818 198.385371112 0.283143305839 275.601820589 11.429783921
2.77072302324 0.657242599859 214.167601597 0.167715484834 281.210947741 12.5208770375
1.94957124888 0.612301609471 233.993893545 0.422073983934 235.408803195 14.6277690207
1.13706081772 0.950052685853 234.577903289 0.352274180429 308.756144024 10.4185978434
2.09248943728 0.63266118199 231.556639237 0.308234903567 302.435571859 18.9417130422
1.82634463108 0.999999310773 222.217919582 0.47300627216 268.954882453 7.27224594826
1.79601479799 0.812722375257 210.583704937 0.294618999037 279.501629837 13.0265995898
1.66921805267 0.999999300482 204.559015985 0.183393914759 338.251330571 16.9024086612
1.62682222138 0.999999750729 226.703972162 0.281633440609 347.948339623 7.55363472873
1.61149799616 0.895617092785 231.501837721 0.307827443773 298.311098918 9.25831666793
2.03722623215 0.999992308408 205.720607806 0.167069500861 314.618623318 15.8069498688
1.9281819863 0.826297445269 231.864677923 0.260725936484 291.097955997 22.8653328693
1.62221551747 0.999999642513 205.329660252 0.267399698408 302.187808826 10.3349065711
1.8777697286 0.900653509125 219.61826461 0.281437090684 332.895138279 15.5421772154
2.14254969877 0.999999630823 191.725360018 0.386039508672 258.978366022 12.5271804292
1.3093487794 0.99999986293 237.385719431 0.273295824792 368.915104131 10.9126773639
2.50492254716 0.999999256019 188.326911176 0.220004006132 309.363121299 7.14705139198
1.08994138714 0.999998673292 244.394391831 0.459378048496 340.622674381 6.0056177837
1.65494792315 0.555284286483 255.329390057 0.231407412424 347.224393319 23.826272289
1.53180288454 0.917319352614 239.378432378 0.235773901882 387.307248662 8.77384230421
3.18105483066 0.455927005706 222.520626364 0.210791371316 304.558556364 19.9357326818
1.46601742412 0.999999844065 223.387723401 0.309719469799 334.258035451 12.9051625106
1.57834823544 0.999999504691 222.374168496 0.451116698073 282.109320167 6.26291661971
1.81300741642 0.999999755319 209.222247655 0.183309190979 366.364228199 8.7662093044
1.38662341054 0.999999790132 204.386393573 0.38216858124 277.390313459 9.1421101747
1.9028102427 0.941065405354 210.125118814 0.203355233044 368.098620794 4.81113548102
2.77843288377 0.849652105145 187.026954592 0.257669011917 267.079586515 10.0454222493
1.62036101203 0.99999985547 214.70676227 0.256231823853 343.094930676 19.5593739243
1.53592336072 0.727025745541 245.134438262 0.388310616142 314.301158331 11.8547366528
1.87844518829 0.999999839809 222.264928164 0.248524811429 355.712911074 10.8458726403
2.18957549869 0.999999643993 191.605834738 0.200947482162 311.69351777 8.344466712
1.99547573465 0.999999680431 186.002518666 0.192638729961 347.196810875 20.3943692866
1.65112003514 0.999999721063 211.446267716 0.253709120082 338.031893098 8.47256219086
2.2571552738 0.692517994985 203.741252634 0.24154210166 320.773384662 13.0747794639
1.34402352026 0.999999843595 227.752495873 0.278952752868 362.511674767 6.64842914459
2.08781303357 0.999999810927 202.135840987 0.268229546529 281.522457845 10.8033453715
1.69842740427 0.999999803377 214.297795795 0.451989262228 276.302636389 8.71204291295
2.02729691923 0.790862359007 217.083768919 0.1535104516 378.476444829 6.77633689452
1.84880084575 0.999999609324 209.469342849 0.310898313249 315.885657416 6.81463255024
1.8258050849 0.999999821897 211.295995953 0.220885122943 331.377592801 25.1030456359
2.74475913109 0.910914405794 186.144912613 0.244337975819 296.768350306 11.0053180853
1.87222948256 0.49846012445 241.087161184 0.27656974908 333.126445174 36.6634623798
1.7897081761 0.999999697339 220.319277025 0.333408740399 317.055095788 12.0334224654
2.35767705914 0.9999997996 197.268756856 0.230108953588 315.289463403 21.4151897644
1.517207604 0.999999612197 243.032530947 0.303603455541 354.236260918 7.77272642381
2.71076654457 0.877234835608 178.248110337 0.34662044162 259.327874906 6.95004623102
1.25975784804 0.999999628947 243.295031826 0.40540945337 343.160013827 9.82770262463
1.45088570047 0.999999483894 222.610606438 0.359433910619 331.537745412 8.42384565585
1.89143399276 0.999999844863 185.835753275 0.292743076853 291.169553624 10.6452943019
1.35535567769 0.934268737423 233.940307306 0.43373087131 319.724946501 8.75777120068
1.58661848659 0.848532740431 236.265527307 0.363995932196 313.889049778 11.503103631
1.09549548322 0.999999583698 233.53815149 0.266013634351 411.55178635 11.8581310718
1.7115185269 0.920073349503 216.341104083 0.252771167642 292.50986113 16.2290150925
2.27494649785 0.999998251054 189.841224559 0.189770775444 354.465194408 8.81051808833
2.41308087956 0.704363499268 204.28843573 0.19265345153 379.59326552 25.1519078146
1.76763486626 0.999999375392 194.151564935 0.175454552165 392.60743505 7.46045864559
2.24552980654 0.999999897513 210.509836283 0.390138591219 275.874279122 13.9637153095
2.18108736627 0.627734321018 227.474240172 0.247463306055 344.088617156 9.14418831754
2.02617715939 0.999998659851 177.312635697 0.237498802217 321.561334058 10.3186970888
0.824839058167 0.999999802594 266.458418327 0.58458176387 278.000256294 8.62523826479
2.35530076553 0.961711525028 224.926635255 0.31588922462 317.561936752 9.27823485099
2.05840268719 0.999997342346 197.677946741 0.374932160669 267.581258485 9.21313082092
2.06101224975 0.999999710828 201.063738941 0.225291665019 321.33443774 12.6929769104
1.59533635746 0.999999707103 199.125798047 0.517928218335 288.450247952 7.05062683418
1.65697570664 0.999997714321 206.411922577 0.336163420867 306.620031462 11.5026407395
2.25901955475 0.999999789702 193.194474758 0.406834939705 281.211057394 10.0968749653
1.55353190312 0.999996299434 201.413302153 0.239031625963 314.769127012 19.6330774866
1.18562833995 0.999999632452 238.981884368 0.293367182624 328.755633938 6.38280536074
1.62383688718 0.831921137993 228.311105049 0.390057808547 308.638410902 6.00060084984
1.37143530976 0.996405214835 220.537683763 0.262873881637 352.38779208 12.0740429404
1.75258456636 0.999999175641 194.01643016 0.351692088993 304.542278648 13.8741571071
1.61995037384 0.999998927458 207.691467367 0.426176766468 250.298222646 9.744864313
2.25805899534 0.999998969959 179.743391435 0.163201792892 354.594016076 13.4704206347
1.91583487408 0.999999804837 201.247476758 0.148484443832 388.329085506 7.1922092045
1.10508173723 0.999999887789 266.446618106 0.330646145376 376.643786026 8.16771164913
1.84407311643 0.999999722789 205.032373513 0.181590689695 357.901044909 18.6731731536
1.92842165569 0.847865621953 206.950521002 0.272421326431 342.786078111 12.7309415198
1.39790113374 0.999999624402 217.145007972 0.306467063658 336.900491219 6.67484826259
2.3935953275 0.999998293572 191.333176216 0.212414883409 353.817120667 18.4658488948
2.37886748633 0.858792124647 215.86559052 0.465315533037 252.241581984 8.0839480801
2.72804274726 0.421946129815 231.061242965 0.143273337626 319.162123107 9.03696137536
1.63451940316 0.999999831713 219.414069904 0.421286894904 291.908694835 9.70035953315
1.85371296646 0.575280374931 255.226250113 0.194535430723 364.158798959 13.9143865937
1.14876788082 0.999995081226 228.324675189 0.295451304234 350.341602226 11.8228676641
1.47457146493 0.77242671361 247.56883901 0.4459726886 320.268837373 9.41600572929
2.15762374633 0.624290979527 218.246212695 0.109606798509 375.865810311 7.48491034816
1.45567249921 0.953672519252 244.115572632 0.419338231746 317.765501832 8.80943851858
1.4049085173 0.994499228199 224.312207593 0.186680805119 389.673968277 6.77421663963
1.96225952709 0.657604964222 231.644158525 0.270787298198 315.068180363 9.41214511289
1.99421385516 0.999999198345 198.192314363 0.194658777496 363.137134689 8.03009678594
1.9927099193 0.999999802134 196.452748369 0.226303656277 335.096819205 8.40520939769
2.02588891218 0.99999986592 193.637048034 0.248626720277 317.599045724 7.81262723926
1.56174129184 0.999999033796 214.883054445 0.403367299009 295.900241641 9.32927294717
1.92988614534 0.648131401959 215.356176885 0.236368081502 289.996029482 14.245771784
1.81529881682 0.999999817998 223.180067638 0.333499528291 310.537075138 11.9410478487
1.52172138779 0.999999800617 227.873010691 0.33631030244 317.26603749 10.8222817063
1.60101434887 0.999999868024 224.840315467 0.287520342795 309.57220146 9.7120152653
3.11072103076 0.639739707403 206.237756973 0.170012251884 300.267196905 46.1408600807
1.92783756736 0.999999633704 208.858348749 0.286091238121 278.248983555 7.57018853527
1.66891063191 0.708670440092 207.208962485 0.42316326384 324.350914967 14.7671228029
1.90161202895 0.869573100788 209.285608726 0.294976960254 276.971231059 10.3575435542
2.17828929894 0.999999649472 189.448729573 0.279864841466 323.623354302 10.8269950418
1.70741881189 0.966634902447 198.870398871 0.1946631657 353.17545754 7.54382329554
1.75195716823 0.999999882685 185.76672844 0.326540702314 282.423820217 8.49641842389
1.28015996137 0.999993384557 226.326010161 0.291272916931 353.722480521 6.32163122544
1.64695461158 0.999999863282 226.850416308 0.407091892353 302.836093729 12.47057884
1.69355115487 0.999999789876 187.912524567 0.29772557099 331.892215787 13.3225625493
2.03083660999 0.999999886748 210.591586717 0.441596107422 284.307644995 9.71383476973
1.82389397474 0.999998938141 174.348376221 0.243261488794 348.955229565 5.84386645913
1.85583075574 0.815848409681 228.301316995 0.430415634482 299.105914842 18.0872675769
1.38703043495 0.999999444507 204.355625995 0.316318517529 317.225127154 7.52534270274
1.68676049794 0.999999809054 204.667790708 0.346881897384 341.761492962 9.57422817991
2.05954297505 0.865973799813 207.903109803 0.344542581855 277.127761113 8.06862223511
1.9806449536 0.999999722339 205.427921455 0.33680355101 294.629178265 7.26035418036
1.21700818867 0.999999825889 215.308856915 0.364005888224 313.264346415 11.4820097984
2.17864481455 0.999999812553 195.489451116 0.220892783872 303.507369138 8.58340122016
1.4394321346 0.969249827045 241.939773036 0.428265415518 300.723139892 10.5714264361
1.71534521032 0.924870721463 226.567422443 0.235048771239 326.119893133 18.0649634745
1.5148393484 0.999999706918 199.292984475 0.211090355091 323.124221618 22.5787564248
1.55939086088 0.99999961402 208.917832839 0.319178071142 324.255257562 9.89622700798
1.68218596275 0.999999762474 201.577657186 0.24277251047 358.47563027 8.8113406802
1.85302010958 0.790063136938 207.069117145 0.256578517091 347.260721734 13.5204616987
1.57655216659 0.999997031217 215.753185374 0.236162715397 350.81202893 9.55656229749
1.8639074173 0.869061435948 220.730977948 0.203973683571 394.152711393 9.48247488776
2.03441882229 0.999999794805 187.77065124 0.235828814158 330.705915132 5.20259956823
1.97125827328 0.971170990462 214.000135374 0.305825266239 304.833907604 12.973534351
2.04731488984 0.999998915297 203.898705288 0.262538298559 348.331459164 7.57064468549
1.82163010787 0.999999428099 201.817348951 0.282793943301 343.45564207 8.92701509065
1.88369438381 0.999999727513 218.21459001 0.315413060902 327.104615773 6.85480909015
1.9330736678 0.845221694469 208.624724846 0.270527174062 335.744232366 15.1696549176
1.24496006282 0.99999988528 237.534658258 0.360091466638 351.349950834 7.01586380587
2.50486281161 0.607315419002 218.936756666 0.179126866033 347.583408023 13.0818798891
2.19200665952 0.99999845491 180.732905216 0.244079152396 304.305148583 13.0246249682
2.43738605965 0.999999713445 183.802452839 0.144147646246 336.569527364 13.2790614324
2.03152372702 0.886988064421 197.371724875 0.379824814675 292.214263449 8.81873398701
1.95800874958 0.709623827891 212.422893781 0.347996577892 278.810279492 18.0622953567
1.25754749392 0.88211236076 236.848577779 0.39612718955 340.757404304 16.0300007413
1.11022918081 0.999999530942 239.05807251 0.239629990227 378.632698198 5.7994509837
1.81162012058 0.999999900482 204.517614023 0.597197932119 266.513641984 10.5635791394
2.13055404985 0.999999737923 196.006438675 0.22353047798 332.606379067 8.12783291639
2.17721016216 0.702362287085 224.103495472 0.209340745126 354.364253963 31.2392260578
1.23939953856 0.953124480745 246.611501442 0.351113631449 343.834943106 6.39217802961
2.41567038595 0.999998996357 177.812430864 0.210552851017 354.143504708 14.3379865265
1.61003274601 0.999999836607 219.112373615 0.284042455582 316.34219161 15.3999793898
1.69896973712 0.794646918445 221.033392532 0.259386136885 328.953195146 18.2589754836
2.25032569801 0.888332274887 198.604459757 0.235985828347 323.646981422 31.9648582163
2.18093818005 0.999999518066 189.263427282 0.331997988936 277.513738903 11.4700012615
1.88039844251 0.999999313204 211.011757936 0.204134081382 328.284001548 9.62279629952
1.5790798058 0.999999821033 216.647411853 0.3452625575 321.909210315 6.35560985566
2.01164455649 0.899975949202 220.511830749 0.383727306806 310.632658935 11.1028217942
1.75756288412 0.999999831252 211.92967961 0.231019050125 359.10720857 8.26283991185
1.68838018011 0.912260677164 217.507135949 0.312713932629 320.199858252 7.55020785591
2.10640429543 0.640695965344 238.405104002 0.338886019099 293.537642969 14.2099261173
1.56429644238 0.953477157186 228.705862564 0.185213683893 425.94879112 19.2719528097
1.47699611985 0.999999886208 220.239987482 0.289671596852 374.350015817 15.4607790708
1.96063579261 0.96032776039 211.300045831 0.313981907858 311.531527616 12.1837800445
1.40700774365 0.887556524666 226.210332036 0.200519881115 404.331668968 5.89522822229
1.40894452216 0.833302697181 238.350946021 0.330378422582 331.942489709 10.7451576032
1.89514521298 0.97080025754 192.25401757 0.37739140081 292.85791214 6.70254046927
1.79526872257 0.999999745129 212.672860155 0.245548604595 328.012505949 10.1439832085
2.75921776538 0.313410571347 257.784316412 0.0850210744726 377.32666329 22.6936582305
1.51127200754 0.999999714334 239.291560048 0.494302106835 286.199203166 9.14645089999
1.46486293651 0.999999244226 179.787168483 0.360702625282 301.430271717 8.24084150865
1.78806882078 0.999999713902 200.934020019 0.389481238677 297.689751852 6.23535037594
2.49451934664 0.999999623207 192.521084771 0.22956587779 337.431754105 7.27293399666
1.30856007696 0.999999785336 206.346459747 0.321233113387 305.943380516 13.7366072893
1.84025565342 0.999999295187 187.32337466 0.259984578821 299.764984559 6.99307386088
1.58441467168 0.999999679385 208.320721216 0.336362090172 308.010826897 9.4268576286
1.78711471732 0.821505405139 229.521096593 0.24595760524 307.280451603 8.47548398219
1.49365282365 0.999999834246 221.599655533 0.33467297349 326.452428543 7.52289623099
1.34056569179 0.999999874584 230.608853791 0.401227578084 306.132065011 8.34067462773
1.32827784327 0.999999826131 234.519994651 0.432424455372 282.779611996 12.0977008164
1.01385617679 0.999999926173 243.593883349 0.511625972965 303.149710454 6.83302727202
2.29671124341 0.999999811588 184.829102343 0.210324025915 280.83240959 6.94540946735
1.32183508583 0.999999171945 188.973381064 0.556649414933 298.237603224 13.3402776555
2.11880021861 0.760595962956 235.187032806 0.420176536544 279.762591454 7.47008300436
1.58406616713 0.999999732046 191.189305206 0.274359153939 313.854674847 10.1941424013
1.34881079084 0.999999801904 199.327329584 0.335059314841 339.440591076 11.0274669178
2.29280959219 0.999999820247 198.993823034 0.15936377845 361.044155537 16.1041918351
1.28392168564 0.9999997522 221.180840152 0.340562569044 335.37529607 7.06176315936
1.53616250831 0.999999610814 231.904054995 0.406647540234 323.319965796 11.2035397384
1.8614848829 0.93356231729 205.648591478 0.329994989324 324.724720733 9.6212730642
3.59578053999 0.337922451183 215.143125343 0.179639824548 297.106860928 13.7760418492
1.65801501972 0.999999843718 213.144989747 0.2463978443 329.659507521 15.6380562908
2.3135406535 0.999999753496 199.992901881 0.183647115041 351.169137525 8.87376172968
1.45014175668 0.999999860587 218.838468006 0.262190810007 364.71323809 5.39910430076
1.48483763618 0.968733440868 239.123063366 0.424424021522 323.796661642 20.7078943884
2.2528627408 0.999996597737 186.559052769 0.195482792323 340.833634346 4.79562584483
1.68297661363 0.913713372815 224.295442974 0.456193011631 262.351655676 7.59939345673
1.87379295413 0.999999475965 192.229137095 0.301460656318 299.227521499 8.68303927194
1.75794296897 0.803186738401 233.318740591 0.297885591545 269.703350526 16.2703017994
2.01629971608 0.999999768825 186.148041449 0.266727648553 321.220873848 8.7404438303
1.42620998345 0.999999847653 194.911645194 0.367949821826 300.493819525 7.93639950527
1.6522057833 0.834447286754 209.850674183 0.206208435878 392.44954586 9.95921610196
1.74321863611 0.999999833965 225.316388723 0.35923064121 288.772374217 7.34679035309
2.40697475284 0.871922233343 190.973546598 0.246660246511 298.919097521 16.1916632308
1.99671023049 0.762522887855 210.385627342 0.286970859297 269.838158561 7.21648608619
1.67579702892 0.928402168703 235.151275111 0.268494153352 351.734746669 14.3182638977
1.88716915428 0.908991513732 196.081194845 0.429465906641 266.247243733 5.56940639478
1.68378384013 0.999999537583 200.068627417 0.217857264886 294.298778619 8.95886487927
1.33440229977 0.99999973327 223.168323108 0.498370409132 290.822139652 9.82676844525
2.30991042405 0.999998930565 184.621564821 0.234595501528 301.606042317 19.3489093922
1.94139802012 0.999999387856 223.727864809 0.277303014429 290.64819448 20.9625719194
2.14858785763 0.999999533301 187.386126043 0.363069835851 267.795929704 7.07648942283
1.65467693436 0.950029397467 235.606791748 0.374301848835 299.211167585 6.90820032279
1.47191598354 0.766892291176 218.243354202 0.29106797104 334.474242078 8.43716080679
1.70788015952 0.999999579323 223.667136481 0.341214419204 300.707621247 10.3492612058
1.64807241188 0.999999727351 220.668226099 0.192103120931 401.157784138 26.4966466456
