"D" "g0" "sigma"
4140.23553245 0.999999985463 6.00930246877
4129.19317552 0.999999986547 6.04468316837
4001.6145903 0.999999989076 5.89635794698
3941.94361328 0.999999987135 5.96995950811
4341.23939588 0.999999988521 5.92515563865
4881.16473596 0.999999987644 5.77105537666
4649.02283834 0.999999978451 5.77776032781
4301.63739913 0.999999988554 5.93848490256
3826.01445124 0.999999987864 6.18323275965
4040.85798396 0.999999988297 6.17064264083
3745.18547073 0.999999981067 6.38942476112
3943.5555794 0.999999983218 6.27247371698
4195.90903486 0.9999999854 6.13541806359
4014.63828055 0.999999991575 6.45241776305
4575.95379816 0.99999998934 5.63438330265
4777.31488512 0.999999989052 5.88909738996
4121.91519589 0.99999998542 6.07633729979
4289.45157925 0.999999988106 5.85410643031
4348.36304904 0.999999985049 5.82360674783
3977.15851435 0.999999989359 5.90815533996
4526.70911426 0.99999998515 5.91823348793
4089.03890945 0.99999998824 6.08478899397
4352.67874212 0.99999998607 5.7477294609
3600.30436771 0.999999990012 6.41307689708
4324.61187567 0.999999985983 6.10450654077
3790.67474454 0.999999986269 6.37656958492
3915.90354634 0.999999989413 6.32698892938
4049.42051303 0.999999987092 6.19860145533
4471.53981949 0.99999998764 6.17036895397
3908.4269225 0.999999987494 6.27261001325
4345.45484064 0.999999988723 5.90943049277
3837.21744392 0.999999987331 6.47567346047
4273.6238504 0.999999988111 6.16518078178
3649.30089167 0.999999985732 6.48738436175
4135.58598851 0.999999989594 6.20749946478
3602.46156596 0.999999987316 6.41052182236
3829.27364614 0.999999988377 6.26984962319
3476.23950866 0.999999988343 6.64498254968
4188.35209852 0.999999986347 5.87660695985
3839.53870965 0.999999983398 6.01174631594
4643.65420636 0.999999985818 6.0475295472
4529.65972338 0.999999988274 6.10583945297
3867.90380975 0.999999989055 6.36675408707
4069.57914572 0.999999989083 6.29891237696
3735.04888544 0.99999998967 6.34915047402
4346.55150284 0.999999988797 5.80135031098
4493.2711383 0.999999983437 5.93681479991
4106.89099669 0.999999987175 6.16431114394
3807.85370218 0.999999988626 6.39548590904
4164.87739803 0.999999986192 5.89919585782
4361.14340886 0.999999985418 5.88311670386
4615.3959714 0.999999980232 5.6930610328
3989.36963101 0.999999985864 6.08687227802
4212.23462854 0.999999987467 6.04783223854
3708.59087871 0.999999987236 6.50863675044
4277.3789018 0.99999998869 5.853313493
4158.65732611 0.99999998797 6.17239319204
4183.53066596 0.999999985272 5.60546674945
4173.42742818 0.99999998699 5.86624215188
4788.03993931 0.999999988804 6.02936292955
4164.19508573 0.999999988397 5.8503148398
4453.46607714 0.999990000012 5.70910518158
3844.71216546 0.999999987743 6.32928314455
3955.5030877 0.999999985388 6.14724904749
3989.71314473 0.999999983506 6.06131243891
4206.28790159 0.999999987054 6.11331734974
3921.74412661 0.999999988926 6.55324396312
4115.76498973 0.999999988803 5.74585524233
3509.67241488 0.9999999868 6.65662035179
4134.3885489 0.999999986842 6.06392878345
3776.74656624 0.999999987883 6.4431895723
4189.46444996 0.999999988222 6.25986514612
3116.53067583 0.999999988326 6.54884109724
3940.24038362 0.999999988191 6.21358278111
3775.09365245 0.999999987464 6.32990112389
4043.36269388 0.999999989225 6.33821741123
4005.60874033 0.99999998898 6.24404803028
3972.67390669 0.999999988989 6.10414553562
4405.96673568 0.999999986821 5.72371541582
3869.7523881 0.99999998852 6.1231711673
3449.94822444 0.999999986945 6.40361014497
4031.12318802 0.999999989997 6.15602090608
4245.34856004 0.999999985614 5.77346615823
4448.69951929 0.999999987994 6.01146948177
4646.74467873 0.999999985355 5.89125277451
4142.15698131 0.999999987966 5.95828642402
4415.99772575 0.9999999897 6.04161561866
3623.6198972 0.999999987285 6.04491970984
4334.93132912 0.999999979329 5.83595209935
4426.47621318 0.999999990147 6.16777811664
4072.03211662 0.999999988944 5.97793442641
3640.84788118 0.999999988259 6.29861642657
4406.83659803 0.999999988218 5.7942032912
4281.32885796 0.999999984898 5.96955345486
4715.26751871 0.9999999865 5.75524910336
4110.57341062 0.999999988896 6.24481745726
4402.43949049 0.99999998717 5.72686967433
4076.67642911 0.999999987941 6.25550415382
4209.89519734 0.999999983401 5.73227102592
3902.10960664 0.999999988232 6.29195053307
3475.56528913 0.999999986649 6.49647744087
3498.1077038 0.999999985775 6.30295095002
4054.22950316 0.999999981163 6.04570112337
3797.7543128 0.999999986536 6.13570873069
3984.15854446 0.999999983704 6.0670299429
4151.50025727 0.999999982976 5.81260919014
4988.82461773 0.999999988619 5.92498778763
4049.8485839 0.999999986478 6.08740116932
3552.98754622 0.999999989863 6.34765503212
4188.24849352 0.9999999882 6.03514387558
4503.15916912 0.999999990233 5.83639286728
3800.32842481 0.999999987653 6.18525532134
3736.98152485 0.999999990144 6.25547260709
4555.90001803 0.999999988325 6.0378276256
4123.74028442 0.999999986917 6.02559656387
3910.20291863 0.999999982327 6.13153697906
4669.71984281 0.999999979993 5.7713671277
4365.69079284 0.999999984223 5.98448794871
4217.43700551 0.999999988777 5.87338070824
4776.65003764 0.999999987822 5.83558566475
3776.7816325 0.999999987112 6.23727383551
4080.12225015 0.999999986179 5.88196435689
4616.00534487 0.99999998905 5.73814903648
4354.08778027 0.9999999887 5.83028398907
4469.63964516 0.999999989311 6.00369660647
4342.80027147 0.999999985364 5.99420110135
3814.98956783 0.999999982647 6.11699316133
4580.40926294 0.999999985208 5.92692712602
4387.72803927 0.999999986757 6.03346199902
3601.65789994 0.999999984775 6.51772031859
3754.06452218 0.999999989331 6.19691140332
3699.3483631 0.999999989415 6.41599616854
4127.76063534 0.999999987537 6.32233410229
4135.68961387 0.999999989379 5.85286905601
4604.52530152 0.999999983213 5.93914974683
4206.44196712 0.999999987262 5.93269622613
4422.83765647 0.99999998943 6.18241367834
3639.5919125 0.999999986359 6.01301901226
4277.65874557 0.999999990914 6.1496313867
4078.82380737 0.999999986632 5.98364728573
4306.09765997 0.999999989331 5.95803336864
4075.58562742 0.999999990179 6.32860757543
4509.81683761 0.999999990306 5.98988059812
4154.76729135 0.999999986654 6.22391561369
4386.99244802 0.999999987899 5.78841702903
4024.18291119 0.999999983589 6.01351095125
3785.92888552 0.999999987452 6.05599174373
4499.31386036 0.999999985438 5.7587907658
4643.33117209 0.999999983338 5.63515486034
3456.90945155 0.999999984747 6.40897123628
4311.80054515 0.999999986649 5.84534908288
4051.55654743 0.999999989808 6.11041065837
4566.9642382 0.999999988038 5.90512906055
4221.54539968 0.999999989728 6.19280186652
4689.43779166 0.999999986008 5.94228464832
4135.37144947 0.999999987834 5.96493424073
4465.11326024 0.999999988779 5.98508043299
4115.71127077 0.999999983315 6.19159676178
4060.5585899 0.999999986369 6.17494823401
4056.782906 0.999999987091 6.16657663616
4391.75282677 0.999999985757 5.97193090002
4158.56449415 0.999999990205 6.112559013
4587.35179796 0.999999987031 5.62470621914
4022.02456775 0.999999985849 6.04084935927
3795.60826193 0.999999982667 6.15117586253
3678.18698439 0.999999984088 6.14814061803
4569.50207112 0.999999987785 6.05878468486
3825.15064639 0.999999984965 6.11909773181
3207.30307279 0.999999987802 6.54439947084
4262.71300048 0.999999986787 6.17579992577
4109.00702342 0.999999990869 6.0892368256
3551.11814429 0.999999984211 6.33620430442
4040.50654099 0.999999989944 6.31711889545
4912.37183604 0.999999985538 5.78842416157
3432.56471381 0.999999987161 6.22659384321
4803.50864121 0.999999989788 5.9526611315
4239.35459976 0.999999988463 6.06920059673
3685.81358405 0.999999980884 6.26037402081
4090.276152 0.999999985556 5.97225634245
4681.05677478 0.999999987624 6.00390293207
4423.87159059 0.999999989328 6.27061617758
4721.10720548 0.999999986837 5.83864934965
4162.03126495 0.999999989217 6.28747131016
4188.75689781 0.999999988773 6.16624160635
3828.08493443 0.999999986426 6.38558195647
3868.31327777 0.999999986609 6.04683683728
4793.22245344 0.999999989282 5.95069919452
3742.91483429 0.99999998687 6.30119235141
3835.19073877 0.99999998789 6.44050036758
4149.49412902 0.999999987258 6.08535923786
3969.73136243 0.999999982979 6.09457837356
3717.59573792 0.999999983011 6.23767623549
4095.45208606 0.999999986142 6.02910820648
4083.9579634 0.999999987355 6.08990522719
4525.25214277 0.999999985573 5.7938738201
4654.04049407 0.999999988111 5.89600734404
4404.87335472 0.999999987884 5.80779165208
3762.66341567 0.999999985934 6.33093574224
4577.9940986 0.99999998934 5.88417521021
4075.03896828 0.999999988061 6.08659965666
4670.99366381 0.999999987545 5.58920616284
4146.26006512 0.999999984796 6.06432137368
4058.31109707 0.999999981215 5.94141439391
4018.28031048 0.999999989859 6.23082901378
3883.88431364 0.999999987809 6.23596805974
3977.01137519 0.999999990969 6.01093594096
4174.73825667 0.999999987079 5.91430722603
4651.18060206 0.999999980799 5.65142871926
4188.30412441 0.99999998641 5.91350048318
4455.94156796 0.99999000003 5.77517169331
3973.28927866 0.999999988236 6.09088973317
4560.59366392 0.999999988461 5.95565355412
4359.44741542 0.999999988414 5.92004733432
4045.18626801 0.999999989196 6.25171553665
3541.28594833 0.999999988068 6.13954576522
3803.04800961 0.999999984629 6.32441219948
4466.69083632 0.999999986173 5.96083572414
4548.54761754 0.999999990166 6.12172801441
4216.82508228 0.999999984202 5.89838945807
4361.55137341 0.999999988069 5.89454531933
3885.3630414 0.999999988607 6.09365476477
4686.37394432 0.999999987534 5.7124659178
3438.99149618 0.999999980255 6.29021334171
4542.2061718 0.999999988281 5.80198556854
4154.65652285 0.999999990399 6.152467037
3892.48328443 0.999999988218 6.26462876726
3860.33818701 0.999999990787 6.48706422057
3999.26223668 0.999999984226 5.91157059097
4500.61791871 0.999999987383 6.07676149028
4190.4599841 0.999999985856 6.11696655553
3821.92039936 0.999999976029 6.0305265577
4309.09300795 0.99999998902 6.0727984205
3897.58342632 0.999999987807 6.28429053502
4639.07954167 0.999999985905 5.69579005543
4381.53746737 0.999999990483 6.16501477325
4342.28472948 0.999999989862 5.85304357428
3508.13288485 0.999999987988 6.42907362154
4509.46517424 0.999999988142 5.88810400924
4454.84628116 0.999990000022 5.74911409323
4071.88387313 0.99999998737 5.99057307933
3982.54426886 0.99999998711 6.05604964884
4130.27050377 0.999999988788 6.15283904949
3663.35225767 0.999999990271 6.60027272388
4119.2871527 0.999999984362 6.17594251214
4571.81146599 0.999999988212 5.71886675318
4486.6235257 0.999999983646 5.71150691829
4758.9452903 0.999999988723 5.90459775696
4299.16183427 0.999999987881 6.14048071004
4203.88167995 0.999999987579 6.1631230128
3983.87336091 0.999999989019 6.00390782267
4267.89886945 0.999999987706 5.9344884375
4166.21502628 0.999999989581 6.03251638772
4111.79667497 0.999999986743 5.88862017721
4210.93913259 0.999999986288 5.91620524638
4139.26638066 0.999999986762 6.14382387373
3846.3919868 0.999999987378 6.00447542674
4381.80074212 0.999999982236 5.67328285216
4434.3535096 0.999999986729 5.74590097732
4115.88950815 0.999999987885 6.00878701918
4313.32122957 0.999999989862 5.87987035005
4496.00111014 0.999999984375 5.86575183508
3597.23059149 0.999999988423 6.4567548225
3784.73729786 0.99999998928 6.40873208881
3787.29543725 0.99999998867 6.31626782958
3741.48727193 0.99999998638 5.88737250763
4396.76550388 0.999999987849 6.08237997454
4008.6996734 0.999999988419 6.28977677395
4100.40621729 0.999999991423 6.01181792406
3844.54612105 0.999999989162 6.16315479686
3866.31630191 0.999999983908 6.44328476915
4063.8715487 0.999999989175 6.20813125415
4391.65572212 0.999999987142 5.9487874485
4343.078961 0.999999989211 6.07538896885
4066.94255964 0.999999986588 5.88230913343
4445.08370615 0.999999987409 5.99195822267
3726.40218368 0.999999987409 6.22777893332
4106.79399224 0.999999981057 5.76721811643
4437.94102442 0.999999987724 5.87164723465
4018.43173202 0.99999999041 6.10705627722
3828.51225681 0.999999983862 5.87671604355
4346.96067678 0.99999999091 6.14083400882
3754.24480309 0.999999977723 6.02340607074
4332.15090208 0.999999979216 5.59561139286
3908.3122891 0.999999983289 5.96577264799
4455.77200868 0.999990000026 5.77267228349
3730.82311915 0.999999986494 6.2623918851
4169.09961076 0.99999998675 5.96880605894
3886.34354359 0.999999989778 6.35907170511
4475.14784339 0.999999987285 5.54333417185
4644.98151584 0.999999987786 5.65663329066
4596.15384632 0.999999987042 5.76655454058
4646.21264579 0.99999998778 5.95789388017
3954.13406556 0.999999989116 5.9186197658
4036.69336469 0.999999987013 6.01341984839
4300.3583014 0.999999988051 5.99893617965
3760.72540552 0.999999983933 6.35894031982
4117.15574978 0.999999987027 6.17809403272
3994.07432598 0.999999990819 6.43847824187
3870.24535922 0.999999986352 6.14842442488
4127.20678955 0.999999985107 6.14385082525
3979.80488676 0.999999985837 6.10934199381
