"D" "g0" "sigma" "kappa" "logLik"
0.0317341247724 0.999999945191 1383.80940405 60.7440947607 -265.425
0.054790122439 0.999999891407 1171.28035008 59.2070463863 -338.621
0.0480368517186 0.999999678707 1132.87154783 58.5320861943 -275.839
0.0395559507371 0.999999762685 1261.5657999 62.8046237439 -283.976
0.0386661130891 0.999999344598 1249.84502731 98.7499012101 -258.133
0.0440476527475 0.983981507263 1231.69686937 93.215214637 -291.729
0.0361918911507 0.999999803119 1302.47888947 88.7917516253 -265.83
0.0345442868754 0.999999874971 1315.17072423 55.3735698988 -279.062
0.0307174924385 0.999999874453 1302.93404927 212.224018987 -220.272
0.0516787335147 0.99999937583 1193.34074612 36.0276351103 -333.986
0.0332087357613 0.999999372867 1380.54143654 72.3744748258 -276.542
0.0559733687178 0.999999944722 1103.63047727 103.109439255 -294.127
0.0338375594211 0.999999847238 1357.87560335 41.4810314344 -286.526
0.0367402780421 0.947111289113 1358.93203416 71.6122534553 -293.653
0.0313287434883 0.866305909766 1535.03768068 58.0734897928 -298.225
0.0428420160459 0.981054493509 1242.38936501 59.870399474 -296.188
0.030124920336 0.826435944211 1558.70089981 124.552897194 -282.921
0.0465836863528 0.797099037671 1253.03727752 93.3669610984 -291.41
0.0251574666654 0.93459431731 1520.8684644 70.8659311294 -254.915
0.0370875308242 0.999999871902 1382.57362525 154.506150037 -293.945
0.0513741171826 0.999999737552 1070.5877276 57.2268581947 -267.769
0.039352597847 0.999999869611 1256.18925138 84.4952590439 -285.237
0.0491451446205 0.999999776376 1173.33051575 66.4134644089 -302.122
0.0418753193232 0.833278729676 1414.5628856 70.4886414773 -336.4
0.0497794266918 0.999999946442 1202.30976819 93.2641211769 -317.306
0.0196485333559 0.999999935504 1625.6341274 73.286380942 -223.127
0.0386154480614 0.845109468639 1316.80676249 80.0366854632 -259.411
0.0268264460646 0.999999597175 1464.89819199 93.4326229109 -253.202
0.0505357139469 0.999999869887 1171.19564527 63.6438671327 -329.569
0.0360079266404 0.919957022149 1385.1479234 63.5228245923 -294.544
0.0485509671355 0.932437644987 1109.75001067 93.4366509826 -249.057
0.0475053391069 0.999999928504 1139.44234986 79.932140008 -281.785
0.0447223735822 0.999999869649 1125.20203526 88.406872835 -248.842
0.0353382212381 0.966242961502 1331.99349476 68.6802631932 -281.166
0.03339450938 0.999999901035 1395.33998654 45.5512987033 -289.333
0.0625232193796 0.838991256798 1141.88500802 58.0663169463 -329.941
0.0527122140381 0.977505821387 1210.00154141 132.979073264 -329.454
0.0391634619179 0.999999888138 1177.58078099 101.29795934 -235.861
0.0389734533535 0.999999955347 1305.80200177 64.0422863782 -300.972
0.0435530472798 0.999999855458 1191.97789878 57.761617101 -278.16
0.060641008881 0.992495822817 1067.6161577 92.3203894924 -304.129
0.0614800432786 0.999999897783 1090.35837627 76.7624179696 -340.329
0.0368120872674 0.999999934389 1353.48513179 70.0040452534 -286.988
0.0401642297199 0.999999960022 1243.00774309 83.6923102993 -274.985
0.0245818604361 0.999999934535 1665.56678344 76.025286781 -290.476
0.030597389622 0.942530777522 1434.75430889 64.2534392898 -273.055
0.0220238888238 0.931548190526 1752.80606262 69.5229677678 -288.448
0.0487396750737 0.923684389567 1119.09901797 81.2423953424 -262.736
0.0732619714894 0.999999801717 952.366975677 61.1618967916 -310.271
0.0381290510276 0.938348525075 1336.98276962 138.275575976 -281.771
0.0642720993094 0.923079682724 1091.87668439 143.56430277 -327.779
0.034872242316 0.999999892184 1308.78163173 51.2964626485 -270.351
0.0411487577345 0.999999425617 1357.96123337 79.8534524208 -330.588
0.0458872906339 0.920840825846 1285.39631795 70.5192373527 -325.858
0.0442697306591 0.934065025573 1189.48392728 118.394385605 -268.858
0.0591526005955 0.99999986128 1182.69398024 73.7446219724 -374.464
0.0340473632621 0.852580150395 1370.502661 50.7545211273 -253.943
0.059444181244 0.999999891073 1122.71027948 87.1452735407 -329.94
0.0385526671698 0.843137937259 1318.88848172 77.893778923 -270.133
0.0480033673922 0.99999990201 1172.42131099 62.6373672396 -294.457
0.042244016063 0.903313577794 1231.27014302 148.82664329 -266.201
0.0394699173345 0.999999878848 1355.30303988 76.306928795 -323.005
0.0324108639926 0.995749216446 1360.74457329 63.7583396368 -263.69
0.0484749684837 0.999999767318 1189.25471069 67.7612200653 -302.716
0.0490944301879 0.962312392967 1164.53414769 74.054785624 -288.456
0.0345547829239 0.999999916994 1286.01702204 85.5490058358 -247.2
0.0404999017656 0.67202880848 1416.88356304 69.7309555923 -269.356
0.0305532182887 0.999999928445 1400.94248478 119.987998688 -259.821
0.0347340184392 0.999999601019 1358.23918518 79.303435367 -285.469
0.0378547870827 0.9858581386 1365.34775589 89.0679666904 -303.155
0.0371344399674 0.999999868528 1373.1915521 71.8182510887 -308.077
0.0403307059971 0.999999461166 1266.08229936 67.2095323018 -287.493
0.0465385036064 0.999999922446 1110.53874715 88.5400074079 -266.62
0.0339118322312 0.982212137503 1305.39588759 65.876540302 -259.444
0.0362277013943 0.996320137763 1246.78990304 91.5816010197 -249.262
0.0524578536165 0.999999459199 1074.452506 110.978998773 -261.124
0.0407755085252 0.92556289566 1313.99834369 75.8909868328 -293.919
0.0484254608635 0.999999890296 1128.13516421 92.1393234875 -268.953
0.0622118973004 0.951694874032 1119.41495516 67.792934742 -340.795
0.047058462127 0.905281642065 1212.8564195 63.5915418582 -297.206
0.0483680190344 0.999999796428 1112.85415583 53.8395800254 -277.295
0.0472163963483 0.999999930055 1205.57204296 64.9088993672 -310.419
0.0244626330304 0.999999881175 1680.47158532 110.277309492 -297.455
0.0374509739887 0.999999680884 1306.56531939 49.2410487823 -275.994
0.0672945071889 0.999999929843 1094.34857557 79.4726412469 -355.613
0.0509513242708 0.901460406086 1188.54888025 44.9288296933 -315.345
0.0280806045083 0.999999924326 1452.38899257 80.2317831179 -258.712
0.0607142319753 0.999999787397 1064.52183075 113.297375807 -303.12
0.0321983456564 0.816407505966 1408.51387392 139.310642403 -238.819
0.0418193574214 0.970614200969 1228.14660546 94.2027602331 -268.582
0.0301897495891 0.999999943545 1459.72643396 115.626632366 -270.449
0.041337213097 0.954448441559 1275.96345709 92.4324015154 -286.693
0.0370675656836 0.916032853969 1263.66754548 98.1828692354 -245.593
0.0428517082929 0.999999897456 1275.53080083 104.285105772 -307.597
0.0351923740149 0.999999830861 1367.25955319 88.9768985105 -286.078
0.0575294134553 0.910436564534 1133.83208109 58.4388794519 -327.428
0.0362626911832 0.999999661382 1407.18574364 92.493530816 -314.817
0.0410594247491 0.999999825852 1279.42798941 52.6307125132 -303.158
0.0556069013058 0.997998128505 1101.0185039 79.3644446884 -296.66
0.0415931966646 0.999999921014 1177.29185833 56.7927169539 -265.496
0.0684330192513 0.999999789168 1061.23640883 47.5059126195 -344.545
0.0261750343622 0.999999838848 1367.08901157 84.3479514174 -209.396
0.052657898042 0.955269924633 1183.91882714 47.4203871749 -334.387
0.0505168712417 0.866813046584 1326.14813556 85.1442537835 -369.4
0.0479454059787 0.999999557047 1211.0622459 93.5493988423 -316.447
0.0539617744932 0.999999878652 1180.57088186 79.710664045 -339.013
0.0429722119 0.999999929295 1289.42873879 111.859512714 -305.788
0.0472824795983 0.941039545176 1257.37310057 50.1710134836 -329.641
0.0360035984359 0.999999889935 1220.1912615 92.9623296164 -237.749
0.0616839551659 0.999999813852 1021.97913571 63.035946978 -294.792
0.0502017966086 0.999999256945 1189.82742579 56.194301538 -327.016
0.0447606379739 0.999999559147 1231.51407969 86.5565748532 -304.038
0.0409308115179 0.980216156129 1129.7398603 48.3164829023 -236.903
0.0410395883943 0.99999995933 1237.79003748 76.4447153364 -283.878
0.0390540139117 0.99999997078 1179.29088004 57.8475804681 -245.922
0.039995017298 0.979865743908 1208.717665 73.9657526948 -258.501
0.038353427656 0.999999885386 1375.4588536 80.3967026633 -315.697
0.0296526053711 0.999999935847 1359.51408524 62.5963738172 -243.484
0.0531472205134 0.92135673313 1147.5926078 73.3474098277 -296.949
0.0520110254865 0.967227097906 1194.17669841 70.1763611711 -325.332
0.0407263572866 0.999999856518 1301.28369781 46.8853063372 -313.783
0.0500934571601 0.999999940809 1254.82806681 132.028877781 -343.197
0.0603867394977 0.999999790531 1005.30058379 91.8813707053 -271.468
0.0234204905469 0.90659402317 1664.94006419 80.1253828241 -265.185
0.0540083860967 0.999999738914 1095.45396999 50.9291465484 -297.857
0.0500492391975 0.999999465305 1019.54191807 86.173613453 -241.831
0.0332468297337 0.999999957457 1379.72753115 64.6910105585 -277.089
0.0453883458595 0.999999831103 1182.98751912 72.7853552737 -283.749
0.0392367155433 0.999999887547 1301.27775884 73.4515566655 -297.304
0.0476664419047 0.999999767104 1161.16121257 50.0247591671 -288.217
0.045486201472 0.99999995172 1197.68191564 86.1370331878 -289.276
0.0630454327633 0.999999707866 1069.75375088 76.0563341471 -324.698
0.0269056993352 0.951196732019 1550.01967213 123.024067603 -271.082
0.0449273312997 0.999999789086 1244.7475046 81.1953572023 -300.77
0.045356120526 0.919760380965 1270.14855165 77.3013539592 -313.773
0.0337878652834 0.936388206949 1432.84615073 94.7287295725 -285.865
0.04479710769 0.999999952842 1132.79270645 142.508480644 -248.727
0.0422502072217 0.999999945182 1123.00343259 118.667117491 -238.811
0.0397105998085 0.95483601897 1137.27136334 69.2880246627 -232.516
0.0345000766844 0.99999995505 1325.55641534 84.2367239926 -275.507
0.04310164059 0.999999274035 1215.09254304 83.4388474353 -282.308
0.045981624619 0.999999965218 1198.86509239 55.9284304241 -297.569
0.0418509388256 0.983278447334 1205.71731417 72.1645542347 -275.199
0.0533142324732 0.999999921813 1201.58752417 98.9276267946 -334.277
0.0536643318672 0.999999900885 1149.35950058 74.4829869679 -315.415
0.0358964818981 0.99584600911 1363.94570497 44.4344523289 -300.97
0.048088460991 0.999999890718 1108.11934699 106.768040961 -263.731
0.0582409698247 0.857885960617 1067.52982764 89.7723364963 -270.692
0.0626598772868 0.990596518474 974.711418026 48.8378943005 -270.569
0.0677637435054 0.875251831495 1007.77284668 86.1691849606 -285.22
0.0407158662341 0.956559012281 1335.10159031 87.8009017118 -314.828
0.0302967634314 0.999999935225 1355.16730015 106.778087714 -239.492
0.0756101203869 0.893711160499 1043.23516832 73.6433168451 -348.591
0.0261626975639 0.871024665434 1614.86758443 68.278604618 -272.764
0.0407871042496 0.969729296451 1328.48891331 79.4088517592 -312.811
0.0384397752518 0.999999780189 1262.60519948 58.4886366544 -268.451
0.0262722010813 0.999999876047 1546.36034259 56.5928587895 -284.568
0.0480289114035 0.999998910771 1148.77943721 56.7397326626 -298.543
0.0422989643312 0.908935886618 1313.17436127 65.6580383633 -309.763
0.0356176643734 0.999999939391 1358.83560182 62.5430370149 -297.971
0.0667870925231 0.963759914377 1134.57497981 79.4661595329 -371.479
0.0352699230932 0.99999993811 1301.15321072 58.6837922185 -270.711
0.0421518903115 0.996629416283 1263.45290407 87.8277351242 -290.786
0.0734225380494 0.999999840165 993.661573899 62.1894532749 -330.092
0.045051031794 0.999999878287 1129.46840654 47.9320644686 -259.748
0.0556326812395 0.999999779628 1085.84990775 107.414081435 -282.894
0.0223843382718 0.845084820258 1502.60886565 102.395507318 -208.136
0.0255181287212 0.843003372415 1652.43722743 65.8497715499 -274.184
0.0311098563577 0.999999925728 1367.753649 82.8806172827 -254.077
0.0613840622776 0.969488796227 1075.1397025 90.067391622 -316.812
0.0320367665729 0.914596008284 1434.07754078 56.3482602477 -281.33
0.0571021668838 0.978390354214 1180.24803439 115.004909588 -348.293
0.033288308221 0.999999766942 1311.01826481 53.3246318238 -249.265
0.0451075016228 0.999999683713 1202.87956904 74.8983513764 -290.666
0.0379844444787 0.990357558326 1309.55305458 48.2510065561 -294.092
0.056613708721 0.829858667854 1170.36986074 95.9908148942 -314.705
0.0499823821221 0.999999948439 1221.26600442 50.5645826063 -335.57
0.0346627637704 0.865898122244 1341.27047849 64.7356389747 -253.677
0.0368583291666 0.906864731198 1374.63861752 74.722972548 -288.759
0.0360174040592 0.999999850382 1277.76963827 58.5990502644 -270.782
0.0322002530195 0.890106743688 1432.22497886 110.180280872 -268.095
0.0586593762453 0.999999900929 991.39024418 50.0908121845 -261.841
0.0564755059385 0.999999761155 948.819926949 55.8324829246 -232.516
0.0521526816177 0.999999951501 1173.63515499 91.9528936261 -322.217
0.0598924609907 0.952627925992 1067.40360962 36.83020856 -305.632
0.0350133150251 0.999999643615 1406.55601612 41.8580965438 -310.086
0.0376205916419 0.999999849002 1321.09295286 134.879988063 -276.337
0.0378781345178 0.956045366054 1280.1627941 92.4469919044 -259.323
0.0448032622113 0.999999921595 1269.59989051 91.2999313229 -319.649
0.0336061634076 0.999999937206 1506.82869829 88.0785417523 -327.139
0.0437880726123 0.918406859603 1202.47133178 110.355245289 -264.885
0.0485247431126 0.999999905447 1218.30436916 69.4068577371 -317.814
0.0623825058277 0.857442293406 1108.1633153 94.838972517 -311.066
0.0248822429327 0.999999947378 1415.54099071 56.8772113051 -223.563
0.0497401891897 0.999999648079 1210.02259861 70.511567536 -319.786
0.0425508245305 0.999999121353 1319.37928047 62.5051919872 -330.808
0.0380819203949 0.999999870527 1250.64439858 74.5883644806 -270.56
0.0545162226473 0.999999811251 1167.54211156 61.1919109153 -340.908
0.0336415656443 0.999998881302 1333.23446061 72.7057836499 -269.292
0.04773962059 0.986557213809 1133.10024114 39.2287650835 -280.359
0.0416054668495 0.999999479373 1334.73714614 57.155499662 -336.653
0.0419891504899 0.999997250417 1223.23432012 77.1765621342 -282.718
0.0338330030658 0.976053888748 1358.09661863 78.0027031583 -265.732
0.0382060311166 0.999999750967 1275.51545573 81.9061622919 -275.897
0.0313988612888 0.859489613091 1497.22298831 69.8858715988 -288.747
0.0335710736987 0.840488268783 1396.95459108 50.8161070014 -260.425
0.0295443164378 0.999999876908 1318.25431 107.855380512 -235.043
0.0261354615727 0.944069918124 1630.62357765 86.2075516538 -297.787
0.0531482230448 0.99999969164 1051.76969006 63.8445580392 -258.496
0.0414569811813 0.999998825377 1256.54622165 112.896105267 -280.511
0.0411919781618 0.970694899662 1329.43576504 125.277057316 -305.651
0.0507204128697 0.999999957471 1287.2648921 70.8287105968 -369.539
0.0548144374335 0.863442010741 1145.28373039 66.0369400554 -296.413
0.0450830178744 0.929814598311 1110.07769327 218.265666487 -233.277
0.0628964474947 0.93591683896 1099.49150052 44.1864352667 -333.702
0.0292073476515 0.803082243147 1608.75904905 53.4397368175 -290.15
0.0392272797578 0.905800144245 1441.4758015 64.3488275696 -350.209
0.0483295703457 0.92003574279 1317.67678369 57.4770408319 -370.628
0.0391842841507 0.999999917634 1319.06346046 64.2139599084 -307.364
0.0442599795702 0.999999922398 1041.24511038 91.4770238665 -217.646
0.0287865165038 0.999999901419 1454.88404246 91.4023760137 -271.158
0.0416577428108 0.999996925124 1140.43685214 101.882604169 -248.62
0.0527454852017 0.871550004206 1149.4700402 62.8700488076 -293.013
0.0385900561506 0.999999703853 1196.04530399 55.3559029652 -248.396
0.0430772001403 0.99999960522 1198.78154024 73.0290442235 -283.557
0.0364582142254 0.97373914387 1221.90956719 86.2956255745 -233.017
0.0462582827598 0.999999833166 1218.43379772 51.4249571995 -305.09
0.0554159007571 0.930042382668 1097.69415119 79.4694004141 -291.785
0.0586819931536 0.999999885339 1076.77432911 70.3813930479 -304.347
0.0420158785541 0.999999947229 1264.30954958 52.9757169509 -304.513
0.054496329116 0.999999290107 1045.70442418 62.3977515495 -266.249
0.0314381065625 0.911308350933 1408.87413132 67.4685871727 -264.245
0.0401243149817 0.999999911891 1226.15200914 115.041157219 -259.617
0.0440193442808 0.999999946931 1234.24103477 58.1282293361 -307.429
0.0501672564601 0.999999917515 1240.01574297 83.9403638359 -346.159
0.0221524149024 0.981805159641 1661.29459004 65.9028646621 -259.021
0.0397380628403 0.938744012123 1282.51666885 53.7692276898 -292.138
0.0415219814087 0.993909392146 1330.64805887 70.3777429396 -329.215
0.0300734409597 0.900114032835 1509.00504877 86.2582784859 -292.977
0.0382097281593 0.969237738525 1232.30045219 46.6053819411 -260.445
0.0313419079578 0.999999804661 1479.53968769 87.2686965326 -301.195
0.0355815998887 0.96990592284 1398.63219814 72.0026107468 -305.885
0.0447769454848 0.972299669173 1184.8645856 75.6748286127 -282.406
0.0502820285408 0.901655249249 1263.46165316 96.4246030468 -333.707
0.0347938128309 0.999999958679 1393.31380879 69.925605302 -302.217
0.0282446666056 0.946642509883 1545.21197845 45.3295986977 -296.121
0.0397077404291 0.81740719053 1339.82009326 51.0587669131 -284.752
0.0325508653365 0.907082288208 1406.0940699 51.4281020392 -282.229
0.0588230841814 0.999999909673 1075.42589032 62.0533279387 -313.687
0.0321657939173 0.985589401414 1428.4903545 47.9461120527 -286.671
0.0290791418722 0.986384269769 1442.71656833 60.7564692172 -271.678
0.037272249731 0.961212887728 1260.7888434 65.3812165443 -263.485
0.0435706870583 0.999999804314 1208.30345089 70.6151517737 -283.022
0.0474028377662 0.956181805883 1196.0386904 68.7151763619 -309.877
0.0459557253363 0.999384087239 1207.27203021 74.1905596821 -308.758
0.0333425359544 0.999999903873 1309.91881172 92.2346248002 -242.996
0.0470348648918 0.984459789711 1182.57329854 58.9441313634 -294.426
0.024684531641 0.99999991222 1445.90096811 71.4230093234 -228.346
0.0483388101769 0.99999997235 1175.84085295 81.5483429663 -297.457
0.0490774387796 0.999999962197 1135.96003828 117.221858376 -275.757
0.0247430559375 0.999999922577 1561.18226432 101.636060599 -258.195
0.0424555057776 0.999999458655 1216.26226221 68.3823883514 -294.823
0.0318448467596 0.999999931339 1420.25764104 86.2947116089 -275.835
0.0586951648396 0.883970732335 1187.17093487 71.6036608826 -330.98
0.036792288105 0.924100250665 1497.20847831 85.0321799583 -350.494
0.0343144085369 0.999999920332 1430.08067341 126.337440226 -298.192
0.0267239985696 0.999999957788 1399.76391269 70.4842272455 -233.054
0.0302244163031 0.999999792772 1439.02523637 104.107928376 -278.422
0.0323432913785 0.990113506854 1374.31388097 95.5162311596 -269.517
0.0577567815796 0.918435006949 1114.40276879 51.7380422898 -310.885
0.034543995997 0.999999913646 1352.82632287 73.1440165061 -279.179
0.0350111345471 0.999999938893 1352.69600728 80.9091978538 -280.281
0.0274672212752 0.999999827274 1368.66775301 75.28335102 -221.994
0.0355372825611 0.996579237839 1316.10731465 70.2654354963 -276.77
0.0585371778827 0.809755854198 1243.20025885 76.306555351 -346.421
0.0314210768515 0.927524462749 1442.28976276 66.0126690784 -274.471
0.0323116849943 0.999999884497 1409.6772379 92.1623247775 -272.83
0.0304582903343 0.793698254246 1538.60721397 99.5675675039 -277.57
0.0295339713796 0.999999040007 1446.06558979 67.4512549584 -273.011
0.0612081668683 0.962422615062 1031.24917639 146.049773302 -281.134
0.0560382107384 0.999999912731 1150.97230549 68.767128138 -335.657
0.030458343625 0.888552230998 1545.21407253 76.9875594392 -300.478
0.0423071505606 0.99999919802 1307.70460554 73.3570866019 -316.6
0.038547685044 0.999999914968 1278.49458237 87.0683701959 -272.682
0.0320028931133 0.951610758996 1549.64829524 57.2357798085 -332.017
0.0665586957771 0.999999857597 1058.4578278 83.7606857992 -322.759
0.0426579366275 0.960868416029 1261.16963815 65.5863330865 -299.942
0.0294256130573 0.936924097893 1424.0242484 68.3881939107 -257.731
0.0228919222467 0.999999843457 1705.47775751 46.8539995866 -291.555
0.0557238583054 0.935642537319 1070.12654305 75.8037147174 -272.898
0.0306580555387 0.931303228757 1468.87816469 78.5451673767 -284.38
0.0488167156698 0.999999955076 1177.41791662 134.494728952 -291.849
0.0402257532839 0.922453749472 1170.98271304 53.5453596205 -236.739
0.0415900963668 0.95212371819 1338.52927573 92.7564097795 -316.431
0.0308484243705 0.999303508215 1384.18601819 67.8353642741 -259.875
0.0658238979989 0.999999386216 1033.27026872 81.6773997797 -320.689
0.0422213791706 0.999999955808 1228.13432939 66.1047777811 -286.872
0.0317206105827 0.892011883836 1587.25532596 60.4866573447 -324.892
0.0644834380337 0.999998640865 1038.00732192 79.3580194365 -318.256
0.049401062685 0.965792275518 1167.19728723 82.212649961 -298.214
0.0422175960857 0.84833644405 1309.05049571 62.8745451343 -293.456
0.0425943985638 0.999999768656 1214.20787848 79.561191721 -283.763
0.0183853288149 0.890009983766 1967.41235476 89.3514941866 -289.587
0.0336308503268 0.962495047002 1298.78078241 36.6191176159 -253.975
0.0546196937679 0.920789771965 1167.7797496 82.3274330645 -326.608
0.035756340111 0.921868555479 1342.79056177 52.4682356161 -269.789
0.034093524115 0.999999644749 1314.45943219 75.8677751328 -251.688
0.0399866251222 0.999999919194 1313.63750975 62.4030554833 -302.708
0.0278283551758 0.761267237468 1576.07710254 52.1764435485 -260.15
0.0692660406809 0.909363973609 1036.22194739 85.6985391681 -315.377
0.0382481585293 0.999999926602 1344.05974575 58.5371225718 -302.779
0.0365736591013 0.999999952824 1313.62775288 53.5892935364 -276.8
0.0518553638917 0.999999937305 1118.90735046 85.9553676662 -288.847
0.03396822712 0.999999937037 1392.38024419 71.6759892419 -296.045
0.049546774461 0.999999923601 1219.65813024 74.8610766154 -320.47
0.051190175987 0.999999392985 1072.59406389 77.7208135751 -266.467
0.0403079380984 0.999999268693 1380.28301932 71.387939684 -330.53
0.0308508418811 0.999999833678 1644.92755182 63.2285937938 -375.902
0.0315481607505 0.999997622774 1436.71853785 77.2028411105 -285.573
0.0318450998904 0.965925675932 1302.78999076 79.9732313272 -236.222
0.0505778041671 0.919122799077 1185.90445438 54.358162694 -308.45
0.047528019298 0.842363716949 1201.42119769 77.5380138816 -286.736
0.041421172603 0.999999232386 1281.84075092 76.9405695935 -306.975
0.0352756185373 0.833522532213 1508.26497936 59.4761158452 -319.548
0.0299635549705 0.625041925792 1796.90940982 88.1950884742 -307.438
0.0392078602918 0.999999828143 1258.58244791 82.9478275567 -263.924
0.0374794928426 0.999999922317 1416.60281257 43.4622460784 -345.857
0.0409872535911 0.945094821469 1206.55293149 81.5418845122 -255.216
0.0475890826745 0.999999923506 1146.36754326 72.1916488653 -287.939
0.0310113684732 0.999999896676 1328.51544438 49.7907218752 -243.26
0.0303563180148 0.999999819994 1395.39498634 74.7271234034 -255.513
0.0468258698483 0.999999851974 1164.00897213 59.9543894314 -285.329
0.0584440185136 0.999998849045 1085.90355795 60.2079045716 -317.514
0.0348130652084 0.999999967732 1356.65118769 94.4243028906 -276.789
0.029402548174 0.999999815732 1365.45064203 45.0850621375 -247.279
0.0379644837789 0.951819801746 1289.49687762 80.1483337402 -281.323
0.0345166323301 0.999999903304 1267.07688986 46.3843449505 -255.657
0.0468083599658 0.973618614555 1124.52971695 92.1116963952 -263.29
0.0622830637065 0.999999907306 1050.42672562 50.2525315279 -316.819
0.0433779484554 0.917404436675 1200.03587613 53.8858676447 -274.636
0.0761378243785 0.914067931745 1054.9365212 119.347067298 -359.521
0.0334015437531 0.999999855118 1366.96668058 53.0756296334 -280.935
0.0565579133527 0.976340158373 1146.95667872 120.040409041 -331.837
0.0458327414909 0.931007000138 1226.96585154 83.7693678438 -296.588
0.0375571651556 0.999999955209 1295.77979566 101.685879273 -275.762
0.0381543402428 0.99999995534 1411.7545655 67.5092764762 -332.19
0.0493964502635 0.989882956272 1210.76521128 67.5594893753 -328.233
0.0702392599639 0.922546728751 972.390811996 47.3208287945 -288.699
0.0334662841883 0.999999867703 1346.48621412 112.186288561 -266.941
0.0578128928064 0.999999523035 1078.26483339 73.7881840871 -303.858
0.0423911672431 0.969971272576 1158.61166937 86.0117854234 -253.293
0.0205847139334 0.948418171006 1830.33020297 81.1057520248 -293.914
0.0337960492924 0.99999986037 1358.73358516 103.465731597 -276.271
0.0471539329805 0.999999944368 1243.90908744 89.8749254458 -316.876
