"name","x","y"
1,0,0
2,6.55838710651051,0.882255077173426
3,6.27294777470863,6.64450835210578
4,4.12798255696232,15.6060079061697
5,-4.70402581299057,13.5861479735054
6,-2.78791272845287,5.413143777029
