"D" "g0" "sigma"
0.0314806791746 0.940539825537 1454.64314867
0.0238014663534 0.998153946499 1661.34361973
0.0851087089693 0.999999835042 788.706248074
0.0299163860351 0.999999916046 1476.43366874
0.00651702025678 0.733373989871 3951.10805715
0.13538914434 0.999999875867 661.983664189
0.0270332978225 0.999999901447 1555.26300676
0.111029596628 0.999999490176 732.166323886
0.0591034166053 0.999999718527 1030.98821249
0.0219550877478 0.843609275638 1966.69839516
0.0106582354054 0.878648996444 2743.17813244
0.0427102297973 0.868369212446 1230.65892686
0.0112907849736 0.815002041275 2976.57734545
0.0188352999864 0.999997765796 1797.19345305
0.0122331811347 0.965623564181 2596.93497102
0.0605042904667 0.887540037261 997.481415082
0.0359692386986 0.830101006195 1624.97324769
0.0674358402453 0.895665187322 1009.5979721
0.00816595679964 0.999999933858 3362.19593547
0.049197351748 0.999999911284 1118.89269476
0.0109384890035 0.9519214955 2707.76320704
0.0585986092982 0.970216945287 970.746315959
0.136988470567 0.988641556224 660.308821249
0.0203789096709 0.891880663885 1823.75872115
0.0121144927423 0.903287290485 2345.50817242
0.076333039889 0.929355013093 965.966973104
0.0347288919844 0.999999175302 1447.44508792
0.0169670444361 0.950119996234 1970.39079352
0.0265537258848 0.999999866889 1621.19120184
0.0134284749986 0.861264619932 2336.21557401
0.043297088137 0.99999945548 1268.74098442
0.124756505127 0.999999573066 624.584036514
0.0782590880988 0.990109619601 898.236789748
0.0175888192899 0.999999839699 2077.25327618
0.0450392445561 0.99999881679 1219.70436333
0.016303786099 0.947741872761 2058.60022369
0.0322144644294 0.787094920063 1457.23256966
0.00913434328176 0.852402394794 3230.38592199
0.0179589454419 0.994215171833 1912.96751705
0.0428647728423 0.999999590149 1105.49521773
0.010580442078 0.999999374275 2331.37683265
0.00963024660017 0.898923147975 3138.88531185
0.023101065505 0.918743421401 1907.69829132
0.0757991558409 0.999999926788 885.343408641
0.0128509924924 0.805945770288 2416.91248443
0.0109355913214 0.936415046898 2335.11564321
0.0309920811237 0.999999907593 1506.83541931
0.0859099291706 0.999999919284 914.736457069
0.00689167611867 0.647590222784 5875.83290376
0.0692014889836 0.913728539075 899.261891346
0.0979719527727 0.941374532653 821.328997911
0.0482799300539 0.98133586962 1235.69085051
0.0092166552168 0.999999927152 2885.94189603
0.0508991626624 0.999999509112 1018.95936653
0.00779859510303 0.999999925856 2911.59901778
0.0835364943885 0.999999800823 888.539027964
0.00743630157451 0.670943089843 3621.35489525
0.0506034825154 0.999999361209 1163.04380208
0.0242202924383 0.93548281925 1722.45126454
0.0243315922965 0.999999511465 1492.97749833
0.0102695574267 0.967520311775 2423.28801831
0.124460186601 0.999999815988 795.187891374
0.121329790659 0.905042157083 679.167881522
0.024774071683 0.99999933641 1604.72552625
0.121393706198 0.999999032743 760.620323589
0.0126619048579 0.999999555777 2247.57514533
0.0325792892664 0.999999849141 1295.16958581
0.0787583720463 0.999999183839 898.559310281
0.0191733573462 0.999999864661 1895.48853374
0.0668423594252 0.999999896276 986.384573315
0.00990066917339 0.88612282235 2921.64678919
0.0133243305278 0.913190590253 2282.63800223
0.0508342978822 0.968094687229 1149.18382458
0.0304257452566 0.869108581592 1453.76578131
0.00976643210748 0.786094899443 3522.83517545
0.0130885913219 0.824618162416 2468.90012934
0.0201570982128 0.990639927334 2028.80036166
0.058500904121 0.999986560328 1043.64897248
0.0102709063476 0.726997508047 3140.32278056
0.107731346066 0.999999438569 806.035641629
0.0396418398108 0.99999971719 1352.27493877
0.0553228740596 0.999999910704 1124.38089733
0.0204443684204 0.932396169713 1895.43723995
0.0595329674447 0.999999941826 1147.48751414
0.0102309827277 0.945656168198 3031.37818532
0.0196956784215 0.9999997469 1794.12371954
0.0599134686308 0.999999829947 863.086043073
0.0583948278621 0.999999894705 1139.68468377
0.0109178666108 0.974438983291 2525.97856956
0.00681288914173 0.753247350263 4820.65915455
0.0398575950022 0.969551997834 1302.60278688
0.0195667704261 0.999999400305 1601.44176505
0.0569996827515 0.99999978291 1013.95051467
0.0357508189719 0.999999965001 1391.56647623
0.0157846180571 0.933487766225 2150.73051725
0.0671794786467 0.999999536566 996.783689647
0.0239856134954 0.947504009299 1646.08959066
0.0177200365492 0.889415823428 1936.37774198
0.0163032531919 0.943876791631 2322.93116968
0.0326813798246 0.999999925192 1261.92867799
0.0130903121676 0.999999877131 2081.68627949
0.0950436063185 0.999999762046 845.825966262
0.0291684010278 0.999999895323 1505.68666229
0.0273963296493 0.993209800375 1598.50108205
0.0282662726558 0.896749758203 1569.94854338
0.0557353663222 0.999999914637 1113.08494452
0.0496864216437 0.999999620131 1014.89094588
0.118854165398 0.999999889948 787.930234546
0.0513843412264 0.999999524125 1101.512231
0.0543028177979 0.999999813602 1047.65108664
0.0576795500251 0.945453864218 1076.79758201
0.0535028021886 0.999999887702 1144.10548486
0.0823586310261 0.99999976749 883.463159418
0.0776368136446 0.999999886499 861.346467126
0.0180988724008 0.891276439473 2037.95237014
0.00772545916128 0.991849343107 2906.38938434
0.0535577526772 0.824896257317 1214.17190626
0.043383929782 0.948301815075 1059.74328098
0.113386550149 0.999999815419 718.636888215
0.0123460186519 0.947427539018 2577.89766409
0.0121725018953 0.999999893463 2533.45394413
0.0855568615954 0.89172110946 776.349424924
0.0233007280137 0.736328429305 1884.75358623
0.0168369651554 0.999999798371 1976.53522228
0.0165825964071 0.999999579535 1921.58488073
0.141654898922 0.849293465819 731.003948701
0.0739761418789 0.999999511856 916.166252213
0.0117973686375 0.999999642041 2245.9362854
0.047637660483 0.999999563642 1207.59573913
0.0117877707595 0.999999726796 2325.40767861
0.0558343260515 0.969161447041 1049.97138818
0.0425290413997 0.999999831064 1416.66901228
0.0180075954148 0.993144229812 1788.58406688
0.061650085037 0.913622484476 1099.37817392
0.0515788134425 0.999999869711 1194.53784229
0.0640597463963 0.999999131829 910.167778357
0.0279431477956 0.890496618359 1603.55047401
0.0109672493309 0.919226302692 2714.19486266
0.0813939360356 0.916389291896 973.167615997
0.015962975386 0.999999905838 2265.31334432
0.00938907840364 0.66697687516 3769.92728137
0.00931076327149 0.831986094233 3416.86681076
0.10596710176 0.999999906283 712.083491887
0.113386550149 0.999999815447 718.636888312
0.0343396588942 0.980164554715 1346.08497149
0.096279334505 0.999999487948 861.092350989
0.013506606944 0.999999814558 2353.77192711
0.0349096307417 0.999999450224 1354.71893235
0.0608019301573 0.999993093268 1090.16869806
0.00762129803711 0.999999901549 3274.80400254
0.0188658255684 0.894441623337 2185.42653153
0.106136421874 0.99999981387 722.742373158
0.0110270514941 0.999999827947 2531.34436868
0.0312266934532 0.999999809205 1385.32809639
0.0398343857899 0.999999936672 1340.80941013
0.00812525047245 0.950800623189 2769.63743414
0.00914914255468 0.999999925314 2610.77660579
0.0156079371649 0.834968880787 2424.38382304
0.0351106366203 0.968944286109 1417.55263269
0.0160339241884 0.940609124439 1977.48156317
0.0409807687785 0.897267877674 1288.69289333
0.0145542800034 0.94799733662 2273.86017252
0.0890632900763 0.975840186032 898.905895775
0.0149415091411 0.937149817678 2043.23891397
0.0135673028367 0.903740940352 2047.46280474
0.128071314665 0.969078064362 699.49788994
0.020164581116 0.983453662614 1805.79126387
0.00740945638178 0.413937891907 99999.9889936
0.00826496093786 0.947989426534 3017.46059979
0.012577910935 0.915389662449 2379.79540771
0.00761206653266 0.699372306295 3898.53956831
0.0146409051549 0.999999846998 2070.63963109
0.0665790145238 0.966935129047 922.986693519
0.162846941487 0.999999857789 584.702662962
0.0126470611761 0.999999899217 2646.02952047
0.0262446286925 0.954907467358 1600.43771739
0.0606515615509 0.999999632776 974.141510568
0.0075568384883 0.98554499928 3614.48206661
0.0212797057753 0.999999806455 1612.11838039
0.0351768003615 0.842132306405 1382.88141065
0.0450563031329 0.986726948266 1263.2502891
0.00881767436844 0.871300741304 2761.78702055
0.126820226543 0.999999798872 676.150599448
0.0181844206359 0.990505479861 1822.00755715
0.0109628084388 0.999999758725 2563.57441765
0.053899273933 0.894304917818 1104.38812499
0.00938754629587 0.977091282458 2695.11335727
0.0581239389952 0.91106502911 1099.35952607
0.0920803877591 0.999999671109 792.217659954
0.0667583377467 0.990854198377 1022.18700544
0.10992846633 0.999999880488 777.469974235
0.0131938404646 0.999999566946 2405.64373946
0.0110807085729 0.999997732572 2226.62555101
0.0101665009744 0.999998666697 2781.05886283
0.0533164123961 0.857422568173 1077.4071545
0.0889093298984 0.948698330934 868.416259387
0.0367354813235 0.999999690915 1283.34024133
0.040742736962 0.999999860733 1216.48687463
0.0221717477711 0.897650060719 1814.1302854
0.0157365842579 0.736277767348 2338.175639
0.0461075955194 0.999999889515 1258.41507173
0.121308835199 0.683616831455 821.154177904
0.122211191167 0.999999777368 748.533424145
0.00740357219975 0.776107627822 4389.36773703
0.00839630587279 0.647989845499 4200.26266139
0.0294522517486 0.999541539654 1649.14702064
0.0184575077444 0.993049179485 2065.31604975
0.0245869880011 0.809270858914 1764.81893886
0.0186787585399 0.999999824891 1818.24835394
0.0280451661894 0.999999883167 1556.44069197
0.0921611564841 0.999999665127 832.148481659
0.0647089604122 0.915733915775 1071.25961269
0.11404151512 0.999999709872 711.124547002
0.0780188746941 0.944423090787 906.975934998
0.103644498539 0.999999875538 791.995907916
0.0394167254392 0.999999926616 1237.48609431
0.00878685457728 0.999999761094 3041.14876819
0.138790129389 0.851661615299 747.457630401
0.0329520577491 0.960225100144 1363.70069056
0.00899098018259 0.868809293403 2852.24483988
0.00836476998778 0.826186753998 3221.94232397
0.108163927814 0.999999625754 799.341305531
0.0189024740305 0.999999908851 1833.03487725
0.0218910278793 0.999999908 1902.72397865
0.0630378527156 0.986081959479 1054.85734746
0.0394111132618 0.999999715227 1348.20330075
0.0500071428711 0.999999421747 1109.42517283
0.00858235149614 0.929946567395 2810.30961879
0.0465466554189 0.999999804939 1110.43755585
0.0231441643628 0.999999807708 1603.95194148
0.0127781674131 0.853935406874 2835.23799627
0.0437064329173 0.999999917527 1230.77060208
0.0361585872355 0.948117962271 1206.70085975
0.0189017967944 0.864894686532 2063.03035326
0.0114260600981 0.999999316712 2248.12808812
0.0639666986046 0.999999879366 1068.03591743
0.0106394670851 0.987775325327 2604.41864698
0.0115905396392 0.999999917468 2847.43892543
0.0335205252444 0.950023399843 1308.5328228
0.0104474151552 0.999999862462 2626.04211226
0.0958759738268 0.99999975079 825.724280515
0.0189108784188 0.997825824415 1872.40896748
0.0732600757836 0.883105848574 1046.57863354
0.00849091352784 0.82759243579 3350.03865623
0.0321440263296 0.99999987897 1451.18424317
0.0167901137438 0.910895430842 2094.38918093
0.0120848997476 0.784903957896 2721.5344965
0.0338960914892 0.999999897128 1439.1182996
0.015285162025 0.908788684973 2018.96517548
0.0186328841245 0.999999848749 1642.22568652
0.0486955142875 0.863929918369 1143.54504667
0.0124880439323 0.940757180426 2406.81233663
0.0349428097568 0.999999717918 1451.47893992
0.014779300006 0.90655795827 2221.4967078
0.0109866726827 0.954447472627 2794.63795751
0.0315207970836 0.999999313942 1418.05801906
0.109116554681 0.999999396523 775.504718814
0.031023777991 0.999999811906 1496.70457485
0.0801399335781 0.999999820591 871.97662531
0.0396511434797 0.98511996713 1184.61523324
0.0632288499336 0.999999632793 974.320278888
0.128729915616 0.999999887932 675.588278022
0.00762175877966 0.720404649664 4426.97808906
0.0537148991953 0.999999813848 1022.58550965
0.00889380236124 0.953648143411 3393.76738186
0.0141266220943 0.999999947619 2490.86262475
0.010065753786 0.799025383198 3083.96196434
0.0155761681331 0.999999901855 2061.73185541
0.0554601420344 0.999999826103 1150.41632354
0.0534188582257 0.99999992829 1130.7875693
0.040774561505 0.999999902634 1364.35887897
0.0857169224489 0.999999865725 948.278463119
0.0130188915204 0.861683539989 2322.19023646
0.0207512840245 0.999999790251 1633.09974741
0.0174403325115 0.987356151693 1907.21569815
0.0079809769904 0.711588710492 4410.03977113
0.0646803388626 0.99999992981 955.785719678
0.00837820923749 0.938974095423 2921.83357666
0.051202680984 0.968238498867 1266.31677653
0.00894900820114 0.71176985283 3023.1741667
0.0899376184638 0.999999928444 876.536647606
0.0234032015989 0.999999513247 1641.02872348
0.035237146534 0.999999315611 1339.06177034
0.043014719564 0.999999836183 1249.05829213
0.0631847241195 0.999995523984 1049.11271595
0.0186560822346 0.964742335281 1825.22233924
0.0103087982595 0.96105201112 2740.97954558
0.0674571343229 0.919056940964 1139.42181138
0.0686381229631 0.999999713381 1029.39400344
0.0750080386691 0.9999997981 915.788135575
0.126093629982 0.861375093932 774.075609202
0.0674893363417 0.999997993861 961.620190055
0.0411119804866 0.865055760751 1292.53048321
0.0260925336892 0.999999841948 1497.08251046
0.0619945539349 0.973086853233 1075.01013807
0.0087947149563 0.90253769192 2889.51993662
0.0378579556592 0.999999893944 1334.10490063
0.0123705989896 0.891333728147 2507.66989588
0.0453452941862 0.843789834193 1280.56657454
0.00601652061505 0.89442912645 3546.34504402
0.0137024280811 0.999999714619 2453.36022793
0.0596363569638 0.999999811828 1120.82664081
0.0214020912104 0.999999690333 1754.16319815
0.0089105611778 0.999999651318 2492.95447618
0.00807433564454 0.999999456013 2763.14929077
0.00805176481045 0.904108830495 3664.94372201
0.0286844270558 0.99999905451 1393.82519009
0.00838635272338 0.948661457996 3214.08877575
0.016194140473 0.918262927343 2101.55908051
0.0300592162272 0.903272975533 1419.98057839
0.0542854872165 0.982117342778 1216.84108455
0.0222034279851 0.944141216996 1909.93975815
0.036414604665 0.999999850263 1279.89270764
0.0360907026487 0.913443451969 1404.63730928
0.0564257585101 0.995491659664 1161.72985929
0.075600259386 0.927267510413 995.826259451
0.0799897370563 0.942341715833 782.884045374
0.0082949980218 0.793803548397 3413.17979833
0.147970879993 0.887399918516 694.201942605
0.0104126318679 0.999999880367 2513.49199625
