"D" "g0" "sigma" "kappa"
0.040570004578 0.999999618146 1223.91411336 180.281581385
0.0456076021393 0.946909247941 1195.81632608 140.407146236
0.0470008515441 0.852280318339 1259.97800057 699.999999064
0.0333674421427 0.974039304297 1422.16936702 219.357338735
0.0408850259204 0.999999860453 1347.80363857 132.176154392
0.0363927188385 0.876123660464 1462.23947665 158.041464023
0.043396086169 0.999998461528 1163.25820429 233.719046166
0.0417903789351 0.999993691079 1202.95266971 351.002950067
0.0387604376373 0.999999277314 1314.37419744 53.0495906908
0.0336545341595 0.999999572046 1357.57618503 167.848822118
0.0448151421528 0.999999786038 1220.27270119 296.700240885
0.0563511870499 0.999996919967 1057.66954801 248.534408021
0.0518793014104 0.923627362959 1118.66446339 699.999999506
0.0392278004524 0.999999853859 1401.20051291 529.712002835
0.0363820412685 0.991243114289 1317.76018113 234.63987235
0.0463684179941 0.999999500097 1221.21953947 320.96465678
0.0363983637675 0.881023378702 1356.29864826 86.0816356043
0.0395638760642 0.999999675479 1263.42805103 30.9537851112
0.0329246607755 0.559661326265 1724.06995684 227.472879643
0.0450802467578 0.814370208211 1255.77699763 132.779637788
0.0405954242444 0.999999806057 1313.29117176 264.501901929
0.0389730947514 0.582807749397 1605.16993762 158.170974096
0.0293592772316 0.840122706555 1551.53883076 66.815003772
0.0349436579672 0.914492744167 1458.66310141 184.917416583
0.0393407167953 0.999999767251 1165.14879418 699.999998061
0.0415819773059 0.768478167895 1458.88587683 203.002655562
0.0460360927157 0.999999854242 1232.56859237 80.7362042061
0.0519733261983 0.828348684258 1276.13555428 271.715762821
0.0879013506427 0.758352921215 981.544618465 154.23746356
0.0472039685118 0.744892770825 1315.80571579 312.179306999
0.0542746514398 0.999999832696 1233.83523706 73.6817646183
0.0299578051255 0.842835048477 1436.77091117 76.4369749821
0.0385101478484 0.999738061285 1283.7199301 161.484039658
0.0349568701763 0.667265007047 1504.34003341 699.999996952
0.0426899948724 0.966434949036 1297.06214049 258.396945286
0.0380535691846 0.999999710201 1385.11751488 415.523959205
0.0437279379373 0.915635115647 1327.20880189 81.0433734311
0.0455514376219 0.754806186353 1390.9061649 179.65625341
0.0571425662343 0.653349318246 1405.98808813 435.32128546
0.04692762956 0.991954132789 1192.86847355 220.991683141
0.035864278769 0.860484714929 1440.27019724 699.999998416
0.0523824011944 0.585214955926 1465.57333959 699.99999901
0.0582305864638 0.769644337791 1271.10980894 184.562143375
0.0558562890385 0.999999589105 1012.00867739 61.8627246943
0.0414851758501 0.985287015343 1251.95601708 334.055101912
0.0359799595673 0.961289697703 1392.30371594 102.098913612
0.0405779487789 0.953191236368 1289.39502028 212.590421957
0.0392800292293 0.999999802379 1239.99746383 298.288462149
0.0370723529652 0.924284872645 1461.0906091 699.999997401
0.0430250851613 0.999999105645 1203.05671534 168.963376795
0.0390167970155 0.720784725191 1327.50227279 556.716589541
0.0456202536858 0.999998946714 1175.71099196 692.557981453
0.0514411963026 0.999998011234 1166.97460702 95.3671762634
0.037397148156 0.995577448605 1323.37915979 245.117426011
0.0472732386569 0.999999814728 1213.64560249 147.942297691
0.0504062996898 0.910233932616 1158.41744602 318.139095378
0.0551446266428 0.819296230656 1216.86308801 699.999929029
0.0462083232788 0.84102678326 1307.79964602 78.6058248503
0.0349762413476 0.827636241028 1362.22282949 84.9376649185
0.0513768655397 0.999999768561 1156.29454987 85.7443463472
0.0427534002645 0.753328508458 1360.5268526 699.99999931
0.0453019016744 0.999999534231 1199.83157006 149.313505841
0.0372138775351 0.999996191468 1353.41722284 133.21583358
0.0494902374637 0.827496987348 1300.11293941 110.916055464
0.0398965782633 0.999999850959 1285.33634712 91.2666506815
0.0556736040602 0.385290460926 1705.42143925 600.093317273
0.0504303071525 0.706966492409 1294.50013009 462.355135575
0.0308592024156 0.99999948708 1316.32285999 576.519717769
0.0382443732239 0.849624332387 1350.09855504 57.1913967257
0.0386495380145 0.941545081818 1259.98912031 648.198564032
0.0476628853052 0.999998803484 1139.93336912 57.5204245589
0.0459751414716 0.935483605269 1275.59660965 152.074754683
0.0536956173969 0.999999289565 1121.48917023 85.636283536
0.037847440737 0.999999789585 1252.34126866 146.909683023
0.0453986670479 0.999999617064 1211.1026882 194.377102009
0.0298481062089 0.839936771736 1527.77830241 194.558231919
0.0540800787485 0.828750659114 1167.68298491 97.7579927442
0.0363590979546 0.999999921637 1282.08973859 135.201812707
0.0328832677754 0.999999872218 1392.33166881 145.050805412
0.0472439393162 0.999999626153 1232.30584371 249.43934891
0.038860649143 0.999998054517 1283.93596848 135.947363037
0.0601278837831 0.832828846531 1194.11594111 699.999996479
0.0353201062842 0.773189951627 1444.72869944 239.374508312
0.0370011377093 0.630582930105 1643.46798267 126.391458305
0.0532604915726 0.431603612397 1709.02716229 699.999999267
0.0471862304785 0.999999806116 1214.94984098 500.575210502
0.038564759719 0.931311343898 1365.37889017 53.3835530471
0.0613990436271 0.999999596323 1063.96000162 580.654391824
0.0367802777124 0.999999870701 1348.15334624 97.6812561609
0.0523357596149 0.999999696971 1155.35789493 53.0057758473
0.0328334226474 0.798027021115 1544.722002 141.469447044
0.0330345767408 0.80796964166 1414.81069399 381.561611849
0.0398442362437 0.999999865045 1251.13166114 265.614321294
0.0338086997287 0.931830230758 1489.25003588 108.237199576
0.0378679626545 0.999999682573 1375.09060975 237.791238805
0.0374497388655 0.99999973345 1275.08752822 376.384392104
0.0510400099962 0.463505882739 1600.00812395 122.025796859
0.0487820805972 0.999997602242 1137.07297228 67.8525459057
0.041571404652 0.816323199005 1473.6157455 88.3134692927
0.0277460948661 0.999999736928 1362.95140356 108.89873885
0.0425981117047 0.999999018455 1270.1767334 653.976893664
0.0480605344411 0.99999954413 1115.61791542 256.832825432
0.042521685617 0.85178425454 1269.20421159 699.999999117
0.0421351775692 0.925968064757 1164.90660748 156.384143134
0.0312403131142 0.987991328367 1484.55851464 364.953593848
0.0368335872913 0.999999900951 1332.29996505 133.548781515
0.0389688137314 0.999999883462 1281.8462234 337.835740943
0.0502568786587 0.967608404703 1214.65427092 345.896970666
0.0347464890194 0.999999687607 1284.86638332 444.462332208
0.0445732983856 0.661590510681 1417.04503244 73.0474689782
0.0352611417842 0.999999479085 1351.67506428 156.150928053
0.0534532701435 0.912802940844 1044.313592 14.9274811492
0.0594937599185 0.759563308049 1287.12702126 115.688643423
0.0430856927913 0.863358332512 1206.95181144 158.630020727
0.0330693522566 0.849240347554 1406.6143598 114.123860814
0.0663304705606 0.891506534255 931.691650071 95.8627096343
0.0428979612943 0.91862608733 1215.64623345 64.922221075
0.046434719958 0.637801040013 1464.22404984 62.2551860894
0.0455036963665 0.876399532858 1272.38913875 435.613189937
0.0511376335721 0.660585540226 1426.80494193 39.6766490316
0.0349149320567 0.999999109288 1183.05804839 686.808230214
0.0459965704414 0.999999705367 1257.86091138 97.743408287
0.0313813669495 0.999999399299 1397.86870241 318.94645384
0.036788898039 0.87145846725 1379.19482408 148.661308275
0.0387747400854 0.888818317929 1385.22638059 345.248903158
0.0420957746439 0.999999759703 1272.38897959 103.931438624
0.0332323396579 0.780919666725 1610.27683438 368.788410446
0.0399132438211 0.999999822777 1278.0399706 46.0375793863
0.0424749585504 0.857595273815 1309.36275855 522.090889569
0.033605329075 0.999999745218 1429.41928525 149.139043749
0.032748082579 0.999999735813 1435.596972 146.983835632
0.0336357053321 0.999999898481 1466.91908042 699.999999242
0.0426974317014 0.999999838617 1307.48170974 70.5017956775
0.0355762669324 0.999999798297 1306.298655 699.999998359
0.0372244518543 0.999999596659 1187.58434974 432.128768768
0.0445818731931 0.896320868661 1299.8939235 29.0977661648
0.0407632799737 0.999999340144 1262.37370918 187.453974448
0.0459784749163 0.961644104632 1239.03002701 76.0346077353
0.0365352248455 0.999998802143 1316.30710257 222.956155692
0.0339962402673 0.837489944738 1428.71580487 315.279014154
0.0443934061733 0.999999541209 1265.35783996 161.027149422
0.0453508330889 0.793367363827 1311.34032563 95.6171151534
0.0443878978018 0.999999845209 1220.64952575 106.151639091
0.0399490096559 0.690216354049 1466.91432318 96.1733248928
0.0437111891127 0.956189939186 1246.42230609 161.949813006
0.0348797873917 0.999998936269 1375.66128057 699.99999899
0.0501347302562 0.999999812299 1155.1362043 177.195334921
0.0383658010916 0.999992839262 1322.29470502 158.542634469
0.0359083374146 0.874688352999 1288.74862813 253.807237984
0.0394569216189 0.823250971518 1385.81439161 57.5510204652
0.0480546569204 0.85124691919 1309.98406041 50.1376013776
0.0355688606346 0.776281365987 1478.96256618 63.3407331572
0.0357783835891 0.97119545722 1328.77090749 104.768189596
0.0459235960371 0.999999083314 1203.0171794 185.221594195
0.0439863517832 0.999999801189 1214.07445395 345.339942277
0.0296238561459 0.864393890854 1531.96983163 699.999999027
0.0402053434989 0.855908714777 1330.00270471 452.669333431
0.0449258541479 0.99998627647 1212.11331232 184.003192805
0.0403556771333 0.794968467551 1376.48723759 46.6249147373
0.0397906496641 0.999999519616 1273.3247267 699.999996657
0.0419080270486 0.790203461969 1336.18083549 98.0148263033
0.0406564054645 0.890910733554 1388.97137333 87.6088125415
0.0460164800709 0.710774880557 1487.91618647 425.610965048
0.0305323755168 0.999999753119 1342.36813668 102.908030263
0.032560550367 0.989316060642 1431.94469764 154.786007148
0.0555807661007 0.977211389701 1204.81572834 231.721609154
0.035380732788 0.94294906639 1396.14791222 510.286525773
0.0523383508755 0.999999347794 1126.72325309 241.757173821
0.0391837201574 0.905338131165 1371.76456862 64.2820227791
0.0346472367463 0.999999889972 1381.08366091 518.391299579
0.043978207187 0.999997000589 1207.64156026 68.0332692566
0.0345336337304 0.999999851271 1421.8067386 77.718334718
0.0374794290048 0.999990501717 1369.26224108 158.055594334
0.051048710259 0.693042895741 1248.36131611 116.654205015
0.0350999407317 0.999999811477 1355.31925405 699.99999938
0.0452805254403 0.974705119445 1254.34799313 699.999992288
0.0438795361157 0.999999785816 1254.79391369 441.856614862
0.0479917156015 0.968790997924 1210.26644455 154.96684544
0.0516637083114 0.841257182299 1252.12238673 90.6540868558
0.0448736980907 0.999999515491 1114.01797175 219.082716923
0.0406002653719 0.834289228006 1384.28931844 178.524366212
0.0485167594988 0.99999907308 1165.19741628 56.2473018925
0.0366968555543 0.74513053438 1499.02013954 396.827088522
0.0436473801546 0.99999973579 1359.46745386 68.1486883037
0.0428271679231 0.999999841147 1226.46239757 102.285587911
0.0460507976197 0.999999851619 1169.31269099 699.99999836
0.040458800199 0.999999804963 1362.75978464 490.817922125
0.0442795328182 0.78973045348 1368.08331071 145.604608181
0.0592642446229 0.999999656891 1038.36204459 178.754284134
0.0445280790018 0.999998873935 1139.300082 203.258965105
0.0479722234159 0.9999958691 1148.15104389 699.999997612
0.0360463819904 0.969992847352 1346.8545289 108.631301218
0.0394213595101 0.999999776084 1390.45238477 174.584930681
0.0435270725019 0.99999969529 1234.68115571 71.9654811139
0.0400646021914 0.896559359405 1339.05352538 292.88374697
0.0387720505701 0.999999797511 1256.7549332 362.671832383
0.0619256979029 0.999999491278 960.063553194 86.6888136776
0.0414109574409 0.99999956923 1174.15097035 172.129573945
0.0495566104819 0.722385941951 1307.25013756 210.961250349
0.0326155308317 0.760823976675 1612.8128645 142.333727363
0.0452426729414 0.877560087442 1213.82948319 46.9263923407
0.0645158781953 0.683717365844 1273.83184379 550.490553902
0.0403513872316 0.911156455867 1271.81976422 127.482857398
0.0448306053391 0.795958944897 1374.25633575 119.655367922
0.0511069481179 0.522124165725 1403.18823976 359.503289468
0.029187238737 0.936764464044 1441.4323904 87.4411873911
0.051354659969 0.99999956523 1139.15765881 434.118939205
0.048971304234 0.999999818244 1164.95585048 80.3262187147
0.04353674532 0.999999637319 1330.48622513 699.999999335
0.0427252733193 0.759324404268 1348.06207525 94.4687662347
0.0433150820767 0.718424121503 1420.86412376 222.571487647
0.0509586967068 0.798775362298 1369.97447011 102.96888869
0.0385107973289 0.870970214379 1343.81734501 351.41057833
0.046100370743 0.813253410172 1226.46446594 105.437089201
0.0443651410054 0.492877482544 1631.04373435 699.999999267
0.0322353282955 0.99999981017 1588.24429627 148.144289904
0.0386174386913 0.999999850289 1302.99658002 699.999998843
0.0361903629287 0.955177385616 1384.36100013 107.756334924
0.038345965292 0.999999789333 1286.76857188 80.5222045841
0.0479856465674 0.99999980302 1215.15856957 153.354482145
0.0512578290923 0.999999761236 1214.8970806 699.999993546
0.0574336778136 0.706066218687 1256.63026599 75.630546135
0.0561222640583 0.999998903372 1015.00447937 297.52339277
0.0539304900737 0.821256692456 1255.05996963 130.134065624
0.0310291331518 0.963715235023 1327.33754441 246.379863042
0.0468583694069 0.726629263151 1366.45734808 48.3643666847
0.0513056169771 0.999999150505 1098.46396517 547.941416314
0.0454343024314 0.99999 1250.00005797 140.000000001
0.0677404432547 0.733645385684 1174.74371405 515.860460645
0.0533584448847 0.956719921924 1162.98203869 699.999997712
0.0334212801878 0.999999887231 1371.13480635 199.335248198
0.0378727166295 0.999999762196 1325.17941014 118.205296069
0.03698202522 0.834695703606 1322.48722876 54.4355861472
0.034224172385 0.854748218324 1516.83275496 699.999996787
0.0415897616346 0.999999849168 1353.83772556 397.070504009
0.0431622160235 0.938183384664 1226.44282789 518.838459974
0.0516543896545 0.999999724713 1082.26358936 127.575997422
0.0380231224284 0.928968062108 1333.80724556 57.7433280105
0.0422245505227 0.873592150542 1358.30567193 92.0481399469
0.0544770417665 0.999999655835 1167.16950336 517.205278378
0.0636612640381 0.999999301675 1124.60635452 160.101194018
0.0426426832734 0.999999629553 1302.00702109 88.6302732096
0.0419787277162 0.999999421353 1261.09689179 174.69785577
0.0370201974631 0.999999771032 1276.19714838 222.331203009
0.0357385770977 0.999999843209 1318.19046807 152.585695471
0.0425650653613 0.999999848759 1329.14230889 127.417250302
0.0330313032482 0.999999849254 1388.65689218 699.999990379
0.0458395171821 0.999999130249 1178.85469119 122.503424371
0.034414338046 0.99999910086 1234.92493333 162.123902496
0.0304331571055 0.99999992734 1482.41045488 168.993603099
0.0258136689801 0.999999693828 1501.35297748 71.3681660887
0.037658061669 0.934080675716 1433.31375371 699.999994527
0.0365593533225 0.876847405171 1473.03172936 208.409852549
0.0445326020504 0.999999831134 1179.18805054 617.246844851
0.0419402845786 0.815339274928 1453.08142066 699.999997894
0.0465486388324 0.869002978432 1137.01760943 98.7303868359
0.0408882322445 0.999999824249 1273.84526651 494.75514751
0.0388481380398 0.770120592088 1363.50615332 699.999996203
0.0461454202627 0.427628759926 1663.83243845 488.578561318
0.044167999258 0.838664332539 1308.93717446 78.7294272279
0.0470991728951 0.898943246308 1257.65048957 89.7438061802
0.0349248963083 0.999986581687 1256.93872811 517.237687246
0.0506430491987 0.999999623071 1118.72549466 99.2914901708
0.0482464868057 0.818824917784 1345.36625953 38.660478851
0.0379439829556 0.947813855528 1307.22945188 269.100378512
0.0509848635533 0.99999892249 1213.03718397 304.868117369
0.0422781570864 0.824305847809 1353.48129333 203.530621378
0.0414747630684 0.87854868715 1389.5137762 255.37391562
0.0517933501643 0.999999778044 1116.07328953 394.707142625
0.0375337411151 0.999999757334 1212.86933412 81.1680483634
0.0528653198995 0.934120284535 1183.57919936 493.815563436
0.0412793221827 0.697332184175 1400.56185863 224.52710231
0.0535428396065 0.750284806211 1293.16978948 50.9342068746
0.0435914254693 0.999996745412 1227.05942626 699.999996733
0.0316525095023 0.999999800247 1399.14350929 309.877303103
0.0341784911484 0.999999911559 1368.88312496 204.412092751
0.0491892171439 0.736118796316 1362.3078951 321.526001343
0.0468215610727 0.999999873327 1292.77262697 235.566732159
0.0403199584831 0.999999791797 1325.32351065 197.734340921
0.0305360858821 0.999999493962 1394.75822379 118.779440204
0.0422108364928 0.823459555119 1454.69933752 72.3322134954
0.0470538563668 0.811613776749 1344.25189133 690.544167166
0.0506626612884 0.999999430696 1118.47548797 699.999997917
0.0539241318265 0.770034319297 1214.04172621 101.906583307
0.0387510173949 0.999998477751 1314.56216884 195.960367069
0.0436785024815 0.728252091096 1471.1693718 239.998377191
0.0468412020282 0.568667300863 1452.30504059 166.369458152
0.0457316012836 0.999999389609 1088.5008416 462.891180203
0.0320224124994 0.781449147084 1600.34764086 89.3802300833
0.0581491210738 0.965578946199 1112.44275572 74.509972969
0.0623072649031 0.705494986256 1177.19314571 336.488736297
0.0388000204188 0.959787518333 1326.14303813 183.678095765
0.0415165041234 0.99999929376 1248.93015442 699.999997249
0.0410796141548 0.999999698773 1249.79842468 255.339766478
0.0313198827984 0.999999851922 1432.83867475 394.790840303
0.0285988360771 0.999999358357 1458.61780483 106.682015296
0.0366171870603 0.851914577148 1366.05231773 24.3450019209
0.0361171359486 0.999999883301 1392.10440291 178.264644677
0.0447907039236 0.726118430227 1401.92172811 335.936810625
0.0390221188695 0.999999121715 1337.18336478 123.985715133
0.0416352619048 0.999999833343 1280.61021829 311.474870309
0.0304141339891 0.99999990486 1415.29735077 149.704809505
0.0530723892611 0.641460282128 1384.00484925 137.688265776
0.0427440755013 0.900095665874 1096.25373064 151.157273475
0.0638228936367 0.772378463678 1137.97690597 157.224955792
0.0457226317918 0.914291037527 1394.80775108 253.747409788
0.0490370050121 0.630272404399 1376.76412467 62.0833610336
0.0325631049902 0.999999857053 1448.3121908 107.636271376
0.0545277623054 0.81726927983 1297.66507294 183.537072421
0.0408110178984 0.999999672779 1176.96661356 89.4744955255
0.0377556474973 0.897906107367 1331.16761763 34.6266245769
0.0310616282695 0.999999640337 1328.88962211 242.697495305
0.0729277938039 0.859096258101 1000.03255702 227.475340078
0.0426608964821 0.701073817739 1465.61174225 287.12302332
0.0436836700146 0.80334465357 1381.23881683 87.6443007399
0.0419030804499 0.999997445425 1235.39112023 134.658116615
0.0646266468118 0.505802202075 1321.36251965 102.381737886
0.0430309532451 0.770425928143 1325.4346317 128.37307056
0.0349354040141 0.99999981207 1351.37218379 642.858553155
0.0473557504321 0.999999607669 1230.60643637 124.490591186
0.0516396070349 0.750373971448 1300.01850099 222.391282017
0.0396455057672 0.970159683744 1237.67280809 141.597315149
0.0437264346953 0.771367924923 1485.54533544 323.033983789
0.0380729525684 0.834818202894 1420.20951972 699.999998727
0.0376477427011 0.536040649546 1493.32976586 275.947056152
0.0538566724551 0.909476844594 1210.18337533 181.456982765
0.0440719249983 0.999999785084 1118.81752805 373.260506965
0.0418192569462 0.999999836746 1297.24223618 478.537569905
0.0401400457317 0.999999508986 1195.62993101 238.084329548
0.0418342149811 0.999999761476 1316.70655013 699.999996848
0.0391767523977 0.975775411185 1293.60360542 233.535633407
0.0356437152016 0.886029698736 1409.14661054 447.249956183
0.0405693034722 0.999999795984 1107.36309651 265.088178317
0.0461057686474 0.734458416127 1268.09339625 101.765241253
0.0412502026981 0.999999851106 1212.10322872 88.7467908554
0.0409725831041 0.999999855891 1279.13055044 66.1966827185
0.0452559340003 0.600801840568 1505.29657029 395.466551193
0.0521073673099 0.99999982313 1186.55333509 135.287892244
0.05906809597 0.718514810137 1351.81419552 237.060278887
0.0398877136876 0.748206133192 1427.40166067 127.358417537
0.0341531430914 0.891917294839 1439.67251405 699.999998253
0.032890394297 0.999999748715 1276.57077272 209.152859561
0.0327860272265 0.725446654158 1608.85483224 664.078259302
0.0356607338103 0.999999764217 1372.87213059 61.6897433689
0.0446141534827 0.999995860487 1249.03680439 216.230421206
0.0458128956993 0.999999493862 1279.16181891 62.4689326905
0.0510382858199 0.904336019248 1227.76197833 216.240191533
0.0436310781948 0.836507037145 1396.25208198 154.405988371
0.0455311666148 0.999999826574 1246.77035447 250.076145065
0.049583616657 0.999999889659 1203.91409483 699.999997046
0.0436001301729 0.999999275143 1166.88222695 147.103738903
0.040800377521 0.999999454972 1177.14510222 218.606760326
0.0518659803994 0.689108153878 1425.99867639 40.8364275315
0.0370125263771 0.807565066366 1506.10934393 535.400338948
0.0402380234688 0.99999960309 1413.14456428 265.979820778
0.0378128450773 0.999999754953 1282.69141189 113.833161277
0.0370201330702 0.999998783897 1283.73252793 114.602214485
0.0410447181798 0.972797791736 1295.53153565 251.08157606
0.0445431808105 0.999999896352 1269.17125288 404.766660834
0.040953676006 0.999999596628 1245.12632645 125.712993465
0.052685451557 0.644343073155 1365.71469532 66.3379183072
0.0352506529522 0.910532897522 1391.50316234 106.238048286
0.0472758659997 0.999999677265 1255.84662652 146.707099804
0.0400664729172 0.808656650868 1416.24085578 699.999995705
0.0425473389853 0.777718180059 1453.29791492 163.822790407
0.0426462543057 0.717012080882 1380.35096612 40.2725772581
0.04513897367 0.999998981744 1215.16012585 79.1108097257
0.0423708684805 0.999997990002 1247.58054224 64.1603659769
0.03755703748 0.880176754125 1348.4434313 112.213647845
0.0461733645762 0.999999758707 1180.25702861 125.926664194
0.0394555488281 0.920827593812 1383.53431548 52.8257922166
0.0369388503119 0.999999326019 1344.75074423 699.999999248
0.0310387882063 0.999998217489 1406.92978419 699.999978135
0.0383159853845 0.999999840055 1272.80173655 68.414550415
0.0608240591227 0.602218395075 1395.32894437 136.534874418
0.0457642274077 0.999998226554 1261.59324043 125.133154274
0.0492019625042 0.999998814631 1113.01094021 699.999998449
0.039095193749 0.96650605707 1351.2769601 348.449725759
0.0407692080096 0.982480792491 1209.98339483 298.273793037
0.0687678169964 0.522015388883 1437.45996152 54.7342421697
0.0559368118491 0.861336841623 1200.07596592 143.632724017
0.0372282182859 0.977638527574 1488.52116482 400.508885897
0.036315302987 0.879048644836 1399.46745452 41.190759681
0.0439072683767 0.999999656797 1247.88660387 98.0450551747
0.0502665747915 0.857098573003 1183.38495548 176.271206525
0.0310984699103 0.923943552605 1371.64234687 89.3500830974
0.0314587672579 0.999999682246 1420.84125982 397.408961942
0.0419001994212 0.999999236097 1144.89578293 699.999998878
0.0407575961869 0.836185295662 1401.65673883 215.297136256
0.0484828432956 0.738997206468 1357.09733512 502.952773397
0.042100399833 0.999999916296 1232.00550975 150.522709345
0.0392962690166 0.999999202918 1217.85366836 606.563236535
0.0456908472168 0.999999783979 1231.7555007 373.360130307
0.0393163185342 0.999998562954 1324.3707112 127.468079156
0.0511882319865 0.815896867041 1309.41461351 41.0434647686
0.0359854068765 0.999999565331 1312.87838991 699.999995604
0.0425259821801 0.999999706302 1231.52508822 109.568217274
0.0479769424189 0.999976736182 1172.8060084 38.6470550321
0.0461601573631 0.803346341296 1269.04015146 193.650797963
0.039550349662 0.88687549287 1319.12475478 565.138001857
0.0323479920628 0.745114421707 1627.54313779 111.448636355
0.0436748587296 0.999995883829 1238.77175993 166.682630066
0.0371946112798 0.970777080727 1245.53266406 109.098988841
0.0386226450821 0.999999594297 1222.78490321 90.5465312356
0.0357026341824 0.990242025882 1378.51694599 133.470413094
0.0368137564877 0.999999600704 1234.41495547 225.461450717
0.0404723982106 0.999997345127 1274.59685765 88.8215524529
0.0402728550508 0.999999261608 1236.26711985 196.978049007
0.0493563218074 0.999999802257 1218.82943883 51.3939002258
0.0347740375384 0.999999618852 1300.21301766 135.0788444
0.0409621819797 0.999999767649 1265.65313952 73.995495855
0.0381497461399 0.999999523885 1224.10433364 699.999999333
0.0403353611622 0.824363651379 1419.85383092 192.788644451
0.0311513259632 0.999999750387 1378.48598591 180.556222775
0.0511376807566 0.69296976456 1359.85683933 699.999998476
0.034384584624 0.942983567609 1411.64940304 285.296260398
0.0536211658408 0.999999652878 1144.80978421 201.8597062
0.0653738269074 0.999997554968 1121.43819172 699.999999528
0.0505567193665 0.999999833674 1184.5879581 576.389009997
0.0540719530262 0.733605821448 1319.62310103 90.2201832207
0.0386434678701 0.96314583638 1398.02554829 64.6638791442
0.0492819429709 0.999999329267 1118.12718828 164.808911384
0.0393020549438 0.999998674838 1359.07345503 298.819193188
0.0354532808666 0.755470423944 1422.70917676 131.827876225
0.0363068569653 0.999999346407 1283.17028419 148.516656802
0.0345262052281 0.892780332449 1616.00017928 295.518413094
0.0336396988043 0.983718665742 1368.90191798 355.397123478
0.0339332989485 0.796923814515 1482.57346952 352.355380177
0.0404993311109 0.999998787841 1218.06938633 556.741610401
0.0388346405034 0.806821832766 1388.76099012 160.449356861
0.0408427069942 0.999999738447 1226.16789317 129.243918468
0.0434397390281 0.999999785449 1222.96109583 229.866370223
0.0495361435204 0.806204088084 1354.59491375 91.7923731202
0.0436041869278 0.999999781966 1272.30368439 182.312582062
0.0469080235765 0.875471305399 1354.21734933 699.99999945
0.0376151487735 0.986592879854 1211.92974572 190.220427011
0.0503740854585 0.825275115157 1204.88591046 699.999994799
0.0360822977052 0.999999797393 1363.41881283 524.750672938
0.0467606031673 0.999999590665 1196.66332476 108.593686239
0.0421056500777 0.893843237849 1406.53915995 56.4876365939
0.0412188377874 0.953429202768 1284.53920405 188.508457198
0.0592019266943 0.68778983335 1161.31641268 699.999997689
0.044000553201 0.999999497306 1265.58370486 320.688126251
0.0436868791143 0.888967756535 1393.74202533 120.151171064
0.0321747445353 0.999999518518 1369.20272118 699.9999977
0.036349253052 0.999999736071 1320.25394374 107.825395496
0.0465100519209 0.684617021048 1383.37506902 420.218190822
0.0610408162904 0.714837051842 1225.4681644 68.1150124246
0.0372679193061 0.999996149935 1293.64920094 287.04620456
